target_id,seed,N,drift_level,final_fidelity_RL_adaptive,final_fidelity_XYZ_interleaved,tracking_fidelity_RL_adaptive,tracking_fidelity_XYZ_interleaved,delta_final_fidelity,delta_tracking_fidelity
153,0,10,0.005,0.7974047093725674,0.8794408525550738,0.6127005427050083,0.6674040093196199,-0.0820361431825064,-0.05470346661461156
153,0,10,0.01,0.5806487481556154,0.7373019293290454,0.37366156067164263,0.3213253597509395,-0.15665318117342997,0.052336200920703124
153,0,25,0.0,0.943683502751136,0.9339681717831639,0.7971175948173789,0.6783675254899885,0.009715330967972058,0.1187500693273904
153,0,25,0.0025,0.8650168658881953,0.8914526286896691,0.6882125345629924,0.8477710592291493,-0.02643576280147386,-0.15955852466615694
153,0,25,0.005,0.9343690617423851,0.9121177018809832,0.7310202848673519,0.7013285093509332,0.02225135986140192,0.029691775516418772
153,0,25,0.01,0.8914050363773496,0.7632361525349634,0.8204513742738513,0.8053650199622427,0.12816888384238623,0.01508635431160854
153,0,50,0.0,0.9164449706490817,0.9482011463595389,0.8027461214957253,0.7458274277201005,-0.03175617571045719,0.05691869377562486
153,0,50,0.0025,0.986926181737227,0.9256619364033108,0.7993040075959505,0.918827942018184,0.06126424533391617,-0.11952393442223341
153,0,50,0.005,0.9586977774011196,0.7102171053050175,0.797051994143817,0.539540287977454,0.24848067209610214,0.257511706166363
153,0,50,0.01,0.9085443985969303,0.9303071028625995,0.8214937415100289,0.8131572769025383,-0.021762704265669286,0.008336464607490601
154,0,10,0.0,0.8891685670034037,0.6176443672169329,0.8191893296508763,0.7273883113761375,0.2715241997864708,0.09180101827473885
154,0,10,0.0025,0.7243785187993149,0.6097105383286421,0.493352029612081,0.39528467373944876,0.11466798047067284,0.09806735587263227
154,0,10,0.005,0.7934229642427766,0.7786212924590955,0.38152388996678266,0.7200146025588993,0.01480167178368108,-0.3384907125921166
154,0,10,0.01,0.3611212592549803,0.8409970852097481,0.632833289638653,0.8259174968119074,-0.47987582595476785,-0.19308420717325436
154,0,25,0.0,0.9159204198722359,0.6114332807863724,0.8192450884600763,0.43197933745200773,0.30448713908586356,0.38726575100806854
154,0,25,0.0025,0.8353611241172865,0.7680755082827289,0.7581807507028939,0.831235956591585,0.06728561583455761,-0.07305520588869108
154,0,25,0.005,0.8871384030782615,0.8605464348322466,0.8445088793191445,0.7497336535473116,0.026591968246014952,0.09477522577183295
154,0,25,0.01,0.8562447917935655,0.7681708374922787,0.812864521064594,0.7739376622989428,0.08807395430128684,0.03892685876565116
154,0,50,0.0,0.7912359977537514,0.839879510962456,0.816390946783523,0.6363335658783389,-0.048643513208704636,0.18005738090518408
154,0,50,0.0025,0.9579504526087275,0.8239360980858159,0.9440018473889785,0.799477731473579,0.13401435452291155,0.1445241159153995
154,0,50,0.005,0.9482761893735088,0.937349381836564,0.8894261885339074,0.8675393394456701,0.01092680753694475,0.021886849088237348
154,0,50,0.01,0.9552462540266208,0.9594004711025175,0.8372050813837449,0.8950108640745097,-0.004154217075896693,-0.05780578269076475
155,0,10,0.0,0.8805620975372094,0.9963845713422314,0.5543062750773509,0.7807100596700343,-0.11582247380502197,-0.2264037845926834
155,0,10,0.0025,0.9464807700388363,0.41896300471056486,0.8812421319561571,0.5137294219316105,0.5275177653282714,0.36751271002454655
155,0,10,0.005,0.8295883444752138,0.8213062292841588,0.5827539332795767,0.6959984724754098,0.00828211519105504,-0.1132445391958331
155,0,10,0.01,0.8162849899894834,0.7461924561871248,0.6848477934032366,0.6712720989263341,0.07009253380235858,0.013575694476902544
155,0,25,0.0,0.948598735643166,0.8337820213652278,0.763994372143205,0.8550023428949537,0.11481671427793816,-0.09100797075174871
155,0,25,0.0025,0.8859710806909664,0.8699392338219022,0.6510820498283428,0.7949594702499415,0.016031846869064226,-0.14387742042159868
155,0,25,0.005,0.9635705659019401,0.9028918262894776,0.8505148455101874,0.7278372397435768,0.06067873961246251,0.12267760576661058
155,0,25,0.01,0.9882469226514924,0.8588560802691512,0.8200637055637907,0.7338389565833198,0.12939084238234122,0.08622474898047094
155,0,50,0.0,0.8154105914614298,0.8563504909093158,0.7725966598095924,0.8764763652319337,-0.04093989944788601,-0.10387970542234137
155,0,50,0.0025,0.9613079264909541,0.9640448165292825,0.8727906213340257,0.8468881891511608,-0.0027368900383284434,0.02590243218286492
155,0,50,0.005,0.9532198485714086,0.7897547691376788,0.8735578570053653,0.8575262529770591,0.1634650794337298,0.016031604028306168
155,0,50,0.01,0.9562634563467097,0.9888342491518445,0.8931693221690555,0.884825685249619,-0.03257079280513475,0.008343636919436515
156,0,10,0.0,0.9230578841829987,0.5843954447098857,0.7574677562453755,0.5323652464681788,0.33866243947311303,0.2251025097771967
156,0,10,0.0025,0.6578745747226279,0.6398090812031615,0.5165055041223856,0.5779703938812719,0.018065493519466402,-0.06146488975888631
156,0,10,0.005,0.6965199676103222,0.84942285165142,0.4617012559803338,0.7725449671066653,-0.15290288404109775,-0.3108437111263315
156,0,10,0.01,0.8779314690419274,0.8616441654463044,0.5920113420938102,0.8052712612145504,0.016287303595623026,-0.21325991912074016
156,0,25,0.0,0.9870162711300444,0.9103176142719149,0.7829191166716241,0.8910822620038066,0.07669865685812949,-0.10816314533218252
156,0,25,0.0025,0.9266879782787664,0.6788153944732513,0.7376645219194411,0.753528695972877,0.24787258380551502,-0.015864174053435875
156,0,25,0.005,0.9310853920817176,0.8956328118967241,0.8153180412895993,0.8037056782951458,0.03545258018499353,0.011612362994453451
156,0,25,0.01,0.9814995130433388,0.9079907966662084,0.8531343723263086,0.6484865311896101,0.07350871637713041,0.20464784113669854
156,0,50,0.0,0.9214075461400476,0.9170234581121987,0.8323476090065262,0.8255010405131707,0.004384088027848954,0.006846568493355409
156,0,50,0.0025,0.9566938849249393,0.6895590829481447,0.8598220796213231,0.7988860081696595,0.2671348019767946,0.060936071451663576
156,0,50,0.005,0.9253579219167302,0.8108011476991471,0.7325474764641193,0.7342615931084392,0.11455677421758304,-0.001714116644319863
156,0,50,0.01,0.9133151812773291,0.5789006466581219,0.828940359586467,0.7023073370907289,0.3344145346192072,0.12663302249573805
157,0,10,0.0,0.8683807743966546,0.8343522193271702,0.514179266802013,0.6999344058698206,0.034028555069484434,-0.1857551390678076
157,0,10,0.0025,0.923598983510409,0.2904607713756251,0.8071541013461685,0.42460733699463094,0.6331382121347839,0.38254676435153756
157,0,10,0.005,0.665896772873583,0.6332699020458175,0.6425919795390531,0.46066253710744987,0.0326268708277655,0.18192944243160325
157,0,10,0.01,0.8231595355566699,0.9462308214483696,0.6816374603061914,0.6221481566951104,-0.12307128589169969,0.05948930361108107
157,0,25,0.0,0.8293718453778287,0.6766724737878785,0.8277485394021713,0.7742975597450371,0.15269937158995017,0.05345097965713419
157,0,25,0.0025,0.8691948432538483,0.9719911069849653,0.8464416265572764,0.7891507939008019,-0.10279626373111694,0.0572908326564745
157,0,25,0.005,0.9826056167720147,0.8605410828640172,0.772092885215109,0.8133640391311652,0.12206453390799754,-0.04127115391605618
157,0,25,0.01,0.9170847766865746,0.8424282989199751,0.7440821935546551,0.698703165008276,0.07465647776659956,0.0453790285463791
157,0,50,0.0,0.960693709570961,0.9652497628483424,0.9185670296786244,0.6746077743279774,-0.0045560532773814,0.243959255350647
157,0,50,0.0025,0.961553381911574,0.9505776098596608,0.8578675970655002,0.8153460383482488,0.010975772051913246,0.042521558717251384
157,0,50,0.005,0.9711503973273955,0.8920663271634631,0.8517840717546429,0.881521531225907,0.07908407016393237,-0.02973745947126416
157,0,50,0.01,0.9205926853341879,0.9733374634801464,0.8671894248136867,0.8364601784019381,-0.05274477814595846,0.030729246411748568
158,0,10,0.0,0.22192831694235746,0.8565523444740655,0.3321699608687263,0.6762922999439608,-0.634624027531708,-0.3441223390752345
158,0,10,0.0025,0.8777196820415547,0.9491847454102467,0.8362485780910889,0.7048988806350478,-0.07146506336869196,0.13134969745604108
158,0,10,0.005,0.8934489259556556,0.7607256232542007,0.7544778891086319,0.6165598811745714,0.13272330270145494,0.1379180079340605
158,0,10,0.01,0.8040598740883023,0.821181554680514,0.749058233931909,0.7172704714422844,-0.017121680592211752,0.03178776248962456
158,0,25,0.0,0.9324691697809473,0.8995479721718379,0.7055654577564847,0.8655639639295708,0.03292119760910939,-0.15999850617308609
158,0,25,0.0025,0.8558553888589816,0.9137478609921531,0.8323069139963261,0.8550784099287987,-0.0578924721331715,-0.02277149593247263
158,0,25,0.005,0.930617815682176,0.9771600611685959,0.6032953813882109,0.8464012224517303,-0.04654224548641983,-0.2431058410635194
158,0,25,0.01,0.8591968621273947,0.9036204448557973,0.7512050043593875,0.8863248637620217,-0.04442358272840263,-0.13511985940263416
158,0,50,0.0,0.9495593552511845,0.957796005592295,0.875479343096265,0.7789796994593522,-0.00823665034111054,0.09649964363691277
158,0,50,0.0025,0.7936835263551303,0.8871942611988815,0.8303104393993153,0.8625105334506371,-0.09351073484375116,-0.03220009405132185
158,0,50,0.005,0.9347333682939165,0.9470070469497074,0.8416798659707087,0.8963371064277031,-0.012273678655790876,-0.054657240456994494
158,0,50,0.01,0.965747240761242,0.7632422534648017,0.8125847033314407,0.8331402763592048,0.2025049872964403,-0.020555573027764118
159,0,10,0.0,0.6143801325332184,0.759507575657805,0.5742930843342242,0.49876686279373494,-0.14512744312458659,0.07552622154048927
159,0,10,0.0025,0.9424207351568286,0.7755094593178707,0.5334109254711509,0.678692904288788,0.16691127583895782,-0.14528197881763716
159,0,10,0.005,0.8836775413640483,0.8109459655641242,0.7777157815377134,0.733441271589789,0.07273157579992406,0.04427450994792437
159,0,10,0.01,0.622810583613369,0.8971353091661123,0.7886109715866807,0.7648585086881953,-0.27432472555274323,0.023752462898485427
159,0,25,0.0,0.9755619586872806,0.9147927566844513,0.8319064878108443,0.7652602118989994,0.060769202002829315,0.06664627591184491
159,0,25,0.0025,0.9958124468402788,0.8234502786446986,0.8311188474616701,0.732069144217058,0.17236216819558026,0.09904970324461204
159,0,25,0.005,0.9977104589106341,0.7812311431245423,0.9036614447722277,0.897945220204848,0.2164793157860918,0.005716224567379635
159,0,25,0.01,0.8987464650540827,0.8323789378048756,0.7078567774427396,0.7694637541785201,0.06636752724920714,-0.06160697673578053
159,0,50,0.0,0.9378352457302885,0.8351603520745998,0.9197704421188994,0.8449022991617552,0.10267489365568871,0.07486814295714417
159,0,50,0.0025,0.9591914119673653,0.9155919444564005,0.8604132282295912,0.7557642281133872,0.043599467510964884,0.10464900011620404
159,0,50,0.005,0.9774984836473496,0.9099629980199148,0.8255791641866691,0.8842635722442934,0.06753548562743483,-0.058684408057624315
159,0,50,0.01,0.8387573032892046,0.957918285591239,0.8437293400020078,0.8196864806651415,-0.11916098230203442,0.02404285933686634
160,0,10,0.0,0.8668889615982667,0.8696615222534547,0.5027240553392025,0.7144491023378076,-0.00277256065518805,-0.21172504699860506
160,0,10,0.0025,0.8181971498136206,0.8695108606766703,0.7968365840358588,0.5515377611889865,-0.0513137108630497,0.24529882284687232
160,0,10,0.005,0.6032113493970668,0.9592620004030906,0.5745079712289977,0.7723658359343882,-0.35605065100602384,-0.19785786470539057
160,0,10,0.01,0.7403645365856488,0.4337828017177011,0.6622955519522371,0.5879373305874442,0.3065817348679477,0.07435822136479286
160,0,25,0.0,0.7681672446498853,0.8119240875881376,0.8000051306968139,0.7972694229404155,-0.04375684293825233,0.00273570775639842
160,0,25,0.0025,0.8525348160119485,0.9302998248034968,0.5851937237544917,0.8569720465081855,-0.07776500879154835,-0.27177832275369374
160,0,25,0.005,0.862873638945991,0.9437289505662905,0.819179126068216,0.8507607758548533,-0.08085531162029946,-0.031581649786637356
160,0,25,0.01,0.9450133390574741,0.5943288677376176,0.8387650612099182,0.6029884228070543,0.3506844713198565,0.2357766384028639
160,0,50,0.0,0.894144547225824,0.8950237571808443,0.8600968183673683,0.8419350332311144,-0.0008792099550202215,0.018161785136253883
160,0,50,0.0025,0.8703897579503038,0.9851854884836739,0.8841124306007522,0.7516445119579146,-0.11479573053337011,0.13246791864283758
160,0,50,0.005,0.9103041291032457,0.8741437435495429,0.8473917449412611,0.7585303590046218,0.03616038555370271,0.08886138593663928
160,0,50,0.01,0.8554516904515747,0.9546869047943443,0.8560182907002885,0.8315580861758111,-0.0992352143427696,0.02446020452447739
161,0,10,0.0,0.8875454752554809,0.9793133583457933,0.7049435901767519,0.7228578015782197,-0.09176788309031236,-0.01791421140146776
161,0,10,0.0025,0.8767235305885832,0.8681656985150285,0.6598109521392974,0.7428068307305993,0.00855783207355476,-0.08299587859130186
161,0,10,0.005,0.7672737913025636,0.72565657989602,0.7646193134103312,0.7058347143439991,0.04161721140654362,0.058784599066332044
161,0,10,0.01,0.8988549001108537,0.8467355410300041,0.8053449320265109,0.7602227579455283,0.052119359080849526,0.045122174080982624
161,0,25,0.0,0.8121569767869261,0.9133486059232186,0.8550849626669464,0.789691248636625,-0.10119162913629254,0.06539371403032146
161,0,25,0.0025,0.934320286155362,0.7103924894343249,0.6937806641263938,0.6918436113077172,0.22392779672103713,0.0019370528186766212
161,0,25,0.005,0.8710055713420978,0.9148814264120971,0.7605541894103183,0.823536563846561,-0.04387585506999936,-0.06298237443624277
161,0,25,0.01,0.9760393715605017,0.9807911379882124,0.8854945962955102,0.7991125947025097,-0.004751766427710691,0.08638200159300047
161,0,50,0.0,0.8871920163713901,0.847846635254189,0.832088747403718,0.8414334287484327,0.039345381117201095,-0.009344681344714778
161,0,50,0.0025,0.9711385556963206,0.7857482861824654,0.7525600584435588,0.8537680704241991,0.18539026951385518,-0.10120801198064033
161,0,50,0.005,0.9757637976180192,0.8315193167674569,0.8777829635985032,0.8160001516602468,0.1442444808505623,0.06178281193825641
161,0,50,0.01,0.8556458198190191,0.8910482662088455,0.8118472382621164,0.7941866270763442,-0.03540244638982637,0.017660611185772113
162,0,10,0.0,0.9560072943072081,0.4848037527991935,0.8625572960908803,0.47755206209724166,0.4712035415080146,0.3850052339936386
162,0,10,0.0025,0.7645910124866377,0.8462933048177746,0.6415772114896252,0.6177611461152697,-0.0817022923311369,0.023816065374355544
162,0,10,0.005,0.8176783924961183,0.561266711978505,0.7883816598821395,0.500069392437221,0.2564116805176133,0.28831226744491845
162,0,10,0.01,0.970551024930707,0.8164254859282881,0.7309425739779555,0.8357621690280398,0.15412553900241888,-0.10481959505008431
162,0,25,0.0,0.8337659815304789,0.9750254076744601,0.8362751139506112,0.8038252491878539,-0.14125942614398124,0.03244986476275724
162,0,25,0.0025,0.8661032325130321,0.727355957658829,0.6740500921011459,0.6594370421815199,0.13874727485420313,0.014613049919625976
162,0,25,0.005,0.9281096758302955,0.9023666991950575,0.7360448217114363,0.7398961134131965,0.025742976635237946,-0.00385129170176024
162,0,25,0.01,0.9769590263009529,0.900435081311366,0.8776012916253724,0.8377634152766836,0.07652394498958692,0.03983787634868874
162,0,50,0.0,0.983330122614054,0.9272024623508042,0.9151606221286462,0.8362689672030619,0.05612766026324978,0.07889165492558436
162,0,50,0.0025,0.9108808198378,0.8268366854071483,0.8205982246393765,0.8906283667580975,0.08404413443065173,-0.07003014211872105
162,0,50,0.005,0.9253445100887104,0.893435972465055,0.9051325642293732,0.8981140677484354,0.03190853762365542,0.007018496480937775
162,0,50,0.01,0.9385732214042118,0.8708557037886013,0.7725111105438042,0.8789495914397659,0.06771751761561051,-0.10643848089596175
163,0,10,0.0,0.6251340188530095,0.7533404697438512,0.7395728306752517,0.6928465405446077,-0.1282064508908417,0.046726290130644
163,0,10,0.0025,0.7411671091639631,0.9705761085151271,0.803560202560487,0.7139841786509009,-0.229408999351164,0.08957602390958608
163,0,10,0.005,0.8357706282535097,0.530291951924678,0.7992213115433334,0.4846956416591919,0.30547867632883163,0.31452566988414155
163,0,10,0.01,0.8055864212063059,0.8551748066240011,0.7775170934226763,0.694194868208739,-0.04958838541769528,0.08332222521393728
163,0,25,0.0,0.7962246149015545,0.8747288439875281,0.8595294866211088,0.8260893772891714,-0.07850422908597365,0.03344010933193742
163,0,25,0.0025,0.84034161381256,0.9177842521964582,0.8562065522238688,0.7962120048025345,-0.0774426383838982,0.059994547421334254
163,0,25,0.005,0.835348505722681,0.9723014984958608,0.8614561834791751,0.8279072864268052,-0.13695299277317974,0.03354889705236985
163,0,25,0.01,0.9202672324028931,0.9403916187089479,0.8961550548947546,0.8769951803342099,-0.020124386306054842,0.019159874560544687
163,0,50,0.0,0.9738682976798383,0.9121242001114525,0.8630362649541615,0.8632952613501551,0.061744097568385836,-0.0002589963959935826
163,0,50,0.0025,0.9710972434632398,0.9553780277123333,0.8741986993729947,0.899356710509236,0.015719215750906512,-0.025158011136241387
163,0,50,0.005,0.8032388259538615,0.891681961438799,0.6995146517567722,0.8772604240607947,-0.08844313548493743,-0.17774577230402255
163,0,50,0.01,0.9237776860535175,0.811241827427723,0.8893600559362598,0.8751984241675232,0.11253585862579452,0.014161631768736527
164,0,10,0.0,0.8863946267368907,0.9459103424945206,0.8607312089534004,0.7262925869855938,-0.05951571575762982,0.13443862196780654
164,0,10,0.0025,0.5887949089198454,0.6339179594843222,0.5781305368096333,0.6523009195051763,-0.04512305056447674,-0.07417038269554299
164,0,10,0.005,0.709731660515488,0.5876827073473272,0.7014774755311635,0.7256817117713205,0.12204895316816078,-0.024204236240156995
164,0,10,0.01,0.8980167017614311,0.7874697588716635,0.8013043117444857,0.7436791963855128,0.11054694288976763,0.057625115358972856
164,0,25,0.0,0.8840539804679789,0.9197500286599349,0.671850712415864,0.7564889270908414,-0.03569604819195604,-0.08463821467497734
164,0,25,0.0025,0.9198651263385073,0.6871639027840417,0.5663849830595062,0.6545158770284152,0.23270122355446554,-0.08813089396890894
164,0,25,0.005,0.6883597879021255,0.9880861311137646,0.7656230057268426,0.8430308313736183,-0.29972634321163916,-0.07740782564677573
164,0,25,0.01,0.8429834591191842,0.7693447387205795,0.6911147449813037,0.6631787541286498,0.07363872039860464,0.027935990852653858
164,0,50,0.0,0.9363487701034073,0.8082639421674662,0.859032635695256,0.761863745706023,0.12808482793594111,0.09716888998923301
164,0,50,0.0025,0.928597435576713,0.925705485810898,0.8787032842683458,0.824550569795191,0.002891949765815083,0.05415271447315473
164,0,50,0.005,0.8251853017143251,0.9793403305959654,0.7565623814511683,0.8502906980360545,-0.15415502888164023,-0.09372831658488623
164,0,50,0.01,0.6819736237145241,0.7885504092970539,0.7759919463303011,0.7325341592190625,-0.10657678558252981,0.0434577871112386
165,0,10,0.0,0.7250022889121646,0.8460566114905642,0.6045213025486904,0.7582547963037001,-0.12105432257839965,-0.15373349375500966
165,0,10,0.0025,0.8257619208050144,0.418418117679737,0.44043552311342227,0.17890022378666331,0.4073438031252774,0.26153529932675895
165,0,10,0.005,0.792385593727893,0.7319793138007384,0.7074153503226783,0.6316353454220948,0.06040627992715453,0.07578000490058356
165,0,10,0.01,0.8710984351068882,0.8658803639450293,0.8673766560265935,0.759106139822497,0.005218071161858906,0.10827051620409656
165,0,25,0.0,0.941476376062633,0.814156824529152,0.7755834745864186,0.649692202046623,0.12731955153348107,0.1258912725397956
165,0,25,0.0025,0.8818147431236872,0.9734693039516393,0.8300035869617948,0.8783499899003451,-0.09165456082795209,-0.048346402938550304
165,0,25,0.005,0.953247112820651,0.9323111772157756,0.797391034302479,0.7831056733658613,0.02093593560487539,0.014285360936617697
165,0,25,0.01,0.8841160754743472,0.9917367034102896,0.8829666713998892,0.875044879183259,-0.1076206279359424,0.007921792216630141
165,0,50,0.0,0.8630323879055931,0.8872656687852793,0.8829990096160013,0.8236189785539125,-0.024233280879686236,0.05938003106208878
165,0,50,0.0025,0.9156229357884104,0.8938368225636321,0.8470943006827245,0.8277714359925991,0.021786113224778303,0.019322864690125452
165,0,50,0.005,0.9564557337688293,0.826599151973142,0.897293236604286,0.8274971412409629,0.12985658179568726,0.0697960953633231
165,0,50,0.01,0.9681493850060376,0.8755490184755064,0.8745412146354751,0.8003756989133295,0.09260036653053128,0.07416551572214558
166,0,10,0.0,0.5686860167467638,0.8910967020781061,0.4011764644510972,0.5439304718511259,-0.3224106853313423,-0.14275400740002864
166,0,10,0.0025,0.68942208307194,0.769729376829619,0.443491108707056,0.6478045970963449,-0.08030729375767898,-0.20431348838928887
166,0,10,0.005,0.9599677441077225,0.6780186823726049,0.5251441024408432,0.5542798671951497,0.2819490617351176,-0.02913576475430646
166,0,10,0.01,0.6818092587757281,0.9378155801060253,0.6439232020100571,0.7382525179061067,-0.2560063213302972,-0.09432931589604954
166,0,25,0.0,0.9149866092720439,0.7664435716807225,0.8413658838380542,0.8065981953035198,0.14854303759132137,0.03476768853453438
166,0,25,0.0025,0.9265830375300547,0.9491993053250384,0.7237915916656302,0.9240542335568671,-0.022616267794983713,-0.20026264189123688
166,0,25,0.005,0.832628464564076,0.94713974492494,0.8046362478810409,0.7656441798738097,-0.114511280360864,0.038992068007231206
166,0,25,0.01,0.8152157795474518,0.8530702246232486,0.7417084741176015,0.7192402546859931,-0.03785444507579672,0.022468219431608483
166,0,50,0.0,0.8922977195755304,0.6152002958883671,0.8061003155495091,0.824020481606746,0.2770974236871633,-0.017920166057236897
166,0,50,0.0025,0.9121716192338161,0.8166382815766209,0.7637747664118686,0.7957039831511479,0.09553333765719518,-0.03192921673927929
166,0,50,0.005,0.8971298121193003,0.9175644859771732,0.8819022219525252,0.8564955773005335,-0.020434673857872898,0.025406644651991717
166,0,50,0.01,0.8895797973485835,0.872361034890674,0.7388495199956427,0.7249945291444686,0.017218762457909542,0.013854990851174143
167,0,10,0.0,0.7438279142011669,0.829134127120139,0.7335649702404778,0.5658459427509477,-0.08530621291897211,0.16771902748953016
167,0,10,0.0025,0.5983754231667343,0.8291641035225226,0.7918132307289099,0.7857678120489884,-0.23078868035578826,0.006045418679921477
167,0,10,0.005,0.8336121136409531,0.8812052078649423,0.6742949691766859,0.7927601224382502,-0.04759309422398916,-0.11846515326156437
167,0,10,0.01,0.9100253755815568,0.6522876331861258,0.8746123701173489,0.5210852810954423,0.257737742395431,0.35352708902190666
167,0,25,0.0,0.8309721958794414,0.907946908155936,0.6546245805948009,0.7245976388737434,-0.07697471227649466,-0.06997305827894251
167,0,25,0.0025,0.8138929909651749,0.6002021251931889,0.830068048348703,0.7170413236913205,0.21369086577198593,0.1130267246573825
167,0,25,0.005,0.9266124903620641,0.9838496732449564,0.8481471383370437,0.8337845600828822,-0.05723718288289237,0.01436257825416154
167,0,25,0.01,0.8314904743980024,0.8138176357345124,0.7811577888244767,0.6793903129040832,0.01767283866349001,0.10176747592039348
167,0,50,0.0,0.7949930679503235,0.8501089315827821,0.8453415939973163,0.7330927552166951,-0.05511586363245857,0.1122488387806212
167,0,50,0.0025,0.9324173543679426,0.7724802309278004,0.8709124220903387,0.8380159556593914,0.15993712344014221,0.032896466430947346
167,0,50,0.005,0.7293696930186309,0.953006366506745,0.7725117946606956,0.8592559161668283,-0.2236366734881141,-0.08674412150613264
167,0,50,0.01,0.9171749699614336,0.8321478356825898,0.7970845966253683,0.8001705634835793,0.08502713427884379,-0.0030859668582109423
168,0,10,0.0,0.03981814119494164,0.9140039075754339,0.1451825906280467,0.719112478358994,-0.8741857663804923,-0.5739298877309472
168,0,10,0.0025,0.8666551223913274,0.6827941541652649,0.8313921057584835,0.5976152698687953,0.18386096822606246,0.23377683588968823
168,0,10,0.005,0.8310996220732875,0.907924199126231,0.7747120159256438,0.6413799574890783,-0.07682457705294354,0.13333205843656548
168,0,10,0.01,0.9279520541695108,0.7895461140835534,0.5911427595872589,0.7022927649190086,0.1384059400859574,-0.11115000533174968
168,0,25,0.0,0.9534349993234067,0.9109959199530185,0.8969640858148498,0.6739312394569684,0.042439079370388155,0.22303284635788134
168,0,25,0.0025,0.9145349031038633,0.9719326750110797,0.8052344833302177,0.8588295609370352,-0.0573977719072164,-0.053595077606817476
168,0,25,0.005,0.8304490780612298,0.9384284978383693,0.8211227167162146,0.8330243746333993,-0.10797941977713954,-0.011901657917184671
168,0,25,0.01,0.8596330513183406,0.9433632286853524,0.7335848685944438,0.8103868152070435,-0.08373017736701183,-0.07680194661259965
168,0,50,0.0,0.9085740265558777,0.8440783597699706,0.8637311659701844,0.8108526502847202,0.06449566678590712,0.0528785156854642
168,0,50,0.0025,0.9492660823930716,0.920268095446075,0.7567017464967023,0.7636724837454125,0.028997986946996623,-0.006970737248710224
168,0,50,0.005,0.9409423062975717,0.9510625738662656,0.8734331110983722,0.85635442604179,-0.010120267568693886,0.017078685056582166
168,0,50,0.01,0.8194227221614258,0.8826368536901539,0.7850239143321295,0.8461404966721944,-0.06321413152872812,-0.061116582340064896
169,0,10,0.0,0.7684085378442845,0.7388718144799017,0.5842910215670277,0.684639863859274,0.029536723364382844,-0.10034884229224628
169,0,10,0.0025,0.9704822556853379,0.8255926371565826,0.8079185151298128,0.6737592145529857,0.14488961852875526,0.13415930057682712
169,0,10,0.005,0.9810885967817771,0.726420137447519,0.6059257478267103,0.6159446004421517,0.2546684593342581,-0.010018852615441443
169,0,10,0.01,0.9772333884532627,0.9667905274301982,0.8170152626130236,0.7124473541939276,0.010442861023064465,0.10456790841909602
169,0,25,0.0,0.8597120227371918,0.9060876276364898,0.853705410070328,0.5938107942148729,-0.04637560489929793,0.25989461585545504
169,0,25,0.0025,0.8797129920098198,0.9109878166196382,0.6551610943473559,0.8422512401861856,-0.03127482460981845,-0.18709014583882966
169,0,25,0.005,0.9414285574940066,0.968823821421312,0.7825637614384209,0.8336940614169162,-0.027395263927305402,-0.051130299978495275
169,0,25,0.01,0.9314349449938054,0.6974850781740175,0.8125909844881091,0.7505213642938233,0.2339498668197879,0.062069620194285746
169,0,50,0.0,0.8714153580509968,0.8368977722310267,0.895355535212617,0.8169745791369674,0.03451758581997011,0.07838095607564965
169,0,50,0.0025,0.8445478425551384,0.8522002667217458,0.8187549621376582,0.8764891373961846,-0.0076524241666073856,-0.05773417525852642
169,0,50,0.005,0.8078087539533263,0.8276698146825716,0.8498648002924827,0.846145318519919,-0.019861060729245317,0.0037194817725636486
169,0,50,0.01,0.917400585400171,0.9317494461332787,0.8702976883533111,0.8643973801797626,-0.014348860733107704,0.005900308173548474
170,0,10,0.0,0.8297874143651729,0.7828940483964973,0.8001607581108143,0.732690616666426,0.04689336596867555,0.06747014144438834
170,0,10,0.0025,0.8694327444929609,0.9510015904876236,0.6265123336710768,0.7965439121486596,-0.08156884599466263,-0.17003157847758277
170,0,10,0.005,0.7290092055984397,0.9541075246652841,0.6973229572179922,0.7784752314139117,-0.2250983190668444,-0.08115227419591953
170,0,10,0.01,0.7721358024581558,0.5812813216973682,0.6940806253179399,0.5110770124700336,0.1908544807607876,0.18300361284790634
170,0,25,0.0,0.9304134500013204,0.9923013320015468,0.9381881730369657,0.9238511865800489,-0.061887882000226435,0.014336986456916723
170,0,25,0.0025,0.690117995826136,0.9055268363278013,0.7798383240947905,0.5349560148143415,-0.2154088405016653,0.24488230928044896
170,0,25,0.005,0.776406415872982,0.8686592659578578,0.7503847855399997,0.8042768899269024,-0.09225285008487583,-0.05389210438690273
170,0,25,0.01,0.9179384127461906,0.9433865823632761,0.8092739302716809,0.6557015300839606,-0.025448169617085514,0.15357240018772034
170,0,50,0.0,0.9783251624613493,0.8697416095502667,0.8813690014331279,0.8412643195487571,0.10858355291108257,0.040104681884370774
170,0,50,0.0025,0.803653568172434,0.993358796366889,0.5941340468823253,0.8671170510974606,-0.1897052281944549,-0.2729830042151353
170,0,50,0.005,0.9010668860872862,0.7264717607861917,0.8690941932917872,0.8505027684699623,0.17459512530109456,0.018591424821824853
170,0,50,0.01,0.9150413893227071,0.9148507048096166,0.8469883881133309,0.8496522161075714,0.00019068451309045553,-0.0026638279942404752
171,0,10,0.0,0.8535496229415553,0.27941223739808735,0.8476233601198426,0.41292559970786435,0.5741373855434679,0.4346977604119783
