target_id,seed,N,method,theta1,phi1,theta2,phi2,fidelity,infidelity,shots_ZZ,shots_ZX,shots_ZY,shots_XZ,shots_XX,shots_XY,shots_YZ,shots_YX,shots_YY
1,0,10,Z_only,1.8851530188365275,5.79646445934085,2.2095291526985634,2.0255923900898347,0.5224311414181726,0.4775688585818274,,,,,,,,,
1,0,10,ZX_split,1.8851530188365275,5.79646445934085,2.2095291526985634,2.0255923900898347,0.7367158602651741,0.2632841397348259,,,,,,,,,
1,0,10,XYZ_split,1.8851530188365275,5.79646445934085,2.2095291526985634,2.0255923900898347,0.9045674116168321,0.09543258838316793,,,,,,,,,
1,0,10,RL_adaptive,1.8851530188365275,5.79646445934085,2.2095291526985634,2.0255923900898347,0.9514631456986556,0.048536854301344357,1.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0
1,0,25,Z_only,1.8851530188365275,5.79646445934085,2.2095291526985634,2.0255923900898347,0.5224311414181726,0.4775688585818274,,,,,,,,,
1,0,25,ZX_split,1.8851530188365275,5.79646445934085,2.2095291526985634,2.0255923900898347,0.6809151961901332,0.3190848038098668,,,,,,,,,
1,0,25,XYZ_split,1.8851530188365275,5.79646445934085,2.2095291526985634,2.0255923900898347,0.9600365308838145,0.039963469116185535,,,,,,,,,
1,0,25,RL_adaptive,1.8851530188365275,5.79646445934085,2.2095291526985634,2.0255923900898347,0.8442793377419903,0.15572066225800973,5.0,0.0,2.0,0.0,4.0,4.0,3.0,4.0,3.0
1,0,50,Z_only,1.8851530188365275,5.79646445934085,2.2095291526985634,2.0255923900898347,0.5224311414181726,0.4775688585818274,,,,,,,,,
1,0,50,ZX_split,1.8851530188365275,5.79646445934085,2.2095291526985634,2.0255923900898347,0.8016270246476822,0.1983729753523178,,,,,,,,,
1,0,50,XYZ_split,1.8851530188365275,5.79646445934085,2.2095291526985634,2.0255923900898347,0.9698317092109243,0.03016829078907568,,,,,,,,,
1,0,50,RL_adaptive,1.8851530188365275,5.79646445934085,2.2095291526985634,2.0255923900898347,0.9504407568822768,0.049559243117723195,1.0,0.0,17.0,0.0,17.0,6.0,6.0,2.0,1.0
1,0,100,Z_only,1.8851530188365275,5.79646445934085,2.2095291526985634,2.0255923900898347,0.5224311414181726,0.4775688585818274,,,,,,,,,
1,0,100,ZX_split,1.8851530188365275,5.79646445934085,2.2095291526985634,2.0255923900898347,0.8011159127239662,0.1988840872760338,,,,,,,,,
1,0,100,XYZ_split,1.8851530188365275,5.79646445934085,2.2095291526985634,2.0255923900898347,0.9532767576065371,0.04672324239346293,,,,,,,,,
1,0,100,RL_adaptive,1.8851530188365275,5.79646445934085,2.2095291526985634,2.0255923900898347,0.9651981286659139,0.034801871334086076,15.0,0.0,28.0,1.0,5.0,3.0,31.0,7.0,10.0
1,0,250,Z_only,1.8851530188365275,5.79646445934085,2.2095291526985634,2.0255923900898347,0.5224311414181726,0.4775688585818274,,,,,,,,,
1,0,250,ZX_split,1.8851530188365275,5.79646445934085,2.2095291526985634,2.0255923900898347,0.7941882187193374,0.20581178128066258,,,,,,,,,
1,0,250,XYZ_split,1.8851530188365275,5.79646445934085,2.2095291526985634,2.0255923900898347,0.9836125918314181,0.016387408168581863,,,,,,,,,
1,0,250,RL_adaptive,1.8851530188365275,5.79646445934085,2.2095291526985634,2.0255923900898347,0.995667346686729,0.00433265331327104,13.0,4.0,101.0,10.0,12.0,22.0,16.0,57.0,15.0
1,0,500,Z_only,1.8851530188365275,5.79646445934085,2.2095291526985634,2.0255923900898347,0.5224311414181726,0.4775688585818274,,,,,,,,,
1,0,500,ZX_split,1.8851530188365275,5.79646445934085,2.2095291526985634,2.0255923900898347,0.801235196653607,0.19876480334639302,,,,,,,,,
1,0,500,XYZ_split,1.8851530188365275,5.79646445934085,2.2095291526985634,2.0255923900898347,0.9988100541528214,0.001189945847178575,,,,,,,,,
1,0,500,RL_adaptive,1.8851530188365275,5.79646445934085,2.2095291526985634,2.0255923900898347,0.9954900796691598,0.004509920330840189,108.0,43.0,10.0,33.0,25.0,61.0,56.0,66.0,98.0
1,1,10,Z_only,1.8851530188365275,5.79646445934085,2.2095291526985634,2.0255923900898347,0.275658142181788,0.7243418578182119,,,,,,,,,
1,1,10,ZX_split,1.8851530188365275,5.79646445934085,2.2095291526985634,2.0255923900898347,0.6868730626326992,0.3131269373673008,,,,,,,,,
1,1,10,XYZ_split,1.8851530188365275,5.79646445934085,2.2095291526985634,2.0255923900898347,0.9391111554107442,0.06088884458925581,,,,,,,,,
1,1,10,RL_adaptive,1.8851530188365275,5.79646445934085,2.2095291526985634,2.0255923900898347,0.8771088993030773,0.12289110069692266,1.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0
1,1,25,Z_only,1.8851530188365275,5.79646445934085,2.2095291526985634,2.0255923900898347,0.5224311414181726,0.4775688585818274,,,,,,,,,
1,1,25,ZX_split,1.8851530188365275,5.79646445934085,2.2095291526985634,2.0255923900898347,0.7795005534131199,0.22049944658688014,,,,,,,,,
