target_id,seed,N,method,true_theta,theta_hat,theta_error,fidelity,infidelity,z_counts_0,z_counts_1,x_counts_0,x_counts_1,z_shots,x_shots,reward
5,3,10,RL_adaptive,6.034839303567857,5.742765806909002,0.29207349665885474,0.9788244475118277,0.021175552488172267,5,0,1,4,5,5,0.9788244475118277
5,3,25,Z_only,6.034839303567857,0.0,0.24834600361172932,0.9846601507253006,0.015339849274699446,25,0,0,0,25,0,
5,3,25,ZX_split,6.034839303567857,6.0563864591257,0.021547155557843034,0.9998839345125188,0.00011606548748122059,12,0,5,8,12,13,
5,3,25,RL_adaptive,6.034839303567857,0.1418970546041639,0.39024305821589333,0.9624083123098882,0.037591687690111786,11,0,8,6,11,14,0.9624083123098882
5,3,50,Z_only,6.034839303567857,0.4949341263408958,0.743280129952625,0.868126419019405,0.13187358098059498,47,3,0,0,50,0,
5,3,50,ZX_split,6.034839303567857,6.010176604092876,0.02466269947498123,0.9998479455211315,0.00015205447886845747,25,0,9,16,25,25,
5,3,50,RL_adaptive,6.034839303567857,5.81953769817878,0.21530160538907683,0.988456001518996,0.011543998481003959,26,0,6,18,26,24,0.988456001518996
5,3,100,Z_only,6.034839303567857,0.20033484232311968,0.4486808459348488,0.9505100526372661,0.04948994736273393,99,1,0,0,100,0,
5,3,100,ZX_split,6.034839303567857,6.0777899179898185,0.042950614421961575,0.9995388820742104,0.0004611179257896225,49,1,20,30,50,50,
5,3,100,RL_adaptive,6.034839303567857,5.950791333313627,0.08404797025422983,0.99823502403265,0.0017649759673500354,51,2,16,31,53,47,0.99823502403265
5,3,250,Z_only,6.034839303567857,0.3110916017919615,0.5594376054036907,0.9237768566284196,0.07622314337158043,244,6,0,0,250,0,
5,3,250,ZX_split,6.034839303567857,6.010176604092876,0.02466269947498123,0.9998479455211315,0.00015205447886845747,125,0,45,80,125,125,
5,3,250,RL_adaptive,6.034839303567857,6.163505577812011,0.12866627424415444,0.995866954075634,0.00413304592436603,119,2,57,72,121,129,0.995866954075634
5,3,500,Z_only,6.034839303567857,0.15507467296433847,0.4034206765760677,0.9598617668618672,0.040138233138132806,497,3,0,0,500,0,
5,3,500,ZX_split,6.034839303567857,6.0246415846804044,0.010197718887452467,0.9999740018576776,2.599814232240316e-05,246,4,93,157,250,250,
5,3,500,RL_adaptive,6.034839303567857,6.018917132488576,0.015922171079281178,0.99993662245598,6.337754401997131e-05,287,4,77,132,291,209,0.99993662245598
5,4,10,Z_only,6.034839303567857,0.0,0.24834600361172932,0.9846601507253006,0.015339849274699446,10,0,0,0,10,0,
5,4,10,ZX_split,6.034839303567857,5.742765806909002,0.29207349665885474,0.9788244475118277,0.021175552488172267,5,0,1,4,5,5,
5,4,10,RL_adaptive,6.034839303567857,5.742765806909002,0.29207349665885474,0.9788244475118277,0.021175552488172267,5,0,1,4,5,5,0.9788244475118277
5,4,25,Z_only,6.034839303567857,0.0,0.24834600361172932,0.9846601507253006,0.015339849274699446,25,0,0,0,25,0,
5,4,25,ZX_split,6.034839303567857,5.789243938260005,0.2455953653078522,0.9849963717114134,0.01500362828858659,12,0,3,10,12,13,
5,4,25,RL_adaptive,6.034839303567857,0.2782996590051114,0.5266456626168408,0.9322489713765666,0.0677510286234334,11,0,9,5,11,14,0.9322489713765666
5,4,50,Z_only,6.034839303567857,0.0,0.24834600361172932,0.9846601507253006,0.015339849274699446,50,0,0,0,50,0,
5,4,50,ZX_split,6.034839303567857,5.768733994120558,0.2661053094472985,0.9824012103104153,0.017598789689584726,24,1,6,19,25,25,
5,4,50,RL_adaptive,6.034839303567857,6.052579370920034,0.017740067352177036,0.9999213245659463,7.867543405370991e-05,26,1,9,14,27,23,0.9999213245659463
5,4,100,Z_only,6.034839303567857,0.0,0.24834600361172932,0.9846601507253006,0.015339849274699446,100,0,0,0,100,0,
5,4,100,ZX_split,6.034839303567857,5.802298026984251,0.23254127658360613,0.9865419488387597,0.013458051161240325,48,2,13,37,50,50,
5,4,100,RL_adaptive,6.034839303567857,5.855466930187354,0.17937237338050327,0.9919779313656153,0.008022068634384705,50,3,14,33,53,47,0.9919779313656153
5,4,250,Z_only,6.034839303567857,0.12657558596272397,0.3749215895744529,0.9652681693183427,0.034731830681657305,249,1,0,0,250,0,
5,4,250,ZX_split,6.034839303567857,6.116739613631043,0.08190031006318588,0.9983240219415259,0.0016759780584740813,125,0,52,73,125,125,
5,4,250,RL_adaptive,6.034839303567857,6.05322558460483,0.018386281036972818,0.9999154885482431,8.451145175691899e-05,118,4,50,78,122,128,0.9999154885482431
