target_id,seed,strategy,N,true_theta,theta_hat,theta_error,fidelity,infidelity
9,2,ZX_split,250,5.591360694322676,5.659408498965151,0.06804780464247528,0.9988428207011564,0.0011571792988436247
9,2,Z_only,500,5.591360694322676,0.7897822195714551,1.4816068324283655,0.5445356472320686,0.4554643527679314
9,2,ZX_split,500,5.591360694322676,5.625003360850026,0.03364266652735015,0.9997170694344945,0.00028293056550554585
9,2,Z_only,1000,5.591360694322676,0.656718364748704,1.3485429776056144,0.6102140524534722,0.38978594754652784
9,2,ZX_split,1000,5.591360694322676,5.554330580726956,0.03703011359572006,0.9996572318422696,0.0003427681577303776
9,3,Z_only,10,5.591360694322676,0.6435011087932843,1.3353257216501948,0.6166503149820378,0.3833496850179622
9,3,ZX_split,10,5.591360694322676,5.497787143782138,0.09357355054053773,0.997812594437448,0.002187405562552036
9,3,Z_only,25,5.591360694322676,0.40271584158066176,1.0945404544375723,0.7292274621857301,0.2707725378142699
9,3,ZX_split,25,5.591360694322676,5.677640643574616,0.08627994925194038,0.998140096814389,0.0018599031856110226
9,3,Z_only,50,5.591360694322676,0.5735131044230967,1.2653377172800075,0.6503652934514449,0.3496347065485551
9,3,ZX_split,50,5.591360694322676,5.497787143782138,0.09357355054053773,0.997812594437448,0.002187405562552036
9,3,Z_only,100,5.591360694322676,0.6761305095606613,1.3679551224175714,0.6007265473134493,0.3992734526865507
9,3,ZX_split,100,5.591360694322676,5.684766413701049,0.0934057193783735,0.9978204282511717,0.002179571748828324
9,3,Z_only,250,5.591360694322676,0.6163392897064195,1.3081639025633303,0.6298118033050366,0.3701881966949634
9,3,ZX_split,250,5.591360694322676,5.638036753418743,0.04667605909606731,0.9994554352557881,0.0005445647442119395
9,3,Z_only,500,5.591360694322676,0.6501384547276359,1.3419630675845466,0.613420676161648,0.38657932383835203
9,3,ZX_split,500,5.591360694322676,5.6201671573549365,0.028806463032260865,0.999792561267089,0.00020743873291095838
9,3,Z_only,1000,5.591360694322676,0.6435011087932843,1.3353257216501948,0.6166503149820378,0.3833496850179622
9,3,ZX_split,1000,5.591360694322676,5.588962229288666,0.0023984650340098668,0.9999985618420594,1.4381579406252953e-06
9,4,Z_only,10,5.591360694322676,0.0,0.6918246128569105,0.885041648947274,0.114958351052726
9,4,ZX_split,10,5.591360694322676,5.497787143782138,0.09357355054053773,0.997812594437448,0.002187405562552036
9,4,Z_only,25,5.591360694322676,0.8230336921349761,1.5148583049918862,0.5279544270538616,0.47204557294613836
9,4,ZX_split,25,5.591360694322676,5.337874020623919,0.2534866736987569,0.9840219585520737,0.01597804144792625
9,4,Z_only,50,5.591360694322676,0.4949341263408958,1.1867587391978063,0.687333500325052,0.312666499674948
9,4,ZX_split,50,5.591360694322676,5.5602059537780955,0.03115474054458023,0.9997573651618278,0.00024263483817221765
9,4,Z_only,100,5.591360694322676,0.6093853080307949,1.3012099208877057,0.633166401968544,0.366833598031456
9,4,ZX_split,100,5.591360694322676,5.578691242937369,0.01266945138530673,0.999959871787168,4.01282128319469e-05
9,4,Z_only,250,5.591360694322676,0.7074832117793429,1.3993078246362538,0.5853246030774413,0.4146753969225587
9,4,ZX_split,250,5.591360694322676,5.558319163564245,0.03304153075843086,0.9997270891416778,0.0002729108583221507
9,4,Z_only,500,5.591360694322676,0.6632425823152799,1.3550671951721904,0.6070298579550312,0.39297014204496883
9,4,ZX_split,500,5.591360694322676,5.47247609463929,0.11888459968338605,0.9964707726373373,0.0035292273626627013
9,4,Z_only,1000,5.591360694322676,0.6468270735709379,1.3386516864278484,0.6150325809500589,0.38496741904994114
9,4,ZX_split,1000,5.591360694322676,5.605157065817686,0.013796371495010007,0.9999524157881644,4.7584211835594026e-05
10,0,Z_only,10,3.2230884273154183,3.141592653589793,0.08149577372562522,0.9983405284780923,0.0016594715219077072
10,0,ZX_split,10,3.2230884273154183,2.9441970937399127,0.27889133357550566,0.9806806169202058,0.019319383079794195
10,0,Z_only,25,3.2230884273154183,3.141592653589793,0.08149577372562522,0.9983405284780923,0.0016594715219077072
10,0,ZX_split,25,3.2230884273154183,3.368391501643679,0.14530307432826062,0.9947310342409653,0.005268965759034683
10,0,Z_only,50,3.2230884273154183,3.141592653589793,0.08149577372562522,0.9983405284780923,0.0016594715219077072
10,0,ZX_split,50,3.2230884273154183,3.4146013566765037,0.19151292936108533,0.9908586905886507,0.009141309411349274
10,0,Z_only,100,3.2230884273154183,3.141592653589793,0.08149577372562522,0.9983405284780923,0.0016594715219077072
10,0,ZX_split,100,3.2230884273154183,3.1016139664665032,0.12147446084891511,0.9963155228774874,0.0036844771225126305
10,0,Z_only,250,3.2230884273154183,3.015017067627069,0.20807135968834922,0.9892155698368198,0.010784430163180203
10,0,ZX_split,250,3.2230884273154183,3.149722555769737,0.0733658715456813,0.9986549656951449,0.0013450343048551083
10,0,Z_only,500,3.2230884273154183,3.141592653589793,0.08149577372562522,0.9983405284780923,0.0016594715219077072
10,0,ZX_split,500,3.2230884273154183,3.3466685539725396,0.12358012665712126,0.9961868446726173,0.003813155327382689
10,0,Z_only,1000,3.2230884273154183,3.0521200933852985,0.1709683339301198,0.9927102399246452,0.0072897600753547565
10,0,ZX_split,1000,3.2230884273154183,3.289693802309447,0.06660537499402874,0.9988913409561949,0.0011086590438050825
10,1,Z_only,10,3.2230884273154183,3.141592653589793,0.08149577372562522,0.9983405284780923,0.0016594715219077072
10,1,ZX_split,10,3.2230884273154183,2.356194490192345,0.8668939371230735,0.8235987433196778,0.17640125668032225
10,1,Z_only,25,3.2230884273154183,3.141592653589793,0.08149577372562522,0.9983405284780923,0.0016594715219077072
10,1,ZX_split,25,3.2230884273154183,3.064820762320015,0.15826766499540312,0.9937508972086109,0.006249102791389127
10,1,Z_only,50,3.2230884273154183,3.141592653589793,0.08149577372562522,0.9983405284780923,0.0016594715219077072
10,1,ZX_split,50,3.2230884273154183,3.181571340713083,0.04151708660233533,0.9995691447729788,0.0004308552270212429
10,1,Z_only,100,3.2230884273154183,3.141592653589793,0.08149577372562522,0.9983405284780923,0.0016594715219077072
10,1,ZX_split,100,3.2230884273154183,3.3771376343106563,0.15404920699523794,0.9940789338429009,0.005921066157099086
10,1,Z_only,250,3.2230884273154183,3.015017067627069,0.20807135968834922,0.9892155698368198,0.010784430163180203
10,1,ZX_split,250,3.2230884273154183,3.133462751409849,0.08962567590556914,0.9979931534710157,0.0020068465289843074
10,1,Z_only,500,3.2230884273154183,3.141592653589793,0.08149577372562522,0.9983405284780923,0.0016594715219077072
10,1,ZX_split,500,3.2230884273154183,3.2307862661815263,0.0076978388661079755,0.9999851858923513,1.4814107648697394e-05
10,1,Z_only,1000,3.2230884273154183,3.141592653589793,0.08149577372562522,0.9983405284780923,0.0016594715219077072
10,1,ZX_split,1000,3.2230884273154183,3.213468623146128,0.009619804169290536,0.9999768650203474,2.3134979652561505e-05
10,2,Z_only,10,3.2230884273154183,3.141592653589793,0.08149577372562522,0.9983405284780923,0.0016594715219077072
10,2,ZX_split,10,3.2230884273154183,2.601173153319209,0.6219152739962093,0.9063820615223557,0.09361793847764432
10,2,Z_only,25,3.2230884273154183,3.141592653589793,0.08149577372562522,0.9983405284780923,0.0016594715219077072
10,2,ZX_split,25,3.2230884273154183,3.064820762320015,0.15826766499540312,0.9937508972086109,0.006249102791389127
10,2,Z_only,50,3.2230884273154183,3.141592653589793,0.08149577372562522,0.9983405284780923,0.0016594715219077072
10,2,ZX_split,50,3.2230884273154183,2.9441970937399127,0.27889133357550566,0.9806806169202058,0.019319383079794195
10,2,Z_only,100,3.2230884273154183,2.9412578112666736,0.2818306160487447,0.9802739635927158,0.01972603640728421
10,2,ZX_split,100,3.2230884273154183,3.4253867627981207,0.20229833548270237,0.9898036904733526,0.010196309526647407
10,2,Z_only,250,3.2230884273154183,3.141592653589793,0.08149577372562522,0.9983405284780923,0.0016594715219077072
10,2,ZX_split,250,3.2230884273154183,3.2610215796081317,0.037933152292713324,0.9996403121226823,0.0003596878773176604
10,2,Z_only,500,3.2230884273154183,3.141592653589793,0.08149577372562522,0.9983405284780923,0.0016594715219077072
10,2,ZX_split,500,3.2230884273154183,3.173581737629108,0.049506689686310335,0.9993873970540861,0.0006126029459139204
10,2,Z_only,1000,3.2230884273154183,3.031993295758154,0.19109513155726443,0.9908984104788133,0.00910158952118667
10,2,ZX_split,1000,3.2230884273154183,3.1737101196934283,0.049378307621990025,0.9993905695261863,0.0006094304738136769
10,3,Z_only,10,3.2230884273154183,3.141592653589793,0.08149577372562522,0.9983405284780923,0.0016594715219077072
10,3,ZX_split,10,3.2230884273154183,2.9441970937399127,0.27889133357550566,0.9806806169202058,0.019319383079794195
10,3,Z_only,25,3.2230884273154183,3.141592653589793,0.08149577372562522,0.9983405284780923,0.0016594715219077072
10,3,ZX_split,25,3.2230884273154183,3.218364544859571,0.004723882455847317,0.9999944212440102,5.5787559898323735e-06
10,3,Z_only,50,3.2230884273154183,3.141592653589793,0.08149577372562522,0.9983405284780923,0.0016594715219077072
10,3,ZX_split,50,3.2230884273154183,3.487148234171505,0.2640598068560869,0.982669159795111,0.017330840204888953
10,3,Z_only,100,3.2230884273154183,3.141592653589793,0.08149577372562522,0.9983405284780923,0.0016594715219077072
10,3,ZX_split,100,3.2230884273154183,3.3389882134396736,0.11589978612425522,0.9966455673582302,0.0033544326417698223
10,3,Z_only,250,3.2230884273154183,2.9624678387109036,0.26062058860451476,0.9831151253954115,0.01688487460458854
10,3,ZX_split,250,3.2230884273154183,3.3884833602756683,0.16539493296024999,0.993176704880943,0.0068232951190569935
10,3,Z_only,500,3.2230884273154183,3.0521200933852985,0.1709683339301198,0.9927102399246452,0.0072897600753547565
10,3,ZX_split,500,3.2230884273154183,3.292438015210733,0.06934958789531454,0.9987981404623393,0.001201859537660721
10,3,Z_only,1000,3.2230884273154183,3.031993295758154,0.19109513155726443,0.9908984104788133,0.00910158952118667
10,3,ZX_split,1000,3.2230884273154183,3.273354920067719,0.050266492752300884,0.9993684529219656,0.0006315470780343668
10,4,Z_only,10,3.2230884273154183,3.141592653589793,0.08149577372562522,0.9983405284780923,0.0016594715219077072
10,4,ZX_split,10,3.2230884273154183,3.3389882134396736,0.11589978612425522,0.9966455673582302,0.0033544326417698223
10,4,Z_only,25,3.2230884273154183,3.141592653589793,0.08149577372562522,0.9983405284780923,0.0016594715219077072
10,4,ZX_split,25,3.2230884273154183,3.218364544859571,0.004723882455847317,0.9999944212440102,5.5787559898323735e-06
10,4,Z_only,50,3.2230884273154183,3.141592653589793,0.08149577372562522,0.9983405284780923,0.0016594715219077072
10,4,ZX_split,50,3.2230884273154183,2.9441970937399127,0.27889133357550566,0.9806806169202058,0.019319383079794195
10,4,Z_only,100,3.2230884273154183,3.141592653589793,0.08149577372562522,0.9983405284780923,0.0016594715219077072
10,4,ZX_split,100,3.2230884273154183,3.181571340713083,0.04151708660233533,0.9995691447729788,0.0004308552270212429
10,4,Z_only,250,3.2230884273154183,3.141592653589793,0.08149577372562522,0.9983405284780923,0.0016594715219077072
10,4,ZX_split,250,3.2230884273154183,3.0538187612625727,0.16926966605284566,0.9928540318309939,0.007145968169006145
10,4,Z_only,500,3.2230884273154183,2.9865179806254547,0.23657044668996363,0.9860737373649469,0.013926262635053144
10,4,ZX_split,500,3.2230884273154183,3.2140462496783817,0.00904217763703663,0.9999795598951627,2.0440104837260442e-05
10,4,Z_only,1000,3.2230884273154183,3.07833655471465,0.14475187260076838,0.9947708639711316,0.005229136028868431
10,4,ZX_split,1000,3.2230884273154183,3.2416589203741166,0.01857049305869829,0.9999137866745822,8.621332541780546e-05
11,0,Z_only,10,1.5391579822145707,1.369438406004566,0.16971957621000477,0.9928160854562513,0.007183914543748671
11,0,ZX_split,10,1.5391579822145707,2.111215827065481,0.5720578448509104,0.920394357152026,0.079605642847974
11,0,Z_only,25,1.5391579822145707,1.8545904360032244,0.3154324537886537,0.97533115435213,0.024668845647869975
11,0,ZX_split,25,1.5391579822145707,1.2490457723982544,0.29011220981631625,0.9791058914167325,0.020894108583267457
11,0,Z_only,50,1.5391579822145707,1.731486979746807,0.19232899753223642,0.9907808601538013,0.00921913984619871
11,0,ZX_split,50,1.5391579822145707,1.690225252813235,0.15106727059866443,0.9943055119516223,0.005694488048377688
11,0,Z_only,100,1.5391579822145707,1.5307856524409076,0.00837232977366309,0.9999824761259032,1.7523874096814218e-05
11,0,ZX_split,100,1.5391579822145707,1.5308176396716064,0.00834034254296423,0.999982609772374,1.739022762603515e-05
11,0,Z_only,250,1.5391579822145707,1.5067525554007029,0.03240542681386782,0.9997374950510848,0.0002625049489152209
11,0,ZX_split,250,1.5391579822145707,1.5148547555613356,0.024303226653235033,0.9998523455614104,0.00014765443858955063
11,0,Z_only,500,1.5391579822145707,1.5307856524409076,0.00837232977366309,0.9999824761259032,1.7523874096814218e-05
11,0,ZX_split,500,1.5391579822145707,1.4592611427210358,0.07989683949353488,0.9984049725194408,0.0015950274805591746
11,0,Z_only,1000,1.5391579822145707,1.5707963267948966,0.03163834458032588,0.9997497746617465,0.0002502253382534736
11,0,ZX_split,1000,1.5391579822145707,1.5029008476318355,0.03625713458273516,0.999671391048886,0.00032860895111397337
11,1,Z_only,10,1.5391579822145707,1.7721542475852272,0.23299626537065654,0.9864894721374707,0.013510527862529265
11,1,ZX_split,10,1.5391579822145707,1.373400766945016,0.16575721526955478,0.9931468490956828,0.006853150904317151
11,1,Z_only,25,1.5391579822145707,1.4505064444001083,0.08865153781446233,0.9980365126524139,0.0019634873475861125
11,1,ZX_split,25,1.5391579822145707,0.982793723247329,0.5563642589672416,0.9245903812259988,0.07540961877400121
11,1,Z_only,50,1.5391579822145707,1.4505064444001083,0.08865153781446233,0.9980365126524139,0.0019634873475861125
11,1,ZX_split,50,1.5391579822145707,1.5308176396716064,0.00834034254296423,0.999982609772374,1.739022762603515e-05
11,1,Z_only,100,1.5391579822145707,1.4907107467612375,0.04844723545333318,0.9994133311069392,0.0005866688930608044
11,1,ZX_split,100,1.5391579822145707,1.4121410646084953,0.12701691760607536,0.9959720953135818,0.004027904686418227
11,1,Z_only,250,1.5391579822145707,1.6268256375103805,0.08766765529580978,0.9980798258368622,0.0019201741631378333
11,1,ZX_split,250,1.5391579822145707,1.5148547555613356,0.024303226653235033,0.9998523455614104,0.00014765443858955063
11,1,Z_only,500,1.5391579822145707,1.410105673842986,0.12905230837158466,0.9958421508088257,0.004157849191174345
11,1,ZX_split,500,1.5391579822145707,1.5308176396716064,0.00834034254296423,0.999982609772374,1.739022762603515e-05
11,1,Z_only,1000,1.5391579822145707,1.5507949932215062,0.011637011006935483,0.9999661453757578,3.3854624242213305e-05
11,1,ZX_split,1000,1.5391579822145707,1.5468009332030268,0.007642950988456132,0.9999853963961358,1.4603603864182801e-05
11,2,Z_only,10,1.5391579822145707,1.369438406004566,0.16971957621000477,0.9928160854562513,0.007183914543748671
11,2,ZX_split,10,1.5391579822145707,1.7681918866447774,0.22903390443020677,0.9869430943327178,0.013056905667282237
11,2,Z_only,25,1.5391579822145707,1.5307856524409076,0.00837232977366309,0.9999824761259032,1.7523874096814218e-05
11,2,ZX_split,25,1.5391579822145707,2.158798930342464,0.6196409481278933,0.9070435129791552,0.0929564870208448
11,2,Z_only,50,1.5391579822145707,1.3284304757559333,0.21072750645863736,0.9889394999974747,0.011060500002525342
11,2,ZX_split,50,1.5391579822145707,1.297787623708186,0.24137035850638466,0.9855056625543728,0.014494337445627226
11,2,Z_only,100,1.5391579822145707,1.4303349120850408,0.10882307012952985,0.9970423054461355,0.0029576945538645205
11,2,ZX_split,100,1.5391579822145707,1.729451588981298,0.19029360676672735,0.9909743712708702,0.00902562872912982
11,2,Z_only,250,1.5391579822145707,1.4585608404178165,0.08059714179675415,0.9983769040912875,0.0016230959087124575
11,2,ZX_split,250,1.5391579822145707,1.4816027142031634,0.05755526801140731,0.9991720763678243,0.0008279236321756533
11,2,Z_only,500,1.5391579822145707,1.5187728635669469,0.020385118647623823,0.9998961153319711,0.0001038846680289085
