target_id,seed,N,method,true_theta,true_phi,fidelity,infidelity,z_counts_0,z_counts_1,x_counts_0,x_counts_1,y_counts_0,y_counts_1,reward
40,4,25,XYZ_split,2.7548726242541037,1.489907523868204,0.9714487017381425,0.02855129826185754,1,7,5,3,7,2,
40,4,25,RL_adaptive,2.7548726242541037,1.489907523868204,0.8491265682803273,0.1508734317196727,0,1,0,1,15,8,0.8491265682803273
40,4,50,Z_only,2.7548726242541037,1.489907523868204,0.9630755446462718,0.036924455353728236,2,48,0,0,0,0,
40,4,50,ZX_split,2.7548726242541037,1.489907523868204,0.9611566528192083,0.03884334718079174,1,24,14,11,0,0,
40,4,50,XYZ_split,2.7548726242541037,1.489907523868204,0.9979888522290042,0.002011147770995758,1,15,8,8,13,5,
40,4,50,RL_adaptive,2.7548726242541037,1.489907523868204,0.6949825688040108,0.30501743119598923,0,1,28,20,0,1,0.6949825688040108
40,4,100,Z_only,2.7548726242541037,1.489907523868204,0.9630755446462718,0.036924455353728236,5,95,0,0,0,0,
40,4,100,ZX_split,2.7548726242541037,1.489907523868204,0.9632897813003287,0.03671021869967128,3,47,26,24,0,0,
40,4,100,XYZ_split,2.7548726242541037,1.489907523868204,0.9663058747985114,0.03369412520148862,2,31,23,10,26,8,
40,4,100,RL_adaptive,2.7548726242541037,1.489907523868204,0.9916425944024774,0.008357405597522627,0,1,32,26,25,16,0.9916425944024774
40,4,250,Z_only,2.7548726242541037,1.489907523868204,0.9630755446462718,0.036924455353728236,13,237,0,0,0,0,
40,4,250,ZX_split,2.7548726242541037,1.489907523868204,0.9601689754543372,0.039831024545662785,9,116,58,67,0,0,
40,4,250,XYZ_split,2.7548726242541037,1.489907523868204,0.9988023558424233,0.0011976441575767272,3,80,40,43,57,27,
40,4,250,RL_adaptive,2.7548726242541037,1.489907523868204,0.16399037950437234,0.8360096204956277,1,0,107,115,20,7,0.16399037950437234
40,4,500,Z_only,2.7548726242541037,1.489907523868204,0.9630755446462718,0.036924455353728236,14,486,0,0,0,0,
40,4,500,ZX_split,2.7548726242541037,1.489907523868204,0.9631913831062862,0.03680861689371384,11,239,126,124,0,0,
40,4,500,XYZ_split,2.7548726242541037,1.489907523868204,0.9987838032126802,0.0012161967873197677,5,161,87,79,110,58,
40,4,500,RL_adaptive,2.7548726242541037,1.489907523868204,0.999361459395907,0.0006385406040929631,0,1,122,113,178,86,0.999361459395907
41,0,10,Z_only,1.2344069246340243,1.8373431267311888,0.6650405089212114,0.33495949107878864,8,2,0,0,0,0,
41,0,10,ZX_split,1.2344069246340243,1.8373431267311888,0.7046083456599737,0.29539165434002634,3,2,2,3,0,0,
41,0,10,XYZ_split,1.2344069246340243,1.8373431267311888,0.8984330159284334,0.10156698407156661,3,0,2,1,4,0,
41,0,10,RL_adaptive,1.2344069246340243,1.8373431267311888,0.5958107809785708,0.40418921902142924,0,1,1,0,8,0,0.5958107809785708
41,0,25,Z_only,1.2344069246340243,1.8373431267311888,0.6650405089212114,0.33495949107878864,17,8,0,0,0,0,
41,0,25,ZX_split,1.2344069246340243,1.8373431267311888,0.6796912880983011,0.32030871190169885,7,5,4,9,0,0,
41,0,25,XYZ_split,1.2344069246340243,1.8373431267311888,0.9817428514271533,0.01825714857284666,5,3,4,4,9,0,
41,0,25,RL_adaptive,1.2344069246340243,1.8373431267311888,0.918854776309879,0.081145223690121,1,0,0,1,22,1,0.918854776309879
41,0,50,Z_only,1.2344069246340243,1.8373431267311888,0.6650405089212114,0.33495949107878864,38,12,0,0,0,0,
41,0,50,ZX_split,1.2344069246340243,1.8373431267311888,0.7046083456599735,0.29539165434002645,14,11,11,14,0,0,
