target_id,seed,N,degraded_noise,degraded_basis,theta1,phi1,theta2,phi2,true_noise_X,true_noise_Y,true_noise_Z,estimated_noise_X,estimated_noise_Y,estimated_noise_Z,method,fidelity,infidelity,shots_ZZ,shots_ZX,shots_ZY,shots_XZ,shots_XX,shots_XY,shots_YZ,shots_YX,shots_YY
52,0,100,0.15,Z,0.9650714430564854,2.164636336204656,2.1182160673512036,2.436711547998807,0.023924882627577814,0.014915344432833912,0.15,0.04,0.01,0.23,XYZ_split,0.9911585719870015,0.008841428012998476,,,,,,,,,
52,0,100,0.15,Z,0.9650714430564854,2.164636336204656,2.1182160673512036,2.436711547998807,0.023924882627577814,0.014915344432833912,0.15,0.04,0.01,0.23,RL_adaptive,0.9659419051380973,0.0340580948619027,13.0,0.0,5.0,0.0,20.0,8.0,11.0,0.0,43.0
52,0,250,0.15,Z,0.9650714430564854,2.164636336204656,2.1182160673512036,2.436711547998807,0.023924882627577814,0.014915344432833912,0.15,0.04,0.01,0.23,Z_only,0.5965466768282208,0.4034533231717792,,,,,,,,,
52,0,250,0.15,Z,0.9650714430564854,2.164636336204656,2.1182160673512036,2.436711547998807,0.023924882627577814,0.014915344432833912,0.15,0.04,0.01,0.23,ZX_split,0.7887417900510553,0.21125820994894473,,,,,,,,,
52,0,250,0.15,Z,0.9650714430564854,2.164636336204656,2.1182160673512036,2.436711547998807,0.023924882627577814,0.014915344432833912,0.15,0.04,0.01,0.23,XYZ_split,0.9741750785135879,0.025824921486412133,,,,,,,,,
52,0,250,0.15,Z,0.9650714430564854,2.164636336204656,2.1182160673512036,2.436711547998807,0.023924882627577814,0.014915344432833912,0.15,0.04,0.01,0.23,RL_adaptive,0.993718381676178,0.006281618323822014,21.0,10.0,18.0,33.0,13.0,109.0,0.0,43.0,3.0
52,0,10,0.2,X,0.9650714430564854,2.164636336204656,2.1182160673512036,2.436711547998807,0.2,0.022304577934596607,0.010947000189493489,0.26,0.0,0.0,Z_only,0.5965466768282208,0.4034533231717792,,,,,,,,,
52,0,10,0.2,X,0.9650714430564854,2.164636336204656,2.1182160673512036,2.436711547998807,0.2,0.022304577934596607,0.010947000189493489,0.26,0.0,0.0,ZX_split,0.74050766026718,0.25949233973282004,,,,,,,,,
52,0,10,0.2,X,0.9650714430564854,2.164636336204656,2.1182160673512036,2.436711547998807,0.2,0.022304577934596607,0.010947000189493489,0.26,0.0,0.0,XYZ_split,0.38026941275220044,0.6197305872477996,,,,,,,,,
52,0,10,0.2,X,0.9650714430564854,2.164636336204656,2.1182160673512036,2.436711547998807,0.2,0.022304577934596607,0.010947000189493489,0.26,0.0,0.0,RL_adaptive,0.9884784130355648,0.011521586964435171,1.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0
