target_id,seed,N,method,true_theta,true_phi,fidelity,infidelity,z_shots,x_shots,y_shots,z_counts_0,z_counts_1,x_counts_0,x_counts_1,y_counts_0,y_counts_1,reward
8,3,50,RL_adaptive,1.1496956870577162,0.225208916674823,0.9960909406192192,0.003909059380780788,18,17,15,11,7,14,3,9,6,0.9960909406192192
8,3,100,Z_only,1.1496956870577162,0.225208916674823,0.7043825939229362,0.29561740607706377,100,0,0,72,28,0,0,0,0,
8,3,100,ZX_split,1.1496956870577162,0.225208916674823,0.9884500343545314,0.011549965645468618,50,50,0,38,12,49,1,0,0,
8,3,100,XYZ_split,1.1496956870577162,0.225208916674823,0.9919223399945442,0.008077660005455845,33,33,34,26,7,30,3,21,13,
8,3,100,RL_adaptive,1.1496956870577162,0.225208916674823,0.994285294577928,0.005714705422071975,31,40,29,20,11,40,0,17,12,0.994285294577928
8,3,250,Z_only,1.1496956870577162,0.225208916674823,0.7043825939229362,0.29561740607706377,250,0,0,168,82,0,0,0,0,
8,3,250,ZX_split,1.1496956870577162,0.225208916674823,0.9888309034724933,0.01116909652750675,125,125,0,89,36,113,12,0,0,
8,3,250,XYZ_split,1.1496956870577162,0.225208916674823,0.9936623816768982,0.006337618323101757,83,83,84,56,27,79,4,57,27,
8,3,250,RL_adaptive,1.1496956870577162,0.225208916674823,0.9965801783743594,0.0034198216256405845,97,61,92,74,23,57,4,54,38,0.9965801783743594
8,3,500,Z_only,1.1496956870577162,0.225208916674823,0.7043825939229362,0.29561740607706377,500,0,0,360,140,0,0,0,0,
8,3,500,ZX_split,1.1496956870577162,0.225208916674823,0.9895032596304886,0.010496740369511426,250,250,0,176,74,235,15,0,0,
8,3,500,XYZ_split,1.1496956870577162,0.225208916674823,0.9948027477621736,0.005197252237826411,166,166,168,108,58,159,7,109,59,
8,3,500,RL_adaptive,1.1496956870577162,0.225208916674823,0.99841572736057,0.0015842726394299511,147,155,198,100,47,150,5,125,73,0.99841572736057
8,4,10,Z_only,1.1496956870577162,0.225208916674823,0.7043825939229362,0.29561740607706377,10,0,0,9,1,0,0,0,0,
8,4,10,ZX_split,1.1496956870577162,0.225208916674823,0.9762416436358654,0.023758356364134592,5,5,0,3,2,5,0,0,0,
8,4,10,XYZ_split,1.1496956870577162,0.225208916674823,0.89597746640327,0.10402253359672997,3,3,4,2,1,3,0,1,3,
8,4,10,RL_adaptive,1.1496956870577162,0.225208916674823,0.9447965680323686,0.055203431967631444,2,4,4,1,1,4,0,2,2,0.9447965680323686
8,4,25,Z_only,1.1496956870577162,0.225208916674823,0.7043825939229362,0.29561740607706377,25,0,0,15,10,0,0,0,0,
8,4,25,ZX_split,1.1496956870577162,0.225208916674823,0.9723449235122922,0.02765507648770782,12,13,0,7,5,13,0,0,0,
8,4,25,XYZ_split,1.1496956870577162,0.225208916674823,0.9892362453075523,0.010763754692447725,8,8,9,5,3,8,0,5,4,
8,4,25,RL_adaptive,1.1496956870577162,0.225208916674823,0.9325620452996002,0.06743795470039982,7,10,8,6,1,9,1,3,5,0.9325620452996002
8,4,50,Z_only,1.1496956870577162,0.225208916674823,0.7043825939229362,0.29561740607706377,50,0,0,31,19,0,0,0,0,
8,4,50,ZX_split,1.1496956870577162,0.225208916674823,0.9827404508996187,0.0172595491003813,25,25,0,21,4,25,0,0,0,
8,4,50,XYZ_split,1.1496956870577162,0.225208916674823,0.9821154122682562,0.01788458773174384,16,16,18,9,7,14,2,10,8,
8,4,50,RL_adaptive,1.1496956870577162,0.225208916674823,0.9402635358588001,0.05973646414119993,18,17,15,15,3,15,2,13,2,0.9402635358588001
8,4,100,Z_only,1.1496956870577162,0.225208916674823,0.7043825939229362,0.29561740607706377,100,0,0,66,34,0,0,0,0,
8,4,100,ZX_split,1.1496956870577162,0.225208916674823,0.9892408195974787,0.010759180402521329,50,50,0,35,15,45,5,0,0,
8,4,100,XYZ_split,1.1496956870577162,0.225208916674823,0.9464806581303967,0.053519341869603276,33,33,34,18,15,33,0,15,19,
8,4,100,RL_adaptive,1.1496956870577162,0.225208916674823,0.9996199426881939,0.0003800573118061257,32,39,29,23,9,37,2,18,11,0.9996199426881939
8,4,250,Z_only,1.1496956870577162,0.225208916674823,0.7043825939229362,0.29561740607706377,250,0,0,169,81,0,0,0,0,
8,4,250,ZX_split,1.1496956870577162,0.225208916674823,0.9871589863957093,0.012841013604290685,125,125,0,92,33,113,12,0,0,
8,4,250,XYZ_split,1.1496956870577162,0.225208916674823,0.9861717730260264,0.013828226973973567,83,83,84,54,29,80,3,42,42,
8,4,250,RL_adaptive,1.1496956870577162,0.225208916674823,0.9944068035016239,0.005593196498376085,97,60,93,76,21,58,2,52,41,0.9944068035016239
8,4,500,Z_only,1.1496956870577162,0.225208916674823,0.7043825939229362,0.29561740607706377,500,0,0,361,139,0,0,0,0,
8,4,500,ZX_split,1.1496956870577162,0.225208916674823,0.9840061509564649,0.01599384904353507,250,250,0,157,93,236,14,0,0,
8,4,500,XYZ_split,1.1496956870577162,0.225208916674823,0.9994760337792351,0.0005239662207648932,166,166,168,116,50,153,13,104,64,
8,4,500,RL_adaptive,1.1496956870577162,0.225208916674823,0.998903721995055,0.0010962780049450505,147,155,198,103,44,147,8,126,72,0.998903721995055
9,0,10,Z_only,0.8314670505307366,3.4513340691031495,0.836896225801857,0.16310377419814304,10,0,0,10,0,0,0,0,0,
9,0,10,ZX_split,0.8314670505307366,3.4513340691031495,0.9870373531726288,0.01296264682737125,5,5,0,5,0,0,5,0,0,
9,0,10,XYZ_split,0.8314670505307366,3.4513340691031495,0.9308816075847651,0.06911839241523487,3,3,4,3,0,1,2,2,2,
9,0,10,RL_adaptive,0.8314670505307366,3.4513340691031495,0.9403572958356917,0.05964270416430828,3,3,4,2,1,0,3,2,2,0.9403572958356917
9,0,25,Z_only,0.8314670505307366,3.4513340691031495,0.836896225801857,0.16310377419814304,25,0,0,20,5,0,0,0,0,
9,0,25,ZX_split,0.8314670505307366,3.4513340691031495,0.9870957583936629,0.012904241606337075,12,13,0,9,3,3,10,0,0,
9,0,25,XYZ_split,0.8314670505307366,3.4513340691031495,0.9109531528531293,0.08904684714687072,8,8,9,6,2,2,6,1,8,
9,0,25,RL_adaptive,0.8314670505307366,3.4513340691031495,0.9679683426172628,0.032031657382737166,8,10,7,5,3,2,8,3,4,0.9679683426172628
9,0,50,Z_only,0.8314670505307366,3.4513340691031495,0.836896225801857,0.16310377419814304,50,0,0,46,4,0,0,0,0,
9,0,50,ZX_split,0.8314670505307366,3.4513340691031495,0.9854280417594136,0.014571958240586436,25,25,0,21,4,5,20,0,0,
9,0,50,XYZ_split,0.8314670505307366,3.4513340691031495,0.9864153111517301,0.01358468884826991,16,16,18,14,2,1,15,9,9,
9,0,50,RL_adaptive,0.8314670505307366,3.4513340691031495,0.9874575843351993,0.012542415664800743,17,18,15,13,4,1,17,6,9,0.9874575843351993
9,0,100,Z_only,0.8314670505307366,3.4513340691031495,0.836896225801857,0.16310377419814304,100,0,0,75,25,0,0,0,0,
9,0,100,ZX_split,0.8314670505307366,3.4513340691031495,0.9848303487730918,0.015169651226908165,50,50,0,36,14,11,39,0,0,
9,0,100,XYZ_split,0.8314670505307366,3.4513340691031495,0.9919944653173387,0.008005534682661297,33,33,34,26,7,2,31,13,21,
9,0,100,RL_adaptive,0.8314670505307366,3.4513340691031495,0.990434106941876,0.009565893058124053,34,37,29,30,4,4,33,14,15,0.990434106941876
9,0,250,Z_only,0.8314670505307366,3.4513340691031495,0.836896225801857,0.16310377419814304,250,0,0,212,38,0,0,0,0,
9,0,250,ZX_split,0.8314670505307366,3.4513340691031495,0.9862703516855759,0.013729648314424137,125,125,0,103,22,25,100,0,0,
9,0,250,XYZ_split,0.8314670505307366,3.4513340691031495,0.9973678067889475,0.002632193211052458,83,83,84,65,18,15,68,30,54,
9,0,250,RL_adaptive,0.8314670505307366,3.4513340691031495,0.9902920018854968,0.00970799811450318,67,105,78,51,16,9,96,29,49,0.9902920018854968
9,0,500,Z_only,0.8314670505307366,3.4513340691031495,0.836896225801857,0.16310377419814304,500,0,0,415,85,0,0,0,0,
9,0,500,ZX_split,0.8314670505307366,3.4513340691031495,0.9852851419845012,0.014714858015498766,250,250,0,222,28,40,210,0,0,
9,0,500,XYZ_split,0.8314670505307366,3.4513340691031495,0.9957797568666197,0.004220243133380319,166,166,168,143,23,34,132,70,98,
9,0,500,RL_adaptive,0.8314670505307366,3.4513340691031495,0.997646197869513,0.0023538021304869705,140,179,181,109,31,26,153,70,111,0.997646197869513
9,1,10,Z_only,0.8314670505307366,3.4513340691031495,0.836896225801857,0.16310377419814304,10,0,0,6,4,0,0,0,0,
9,1,10,ZX_split,0.8314670505307366,3.4513340691031495,0.9699261787330333,0.03007382126696667,5,5,0,5,0,1,4,0,0,
9,1,10,XYZ_split,0.8314670505307366,3.4513340691031495,0.8095384994921907,0.1904615005078093,3,3,4,2,1,1,2,0,4,
9,1,10,RL_adaptive,0.8314670505307366,3.4513340691031495,0.8969764594849694,0.1030235405150306,3,3,4,2,1,0,3,0,4,0.8969764594849694
9,1,25,Z_only,0.8314670505307366,3.4513340691031495,0.836896225801857,0.16310377419814304,25,0,0,23,2,0,0,0,0,
9,1,25,ZX_split,0.8314670505307366,3.4513340691031495,0.9739346881656651,0.026065311834334914,12,13,0,11,1,3,10,0,0,
9,1,25,XYZ_split,0.8314670505307366,3.4513340691031495,0.9675893698547446,0.03241063014525536,8,8,9,8,0,1,7,1,8,
9,1,25,RL_adaptive,0.8314670505307366,3.4513340691031495,0.9235212786901471,0.07647872130985289,7,11,7,7,0,1,10,5,2,0.9235212786901471
9,1,50,Z_only,0.8314670505307366,3.4513340691031495,0.836896225801857,0.16310377419814304,50,0,0,44,6,0,0,0,0,
9,1,50,ZX_split,0.8314670505307366,3.4513340691031495,0.9740065188571222,0.025993481142877806,25,25,0,21,4,7,18,0,0,
9,1,50,XYZ_split,0.8314670505307366,3.4513340691031495,0.9602989095944778,0.039701090405522166,16,16,18,15,1,5,11,6,12,
9,1,50,RL_adaptive,0.8314670505307366,3.4513340691031495,0.9930726702954741,0.00692732970452592,17,18,15,15,2,2,16,7,8,0.9930726702954741
9,1,100,Z_only,0.8314670505307366,3.4513340691031495,0.836896225801857,0.16310377419814304,100,0,0,80,20,0,0,0,0,
9,1,100,ZX_split,0.8314670505307366,3.4513340691031495,0.9871131508977556,0.012886849102244358,50,50,0,39,11,10,40,0,0,
9,1,100,XYZ_split,0.8314670505307366,3.4513340691031495,0.99322585911091,0.006774140889090008,33,33,34,29,4,5,28,10,24,
9,1,100,RL_adaptive,0.8314670505307366,3.4513340691031495,0.9623817435737753,0.03761825642622474,34,37,29,29,5,4,33,17,12,0.9623817435737753
9,1,250,Z_only,0.8314670505307366,3.4513340691031495,0.836896225801857,0.16310377419814304,250,0,0,200,50,0,0,0,0,
9,1,250,ZX_split,0.8314670505307366,3.4513340691031495,0.9868311910261691,0.013168808973830881,125,125,0,103,22,17,108,0,0,
9,1,250,XYZ_split,0.8314670505307366,3.4513340691031495,0.997134982171336,0.002865017828663996,83,83,84,68,15,7,76,31,53,
9,1,250,RL_adaptive,0.8314670505307366,3.4513340691031495,0.9891752862745268,0.010824713725473223,69,99,82,58,11,18,81,40,42,0.9891752862745268
9,1,500,Z_only,0.8314670505307366,3.4513340691031495,0.836896225801857,0.16310377419814304,500,0,0,417,83,0,0,0,0,
9,1,500,ZX_split,0.8314670505307366,3.4513340691031495,0.9851824253030276,0.014817574696972424,250,250,0,211,39,50,200,0,0,
9,1,500,XYZ_split,0.8314670505307366,3.4513340691031495,0.9996212150328948,0.0003787849671051946,166,166,168,139,27,23,143,68,100,
9,1,500,RL_adaptive,0.8314670505307366,3.4513340691031495,0.9995785071749006,0.000421492825099401,141,179,180,119,22,20,159,70,110,0.9995785071749006
9,2,10,Z_only,0.8314670505307366,3.4513340691031495,0.836896225801857,0.16310377419814304,10,0,0,8,2,0,0,0,0,
9,2,10,ZX_split,0.8314670505307366,3.4513340691031495,0.9870373531726288,0.01296264682737125,5,5,0,4,1,1,4,0,0,
9,2,10,XYZ_split,0.8314670505307366,3.4513340691031495,0.9626832559717233,0.03731674402827667,3,3,4,3,0,0,3,0,4,
9,2,10,RL_adaptive,0.8314670505307366,3.4513340691031495,0.9160450997340779,0.08395490026592212,3,3,4,2,1,1,2,1,3,0.9160450997340779
9,2,25,Z_only,0.8314670505307366,3.4513340691031495,0.836896225801857,0.16310377419814304,25,0,0,21,4,0,0,0,0,
9,2,25,ZX_split,0.8314670505307366,3.4513340691031495,0.9676562943235738,0.03234370567642619,12,13,0,10,2,4,9,0,0,
9,2,25,XYZ_split,0.8314670505307366,3.4513340691031495,0.9983964329975993,0.0016035670024007187,8,8,9,7,1,1,7,3,6,
9,2,25,RL_adaptive,0.8314670505307366,3.4513340691031495,0.9999846768852116,1.5323114788357017e-05,7,11,7,5,2,3,8,3,4,0.9999846768852116
9,2,50,Z_only,0.8314670505307366,3.4513340691031495,0.836896225801857,0.16310377419814304,50,0,0,42,8,0,0,0,0,
9,2,50,ZX_split,0.8314670505307366,3.4513340691031495,0.9561373953999507,0.043862604600049315,25,25,0,17,8,2,23,0,0,
