target_id,seed,N,RL_adaptive,XYZ_split,delta_fidelity
5,0,250,0.8433520406993882,0.9935649944625491,-0.1502129537631609
5,0,500,0.6667964077943044,0.9866659886271093,-0.3198695808328049
5,0,1000,0.5018600930956602,0.9979488397545104,-0.4960887466588503
5,1,1,0.12155504002241387,0.7464723546881712,-0.6249173146657573
5,1,2,0.09528121597308616,0.09522575652382838,5.545944925777757e-05
5,1,5,0.4080807095940989,0.6910694988162119,-0.282988789222113
5,1,10,0.4097318281391874,0.8892988779076103,-0.4795670497684229
5,1,25,0.4178881486590933,0.7989829258438006,-0.3810947771847073
5,1,50,0.8877846225402323,0.9812500500933922,-0.0934654275531599
5,1,100,0.5812024313930828,0.9948445777462391,-0.4136421463531563
5,1,250,0.8423000485082524,0.9958275786420331,-0.15352753013378073
5,1,500,0.2995236260478847,0.9776869049242063,-0.6781632788763217
5,1,1000,0.8484398235944667,0.999800635653495,-0.1513608120590283
5,2,1,0.3638539969843455,0.09522575652382838,0.26862824046051714
5,2,2,0.6418469773894042,0.682337140719764,-0.04049016333035982
5,2,5,0.506641988639935,0.8855017901963299,-0.37885980155639487
5,2,10,0.8920754768838594,0.8269260237409686,0.06514945314289078
