target_id,seed,N,method,true_theta1,true_phi1,true_theta2,true_phi2,fidelity,infidelity,z1_counts_0,z1_counts_1,x1_counts_0,x1_counts_1,y1_counts_0,y1_counts_1,z2_counts_0,z2_counts_1,x2_counts_0,x2_counts_1,y2_counts_0,y2_counts_1
6,1,250,ZX_split,0.5791148670828395,0.09358752213955421,1.4801086907443102,4.575687779692631,0.5768094345016324,0.42319056549836764,115,10,94,31,0,0,67,58,46,79,0,0
6,1,250,XYZ_split,0.5791148670828395,0.09358752213955421,1.4801086907443102,4.575687779692631,0.9960039173080335,0.003996082691966496,78,5,66,17,48,36,42,41,38,45,0,84
6,1,500,Z_only,0.5791148670828395,0.09358752213955421,1.4801086907443102,4.575687779692631,0.5008268907359847,0.49917310926401526,459,41,0,0,0,0,276,224,0,0,0,0
6,1,500,ZX_split,0.5791148670828395,0.09358752213955421,1.4801086907443102,4.575687779692631,0.5770725920869725,0.4229274079130275,227,23,187,63,0,0,144,106,110,140,0,0
6,1,500,XYZ_split,0.5791148670828395,0.09358752213955421,1.4801086907443102,4.575687779692631,0.9952401016865416,0.004759898313458355,147,19,128,38,94,74,83,83,77,89,1,167
6,2,10,Z_only,0.5791148670828395,0.09358752213955421,1.4801086907443102,4.575687779692631,0.5008268907359847,0.49917310926401526,9,1,0,0,0,0,8,2,0,0,0,0
6,2,10,ZX_split,0.5791148670828395,0.09358752213955421,1.4801086907443102,4.575687779692631,0.5733623417097256,0.42663765829027445,4,1,4,1,0,0,4,1,1,4,0,0
6,2,10,XYZ_split,0.5791148670828395,0.09358752213955421,1.4801086907443102,4.575687779692631,0.8287175040845473,0.17128249591545275,3,0,3,0,3,1,3,0,2,1,0,4
6,2,25,Z_only,0.5791148670828395,0.09358752213955421,1.4801086907443102,4.575687779692631,0.4176468073690574,0.5823531926309427,25,0,0,0,0,0,12,13,0,0,0,0
6,2,25,ZX_split,0.5791148670828395,0.09358752213955421,1.4801086907443102,4.575687779692631,0.5417774139441337,0.4582225860558663,12,0,12,1,0,0,5,7,4,9,0,0
6,2,25,XYZ_split,0.5791148670828395,0.09358752213955421,1.4801086907443102,4.575687779692631,0.9107786317768792,0.08922136822312077,8,0,5,3,3,6,3,5,4,4,0,9
6,2,50,Z_only,0.5791148670828395,0.09358752213955421,1.4801086907443102,4.575687779692631,0.5008268907359847,0.49917310926401526,50,0,0,0,0,0,26,24,0,0,0,0
6,2,50,ZX_split,0.5791148670828395,0.09358752213955421,1.4801086907443102,4.575687779692631,0.5759495527197862,0.4240504472802138,21,4,16,9,0,0,16,9,8,17,0,0
6,2,50,XYZ_split,0.5791148670828395,0.09358752213955421,1.4801086907443102,4.575687779692631,0.927326369610321,0.072673630389679,14,2,14,2,9,9,8,8,11,5,0,18
6,2,100,Z_only,0.5791148670828395,0.09358752213955421,1.4801086907443102,4.575687779692631,0.4176468073690574,0.5823531926309427,89,11,0,0,0,0,46,54,0,0,0,0
6,2,100,ZX_split,0.5791148670828395,0.09358752213955421,1.4801086907443102,4.575687779692631,0.5558310027301184,0.44416899726988157,48,2,31,19,0,0,27,23,24,26,0,0
6,2,100,XYZ_split,0.5791148670828395,0.09358752213955421,1.4801086907443102,4.575687779692631,0.9837186984079507,0.016281301592049324,32,1,22,11,19,15,17,16,15,18,0,34
6,2,250,Z_only,0.5791148670828395,0.09358752213955421,1.4801086907443102,4.575687779692631,0.4176468073690574,0.5823531926309427,238,12,0,0,0,0,124,126,0,0,0,0
6,2,250,ZX_split,0.5791148670828395,0.09358752213955421,1.4801086907443102,4.575687779692631,0.5127864975897299,0.48721350241027006,117,8,97,28,0,0,68,57,65,60,0,0
6,2,250,XYZ_split,0.5791148670828395,0.09358752213955421,1.4801086907443102,4.575687779692631,0.9989173241748363,0.001082675825163748,76,7,63,20,42,42,44,39,35,48,0,84
6,2,500,Z_only,0.5791148670828395,0.09358752213955421,1.4801086907443102,4.575687779692631,0.5008268907359847,0.49917310926401526,461,39,0,0,0,0,281,219,0,0,0,0
6,2,500,ZX_split,0.5791148670828395,0.09358752213955421,1.4801086907443102,4.575687779692631,0.5758963408560853,0.4241036591439147,231,19,189,61,0,0,143,107,112,138,0,0
6,2,500,XYZ_split,0.5791148670828395,0.09358752213955421,1.4801086907443102,4.575687779692631,0.9994062065353084,0.0005937934646915721,151,15,129,37,90,78,93,73,74,92,0,168
6,3,10,Z_only,0.5791148670828395,0.09358752213955421,1.4801086907443102,4.575687779692631,0.5008268907359847,0.49917310926401526,9,1,0,0,0,0,5,5,0,0,0,0
6,3,10,ZX_split,0.5791148670828395,0.09358752213955421,1.4801086907443102,4.575687779692631,0.5439722015349434,0.4560277984650566,5,0,3,2,0,0,4,1,2,3,0,0
6,3,10,XYZ_split,0.5791148670828395,0.09358752213955421,1.4801086907443102,4.575687779692631,0.7918033979631556,0.20819660203684442,3,0,2,1,4,0,1,2,2,1,0,4
6,3,25,Z_only,0.5791148670828395,0.09358752213955421,1.4801086907443102,4.575687779692631,0.5008268907359847,0.49917310926401526,22,3,0,0,0,0,16,9,0,0,0,0
6,3,25,ZX_split,0.5791148670828395,0.09358752213955421,1.4801086907443102,4.575687779692631,0.5106181652670726,0.4893818347329274,11,1,11,2,0,0,7,5,7,6,0,0
6,3,25,XYZ_split,0.5791148670828395,0.09358752213955421,1.4801086907443102,4.575687779692631,0.9189953190042077,0.08100468099579228,8,0,7,1,7,2,4,4,2,6,1,8
6,3,50,Z_only,0.5791148670828395,0.09358752213955421,1.4801086907443102,4.575687779692631,0.5008268907359847,0.49917310926401526,46,4,0,0,0,0,29,21,0,0,0,0
6,3,50,ZX_split,0.5791148670828395,0.09358752213955421,1.4801086907443102,4.575687779692631,0.5733623417097256,0.42663765829027445,21,4,21,4,0,0,13,12,12,13,0,0
6,3,50,XYZ_split,0.5791148670828395,0.09358752213955421,1.4801086907443102,4.575687779692631,0.9087133264730899,0.09128667352691011,16,0,9,7,11,7,6,10,5,11,0,18
6,3,100,Z_only,0.5791148670828395,0.09358752213955421,1.4801086907443102,4.575687779692631,0.5008268907359847,0.49917310926401526,89,11,0,0,0,0,61,39,0,0,0,0
6,3,100,ZX_split,0.5791148670828395,0.09358752213955421,1.4801086907443102,4.575687779692631,0.5134011371613378,0.48659886283866216,46,4,43,7,0,0,24,26,24,26,0,0
6,3,100,XYZ_split,0.5791148670828395,0.09358752213955421,1.4801086907443102,4.575687779692631,0.9926019386637085,0.007398061336291506,28,5,26,7,18,16,16,17,15,18,1,33
6,3,250,Z_only,0.5791148670828395,0.09358752213955421,1.4801086907443102,4.575687779692631,0.5008268907359847,0.49917310926401526,230,20,0,0,0,0,143,107,0,0,0,0
6,3,250,ZX_split,0.5791148670828395,0.09358752213955421,1.4801086907443102,4.575687779692631,0.5694798767552862,0.4305201232447138,119,6,97,28,0,0,72,53,58,67,0,0
6,3,250,XYZ_split,0.5791148670828395,0.09358752213955421,1.4801086907443102,4.575687779692631,0.9888204771988166,0.011179522801183395,73,10,70,13,44,40,48,35,41,42,1,83
6,3,500,Z_only,0.5791148670828395,0.09358752213955421,1.4801086907443102,4.575687779692631,0.5008268907359847,0.49917310926401526,464,36,0,0,0,0,275,225,0,0,0,0
6,3,500,ZX_split,0.5791148670828395,0.09358752213955421,1.4801086907443102,4.575687779692631,0.5805630671312526,0.4194369328687474,229,21,184,66,0,0,140,110,100,150,0,0
6,3,500,XYZ_split,0.5791148670828395,0.09358752213955421,1.4801086907443102,4.575687779692631,0.9961268254965612,0.0038731745034388254,154,12,122,44,90,78,87,79,79,87,1,167
6,4,10,Z_only,0.5791148670828395,0.09358752213955421,1.4801086907443102,4.575687779692631,0.5008268907359847,0.49917310926401526,10,0,0,0,0,0,7,3,0,0,0,0
6,4,10,ZX_split,0.5791148670828395,0.09358752213955421,1.4801086907443102,4.575687779692631,0.41958225338690963,0.5804177466130904,5,0,4,1,0,0,2,3,3,2,0,0
6,4,10,XYZ_split,0.5791148670828395,0.09358752213955421,1.4801086907443102,4.575687779692631,0.6864563713319899,0.3135436286680101,2,1,2,1,3,1,1,2,2,1,1,3
6,4,25,Z_only,0.5791148670828395,0.09358752213955421,1.4801086907443102,4.575687779692631,0.5008268907359847,0.49917310926401526,23,2,0,0,0,0,13,12,0,0,0,0
6,4,25,ZX_split,0.5791148670828395,0.09358752213955421,1.4801086907443102,4.575687779692631,0.5114572120987079,0.48854278790129213,12,0,10,3,0,0,7,5,7,6,0,0
6,4,25,XYZ_split,0.5791148670828395,0.09358752213955421,1.4801086907443102,4.575687779692631,0.9419343631649044,0.05806563683509558,8,0,6,2,4,5,3,5,2,6,0,9
6,4,50,Z_only,0.5791148670828395,0.09358752213955421,1.4801086907443102,4.575687779692631,0.4176468073690574,0.5823531926309427,50,0,0,0,0,0,22,28,0,0,0,0
6,4,50,ZX_split,0.5791148670828395,0.09358752213955421,1.4801086907443102,4.575687779692631,0.5603323869837233,0.43966761301627666,23,2,19,6,0,0,12,13,9,16,0,0
6,4,50,XYZ_split,0.5791148670828395,0.09358752213955421,1.4801086907443102,4.575687779692631,0.9817861260101433,0.018213873989856744,15,1,12,4,9,9,10,6,5,11,0,18
6,4,100,Z_only,0.5791148670828395,0.09358752213955421,1.4801086907443102,4.575687779692631,0.4176468073690574,0.5823531926309427,91,9,0,0,0,0,44,56,0,0,0,0
6,4,100,ZX_split,0.5791148670828395,0.09358752213955421,1.4801086907443102,4.575687779692631,0.5806217069853108,0.4193782930146892,47,3,38,12,0,0,29,21,20,30,0,0
6,4,100,XYZ_split,0.5791148670828395,0.09358752213955421,1.4801086907443102,4.575687779692631,0.9731590874198395,0.026840912580160525,32,1,25,8,16,18,23,10,16,17,0,34
6,4,250,Z_only,0.5791148670828395,0.09358752213955421,1.4801086907443102,4.575687779692631,0.5008268907359847,0.49917310926401526,229,21,0,0,0,0,150,100,0,0,0,0
6,4,250,ZX_split,0.5791148670828395,0.09358752213955421,1.4801086907443102,4.575687779692631,0.567591535695272,0.432408464304728,114,11,100,25,0,0,73,52,58,67,0,0
6,4,250,XYZ_split,0.5791148670828395,0.09358752213955421,1.4801086907443102,4.575687779692631,0.9979474221214764,0.0020525778785236426,74,9,65,18,41,43,45,38,36,47,0,84
6,4,500,Z_only,0.5791148670828395,0.09358752213955421,1.4801086907443102,4.575687779692631,0.5008268907359847,0.49917310926401526,453,47,0,0,0,0,266,234,0,0,0,0
6,4,500,ZX_split,0.5791148670828395,0.09358752213955421,1.4801086907443102,4.575687779692631,0.577618564399662,0.42238143560033803,229,21,191,59,0,0,136,114,116,134,0,0
6,4,500,XYZ_split,0.5791148670828395,0.09358752213955421,1.4801086907443102,4.575687779692631,0.9930068935215558,0.0069931064784442,154,12,122,44,82,86,85,81,81,85,3,165
7,0,10,Z_only,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.9671619770943608,0.0328380229056392,0,10,0,0,0,0,1,9,0,0,0,0
7,0,10,ZX_split,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.9158249954498363,0.08417500455016369,0,5,3,2,0,0,0,5,2,3,0,0
7,0,10,XYZ_split,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.8640780493171342,0.13592195068286583,0,3,2,1,1,3,0,3,1,2,2,2
7,0,25,Z_only,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.9671619770943608,0.0328380229056392,0,25,0,0,0,0,0,25,0,0,0,0
7,0,25,ZX_split,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.9813541723313637,0.018645827668636317,0,12,5,8,0,0,0,12,8,5,0,0
7,0,25,XYZ_split,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.9601338649539803,0.03986613504601966,0,8,4,4,5,4,0,8,4,4,3,6
7,0,50,Z_only,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.9671619770943608,0.0328380229056392,1,49,0,0,0,0,2,48,0,0,0,0
7,0,50,ZX_split,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.9584776481368117,0.04152235186318831,0,25,7,18,0,0,0,25,12,13,0,0
7,0,50,XYZ_split,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.9747744521754923,0.0252255478245077,1,15,7,9,9,9,0,16,8,8,9,9
7,0,100,Z_only,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.9671619770943608,0.0328380229056392,2,98,0,0,0,0,2,98,0,0,0,0
7,0,100,ZX_split,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.9732356316886006,0.02676436831139939,0,50,25,25,0,0,1,49,31,19,0,0
7,0,100,XYZ_split,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.987579919588913,0.012420080411086998,1,32,15,18,11,23,1,32,21,12,14,20
7,0,250,Z_only,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.9671619770943608,0.0328380229056392,5,245,0,0,0,0,6,244,0,0,0,0
7,0,250,ZX_split,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.9801142217958889,0.019885778204111082,3,122,56,69,0,0,2,123,69,56,0,0
7,0,250,XYZ_split,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.9982730583747252,0.0017269416252747583,0,83,34,49,37,47,1,82,48,35,36,48
7,0,500,Z_only,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.9671619770943608,0.0328380229056392,7,493,0,0,0,0,7,493,0,0,0,0
7,0,500,ZX_split,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.9817641866214374,0.018235813378562615,6,244,108,142,0,0,9,241,150,100,0,0
7,0,500,XYZ_split,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.9953669101338642,0.004633089866135753,3,163,61,105,68,100,0,166,107,59,68,100
7,1,10,Z_only,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.9671619770943608,0.0328380229056392,1,9,0,0,0,0,0,10,0,0,0,0
7,1,10,ZX_split,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.8964114353582534,0.1035885646417466,0,5,0,5,0,0,0,5,3,2,0,0
7,1,10,XYZ_split,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.8868373579213265,0.11316264207867355,0,3,0,3,2,2,0,3,2,1,1,3
7,1,25,Z_only,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.9671619770943608,0.0328380229056392,2,23,0,0,0,0,0,25,0,0,0,0
7,1,25,ZX_split,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.8694673361869409,0.13053266381305906,0,12,9,4,0,0,0,12,11,2,0,0
7,1,25,XYZ_split,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.832424070277717,0.16757592972228297,0,8,2,6,6,3,0,8,7,1,6,3
7,1,50,Z_only,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.9671619770943608,0.0328380229056392,0,50,0,0,0,0,0,50,0,0,0,0
7,1,50,ZX_split,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.9798870937608104,0.0201129062391896,1,24,10,15,0,0,0,25,16,9,0,0
7,1,50,XYZ_split,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.9827944238114465,0.01720557618855345,0,16,5,11,8,10,0,16,11,5,7,11
7,1,100,Z_only,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.9671619770943608,0.0328380229056392,5,95,0,0,0,0,2,98,0,0,0,0
7,1,100,ZX_split,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.9667552395115261,0.03324476048847391,1,49,14,36,0,0,0,50,31,19,0,0
7,1,100,XYZ_split,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.991828300965896,0.008171699034103974,2,31,12,21,16,18,1,32,19,14,15,19
7,1,250,Z_only,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.9671619770943608,0.0328380229056392,5,245,0,0,0,0,2,248,0,0,0,0
7,1,250,ZX_split,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.9814007997790442,0.018599200220955847,2,123,48,77,0,0,1,124,76,49,0,0
7,1,250,XYZ_split,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.9691333304649961,0.030866669535003943,1,82,39,44,32,52,3,80,39,44,24,60
7,1,500,Z_only,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.9671619770943608,0.0328380229056392,8,492,0,0,0,0,4,496,0,0,0,0
7,1,500,ZX_split,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.9803532486052735,0.01964675139472649,7,243,94,156,0,0,2,248,154,96,0,0
7,1,500,XYZ_split,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.9868802780194725,0.013119721980527466,2,164,77,89,84,84,3,163,90,76,71,97
7,2,10,Z_only,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.9671619770943608,0.0328380229056392,0,10,0,0,0,0,0,10,0,0,0,0
7,2,10,ZX_split,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.9501635514764194,0.0498364485235806,0,5,2,3,0,0,0,5,4,1,0,0
7,2,10,XYZ_split,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.7266216833537059,0.2733783166462941,1,2,0,3,2,2,0,3,2,1,2,2
7,2,25,Z_only,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.9671619770943608,0.0328380229056392,0,25,0,0,0,0,0,25,0,0,0,0
7,2,25,ZX_split,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.9813541723313637,0.018645827668636317,0,12,5,8,0,0,0,12,8,5,0,0
7,2,25,XYZ_split,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.9119141422166991,0.08808585778330091,0,8,3,5,1,8,0,8,6,2,2,7
7,2,50,Z_only,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.9671619770943608,0.0328380229056392,1,49,0,0,0,0,2,48,0,0,0,0
7,2,50,ZX_split,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.8981930951551007,0.10180690484489929,0,25,18,7,0,0,0,25,15,10,0,0
7,2,50,XYZ_split,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.9627773332757625,0.03722266672423746,0,16,7,9,4,14,0,16,11,5,6,12
7,2,100,Z_only,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.9671619770943608,0.0328380229056392,2,98,0,0,0,0,3,97,0,0,0,0
7,2,100,ZX_split,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.9750372822654508,0.024962717734549167,1,49,20,30,0,0,0,50,25,25,0,0
7,2,100,XYZ_split,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.9897987505796363,0.010201249420363712,0,33,15,18,11,23,0,33,19,14,12,22
7,2,250,Z_only,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.9671619770943608,0.0328380229056392,5,245,0,0,0,0,5,245,0,0,0,0
7,2,250,ZX_split,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.9814413742359501,0.018558625764049874,3,122,55,70,0,0,2,123,71,54,0,0
7,2,250,XYZ_split,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.9762814349931117,0.023718565006888293,4,79,28,55,39,45,1,82,57,26,40,44
7,2,500,Z_only,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.9671619770943608,0.0328380229056392,14,486,0,0,0,0,5,495,0,0,0,0
7,2,500,ZX_split,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.9817055419316344,0.018294458068365604,6,244,101,149,0,0,5,245,153,97,0,0
7,2,500,XYZ_split,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.99884070633413,0.001159293665869976,2,164,63,103,69,99,1,165,96,70,70,98
7,3,10,Z_only,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.9671619770943608,0.0328380229056392,0,10,0,0,0,0,0,10,0,0,0,0
7,3,10,ZX_split,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.9823266598848677,0.01767334011513233,0,5,2,3,0,0,0,5,3,2,0,0
7,3,10,XYZ_split,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.8613136826868577,0.1386863173131423,0,3,2,1,0,4,0,3,2,1,2,2
7,3,25,Z_only,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.9671619770943608,0.0328380229056392,0,25,0,0,0,0,1,24,0,0,0,0
7,3,25,ZX_split,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.9729870924351026,0.02701290756489738,0,12,5,8,0,0,0,12,9,4,0,0
7,3,25,XYZ_split,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.8917887291922713,0.10821127080772874,0,8,1,7,0,9,0,8,4,4,4,5
7,3,50,Z_only,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.9671619770943608,0.0328380229056392,1,49,0,0,0,0,0,50,0,0,0,0
7,3,50,ZX_split,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.9791761850966857,0.02082381490331431,0,25,11,14,0,0,0,25,16,9,0,0
7,3,50,XYZ_split,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.9608027206999576,0.039197279300042354,1,15,9,7,6,12,0,16,8,8,7,11
7,3,100,Z_only,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.9671619770943608,0.0328380229056392,3,97,0,0,0,0,1,99,0,0,0,0
7,3,100,ZX_split,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.9777384517824934,0.022261548217506588,3,47,20,30,0,0,0,50,26,24,0,0
7,3,100,XYZ_split,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.9706367435570602,0.0293632564429398,1,32,19,14,15,19,0,33,19,14,14,20
7,3,250,Z_only,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.9671619770943608,0.0328380229056392,4,246,0,0,0,0,5,245,0,0,0,0
7,3,250,ZX_split,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.9821901118941616,0.01780988810583839,4,121,50,75,0,0,0,125,72,53,0,0
7,3,250,XYZ_split,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.9911079826546805,0.008892017345319525,0,83,36,47,32,52,3,80,50,33,41,43
7,3,500,Z_only,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.9671619770943608,0.0328380229056392,8,492,0,0,0,0,15,485,0,0,0,0
7,3,500,ZX_split,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.9818649781148282,0.018135021885171798,4,246,104,146,0,0,4,246,140,110,0,0
7,3,500,XYZ_split,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.9955066502109406,0.004493349789059353,3,163,69,97,77,91,3,163,105,61,66,102
7,4,10,Z_only,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.9671619770943608,0.0328380229056392,0,10,0,0,0,0,0,10,0,0,0,0
7,4,10,ZX_split,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.9776473392863883,0.02235266071361175,1,4,2,3,0,0,0,5,3,2,0,0
7,4,10,XYZ_split,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.8966912882416217,0.1033087117583783,0,3,1,2,0,4,0,3,2,1,1,3
7,4,25,Z_only,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.9671619770943608,0.0328380229056392,0,25,0,0,0,0,1,24,0,0,0,0
7,4,25,ZX_split,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.8565416835429075,0.1434583164570925,0,12,2,11,0,0,1,11,4,9,0,0
7,4,25,XYZ_split,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.8964330494969377,0.1035669505030623,0,8,5,3,5,4,0,8,6,2,5,4
7,4,50,Z_only,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.9671619770943608,0.0328380229056392,1,49,0,0,0,0,2,48,0,0,0,0
7,4,50,ZX_split,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.9665341365709423,0.03346586342905766,0,25,9,16,0,0,0,25,18,7,0,0
7,4,50,XYZ_split,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.9737753864140327,0.026224613585967282,0,16,7,9,8,10,1,15,7,9,7,11
7,4,100,Z_only,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.9671619770943608,0.0328380229056392,1,99,0,0,0,0,2,98,0,0,0,0
7,4,100,ZX_split,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.9602837319485451,0.039716268051454895,0,50,18,32,0,0,1,49,37,13,0,0
7,4,100,XYZ_split,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.9818570282833902,0.018142971716609835,0,33,17,16,13,21,1,32,22,11,14,20
7,4,250,Z_only,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.9671619770943608,0.0328380229056392,5,245,0,0,0,0,8,242,0,0,0,0
7,4,250,ZX_split,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.9787115468554932,0.02128845314450678,0,125,43,82,0,0,2,123,71,54,0,0
7,4,250,XYZ_split,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.9620015794605358,0.03799842053946423,0,83,49,34,37,47,3,80,50,33,40,44
7,4,500,Z_only,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.9671619770943608,0.0328380229056392,7,493,0,0,0,0,9,491,0,0,0,0
7,4,500,ZX_split,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.9814871969825073,0.018512803017492696,4,246,108,142,0,0,6,244,152,98,0,0
7,4,500,XYZ_split,2.8858685565397346,3.9303460739782587,2.8812255363569195,5.433009080933833,0.9910677890153728,0.008932210984627154,3,163,58,108,59,109,5,161,105,61,65,103
8,0,10,Z_only,0.6853160480351315,5.442039146959733,2.295724914900447,1.7458791093814137,0.7376679381378093,0.2623320618621907,9,1,0,0,0,0,0,10,0,0,0,0
8,0,10,ZX_split,0.6853160480351315,5.442039146959733,2.295724914900447,1.7458791093814137,0.31354589854529524,0.6864541014547048,2,3,3,2,0,0,1,4,2,3,0,0
8,0,10,XYZ_split,0.6853160480351315,5.442039146959733,2.295724914900447,1.7458791093814137,0.9309591189158288,0.06904088108417117,3,0,2,1,2,2,0,3,1,2,4,0
8,0,25,Z_only,0.6853160480351315,5.442039146959733,2.295724914900447,1.7458791093814137,0.7376679381378093,0.2623320618621907,19,6,0,0,0,0,4,21,0,0,0,0
8,0,25,ZX_split,0.6853160480351315,5.442039146959733,2.295724914900447,1.7458791093814137,0.7694696284628698,0.23053037153713019,11,1,12,1,0,0,2,10,5,8,0,0
8,0,25,XYZ_split,0.6853160480351315,5.442039146959733,2.295724914900447,1.7458791093814137,0.9466522275778579,0.05334777242214206,8,0,7,1,4,5,2,6,3,5,7,2
