state_group,state1,state2,seed,N,noise,method,fidelity,infidelity,shots_ZZ,shots_ZX,shots_ZY,shots_XZ,shots_XX,shots_XY,shots_YZ,shots_YX,shots_YY
extreme,Z_minus,Z_minus,0,25,0.15,Z_only,1.0,0.0,,,,,,,,,
extreme,Z_minus,Z_minus,0,25,0.15,ZX_split,0.9839422631007356,0.016057736899264374,,,,,,,,,
extreme,Z_minus,Z_minus,0,25,0.15,XYZ_split,0.8712291843681147,0.1287708156318853,,,,,,,,,
extreme,Z_minus,Z_minus,0,25,0.15,RL_adaptive,0.8590512999748696,0.14094870002513038,1.0,5.0,2.0,1.0,1.0,5.0,7.0,2.0,1.0
extreme,Z_minus,Z_minus,0,50,0.0,Z_only,1.0,0.0,,,,,,,,,
extreme,Z_minus,Z_minus,0,50,0.0,ZX_split,0.9928895233444076,0.00711047665559239,,,,,,,,,
extreme,Z_minus,Z_minus,0,50,0.0,XYZ_split,0.9711978701927241,0.028802129807275922,,,,,,,,,
extreme,Z_minus,Z_minus,0,50,0.0,RL_adaptive,0.9514453881122099,0.04855461188779009,13.0,10.0,0.0,0.0,2.0,15.0,4.0,3.0,3.0
extreme,Z_minus,Z_minus,0,50,0.05,Z_only,1.0,0.0,,,,,,,,,
extreme,Z_minus,Z_minus,0,50,0.05,ZX_split,0.9881216466134847,0.011878353386515328,,,,,,,,,
extreme,Z_minus,Z_minus,0,50,0.05,XYZ_split,0.9565383298925675,0.043461670107432515,,,,,,,,,
extreme,Z_minus,Z_minus,0,50,0.05,RL_adaptive,0.9151631121866969,0.08483688781330312,11.0,11.0,0.0,0.0,1.0,17.0,4.0,5.0,1.0
extreme,Z_minus,Z_minus,0,50,0.1,Z_only,1.0,0.0,,,,,,,,,
extreme,Z_minus,Z_minus,0,50,0.1,ZX_split,0.965034597855646,0.03496540214435395,,,,,,,,,
extreme,Z_minus,Z_minus,0,50,0.1,XYZ_split,0.766074045958672,0.233925954041328,,,,,,,,,
extreme,Z_minus,Z_minus,0,50,0.1,RL_adaptive,0.8928692768900571,0.10713072310994287,10.0,13.0,0.0,0.0,2.0,16.0,5.0,3.0,1.0
extreme,Z_minus,Z_minus,0,50,0.15,Z_only,1.0,0.0,,,,,,,,,
extreme,Z_minus,Z_minus,0,50,0.15,ZX_split,0.9855520255115344,0.014447974488465576,,,,,,,,,
extreme,Z_minus,Z_minus,0,50,0.15,XYZ_split,0.9605573516677873,0.03944264833221267,,,,,,,,,
extreme,Z_minus,Z_minus,0,50,0.15,RL_adaptive,0.9348271029081274,0.06517289709187257,14.0,5.0,0.0,1.0,2.0,13.0,1.0,8.0,6.0
extreme,Z_minus,Z_minus,0,100,0.0,Z_only,1.0,0.0,,,,,,,,,
extreme,Z_minus,Z_minus,0,100,0.0,ZX_split,0.9960403215293758,0.003959678470624173,,,,,,,,,
extreme,Z_minus,Z_minus,0,100,0.0,XYZ_split,0.9952635142462091,0.004736485753790931,,,,,,,,,
extreme,Z_minus,Z_minus,0,100,0.0,RL_adaptive,0.9680065762563622,0.03199342374363778,3.0,12.0,0.0,14.0,5.0,16.0,0.0,32.0,18.0
extreme,Z_minus,Z_minus,0,100,0.05,Z_only,1.0,0.0,,,,,,,,,
extreme,Z_minus,Z_minus,0,100,0.05,ZX_split,0.9812784397527916,0.01872156024720839,,,,,,,,,
extreme,Z_minus,Z_minus,0,100,0.05,XYZ_split,0.9592767573758145,0.040723242624185474,,,,,,,,,
extreme,Z_minus,Z_minus,0,100,0.05,RL_adaptive,0.9439612996394314,0.05603870036056857,8.0,11.0,0.0,11.0,5.0,12.0,0.0,31.0,22.0
extreme,Z_minus,Z_minus,0,100,0.1,Z_only,1.0,0.0,,,,,,,,,
extreme,Z_minus,Z_minus,0,100,0.1,ZX_split,0.980911880020912,0.019088119979087992,,,,,,,,,
extreme,Z_minus,Z_minus,0,100,0.1,XYZ_split,0.9721885329524583,0.02781146704754167,,,,,,,,,
extreme,Z_minus,Z_minus,0,100,0.1,RL_adaptive,0.9436182163357355,0.056381783664264495,5.0,12.0,0.0,14.0,5.0,14.0,0.0,31.0,19.0
extreme,Z_minus,Z_minus,0,100,0.15,Z_only,1.0,0.0,,,,,,,,,
extreme,Z_minus,Z_minus,0,100,0.15,ZX_split,0.991436093467161,0.008563906532839005,,,,,,,,,
extreme,Z_minus,Z_minus,0,100,0.15,XYZ_split,0.9222441829818498,0.07775581701815015,,,,,,,,,
extreme,Z_minus,Z_minus,0,100,0.15,RL_adaptive,0.9389415170328355,0.06105848296716454,9.0,8.0,0.0,12.0,7.0,11.0,0.0,33.0,20.0
extreme,Z_minus,X_plus,0,5,0.0,Z_only,0.5000000000000001,0.4999999999999999,,,,,,,,,
extreme,Z_minus,X_plus,0,5,0.0,ZX_split,0.8535533905932737,0.14644660940672627,,,,,,,,,
extreme,Z_minus,X_plus,0,5,0.0,XYZ_split,0.665739294480206,0.33426070551979403,,,,,,,,,
extreme,Z_minus,X_plus,0,5,0.0,RL_adaptive,0.7285533905932737,0.27144660940672627,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
extreme,Z_minus,X_plus,0,5,0.05,Z_only,0.5000000000000001,0.4999999999999999,,,,,,,,,
extreme,Z_minus,X_plus,0,5,0.05,ZX_split,0.8316526181217495,0.1683473818782505,,,,,,,,,
extreme,Z_minus,X_plus,0,5,0.05,XYZ_split,0.7125446534374212,0.28745534656257876,,,,,,,,,
extreme,Z_minus,X_plus,0,5,0.05,RL_adaptive,0.6220084679281462,0.37799153207185376,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
extreme,Z_minus,X_plus,0,5,0.1,Z_only,0.5000000000000001,0.4999999999999999,,,,,,,,,
extreme,Z_minus,X_plus,0,5,0.1,ZX_split,0.9743416490252569,0.025658350974743116,,,,,,,,,
extreme,Z_minus,X_plus,0,5,0.1,XYZ_split,0.7125446534374215,0.28745534656257854,,,,,,,,,
extreme,Z_minus,X_plus,0,5,0.1,RL_adaptive,0.42677669529663675,0.5732233047033632,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
extreme,Z_minus,X_plus,0,5,0.15,Z_only,0.4999999999999999,0.5000000000000001,,,,,,,,,
extreme,Z_minus,X_plus,0,5,0.15,ZX_split,0.42677669529663675,0.5732233047033632,,,,,,,,,
extreme,Z_minus,X_plus,0,5,0.15,XYZ_split,0.7125446534374215,0.28745534656257854,,,,,,,,,
extreme,Z_minus,X_plus,0,5,0.15,RL_adaptive,0.42677669529663675,0.5732233047033632,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
extreme,Z_minus,X_plus,0,10,0.0,Z_only,0.5000000000000001,0.4999999999999999,,,,,,,,,
extreme,Z_minus,X_plus,0,10,0.0,ZX_split,0.9806749532300754,0.019325046769924636,,,,,,,,,
extreme,Z_minus,X_plus,0,10,0.0,XYZ_split,0.9047458169520242,0.09525418304797584,,,,,,,,,
extreme,Z_minus,X_plus,0,10,0.0,RL_adaptive,0.783829057891139,0.216170942108861,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0
extreme,Z_minus,X_plus,0,10,0.05,Z_only,0.4999999999999999,0.5000000000000001,,,,,,,,,
extreme,Z_minus,X_plus,0,10,0.05,ZX_split,0.7927346923724811,0.20726530762751894,,,,,,,,,
extreme,Z_minus,X_plus,0,10,0.05,XYZ_split,0.9047458169520244,0.09525418304797562,,,,,,,,,
extreme,Z_minus,X_plus,0,10,0.05,RL_adaptive,0.7893446629166316,0.21065533708336837,1.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0
extreme,Z_minus,X_plus,0,10,0.1,Z_only,0.5000000000000001,0.4999999999999999,,,,,,,,,
extreme,Z_minus,X_plus,0,10,0.1,ZX_split,0.9197286484747138,0.0802713515252862,,,,,,,,,
extreme,Z_minus,X_plus,0,10,0.1,XYZ_split,0.7738095238095236,0.22619047619047639,,,,,,,,,
extreme,Z_minus,X_plus,0,10,0.1,RL_adaptive,0.8535533905932737,0.14644660940672627,1.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0
extreme,Z_minus,X_plus,0,10,0.15,Z_only,0.4999999999999999,0.5000000000000001,,,,,,,,,
extreme,Z_minus,X_plus,0,10,0.15,ZX_split,0.02190077247152423,0.9780992275284758,,,,,,,,,
extreme,Z_minus,X_plus,0,10,0.15,XYZ_split,0.7112944921610617,0.28870550783893834,,,,,,,,,
extreme,Z_minus,X_plus,0,10,0.15,RL_adaptive,0.4773443303804998,0.5226556696195002,1.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0
extreme,Z_minus,X_plus,0,25,0.0,Z_only,0.4999999999999999,0.5000000000000001,,,,,,,,,
extreme,Z_minus,X_plus,0,25,0.0,ZX_split,0.9804796685988687,0.019520331401131297,,,,,,,,,
extreme,Z_minus,X_plus,0,25,0.0,XYZ_split,0.8602654891232335,0.13973451087676647,,,,,,,,,
extreme,Z_minus,X_plus,0,25,0.0,RL_adaptive,0.8633359972839614,0.13666400271603862,1.0,2.0,5.0,0.0,6.0,1.0,9.0,0.0,1.0
extreme,Z_minus,X_plus,0,25,0.05,Z_only,0.5000000000000001,0.4999999999999999,,,,,,,,,
extreme,Z_minus,X_plus,0,25,0.05,ZX_split,0.9637826849313179,0.03621731506868209,,,,,,,,,
extreme,Z_minus,X_plus,0,25,0.05,XYZ_split,0.96486896901276,0.03513103098724002,,,,,,,,,
extreme,Z_minus,X_plus,0,25,0.05,RL_adaptive,0.7306162758904633,0.2693837241095367,1.0,6.0,2.0,0.0,2.0,4.0,9.0,0.0,1.0
extreme,Z_minus,X_plus,0,25,0.1,Z_only,0.4999999999999999,0.5000000000000001,,,,,,,,,
extreme,Z_minus,X_plus,0,25,0.1,ZX_split,0.90362253433028,0.09637746566972005,,,,,,,,,
extreme,Z_minus,X_plus,0,25,0.1,XYZ_split,0.934212927269737,0.06578707273026296,,,,,,,,,
extreme,Z_minus,X_plus,0,25,0.1,RL_adaptive,0.9700235708236636,0.02997642917633636,1.0,4.0,4.0,0.0,4.0,2.0,9.0,0.0,1.0
extreme,Z_minus,X_plus,0,25,0.15,Z_only,0.4999999999999999,0.5000000000000001,,,,,,,,,
extreme,Z_minus,X_plus,0,25,0.15,ZX_split,0.7745585915996753,0.22544140840032467,,,,,,,,,
extreme,Z_minus,X_plus,0,25,0.15,XYZ_split,0.9525390645393068,0.04746093546069319,,,,,,,,,
extreme,Z_minus,X_plus,0,25,0.15,RL_adaptive,0.6780275587356849,0.3219724412643151,1.0,5.0,3.0,1.0,1.0,4.0,6.0,3.0,1.0
extreme,Z_minus,X_plus,0,50,0.0,Z_only,0.4999999999999999,0.5000000000000001,,,,,,,,,
extreme,Z_minus,X_plus,0,50,0.0,ZX_split,0.9928895233444076,0.00711047665559239,,,,,,,,,
extreme,Z_minus,X_plus,0,50,0.0,XYZ_split,0.9675045873663364,0.03249541263366362,,,,,,,,,
extreme,Z_minus,X_plus,0,50,0.0,RL_adaptive,0.9292828858828311,0.07071711411716886,12.0,10.0,0.0,0.0,4.0,12.0,4.0,3.0,5.0
extreme,Z_minus,X_plus,0,50,0.05,Z_only,0.5000000000000001,0.4999999999999999,,,,,,,,,
extreme,Z_minus,X_plus,0,50,0.05,ZX_split,0.9810188280597592,0.01898117194024085,,,,,,,,,
extreme,Z_minus,X_plus,0,50,0.05,XYZ_split,0.9606189094681518,0.03938109053184824,,,,,,,,,
extreme,Z_minus,X_plus,0,50,0.05,RL_adaptive,0.9016628815621465,0.09833711843785353,11.0,12.0,0.0,0.0,1.0,15.0,3.0,4.0,4.0
extreme,Z_minus,X_plus,0,50,0.1,Z_only,0.4999999999999999,0.5000000000000001,,,,,,,,,
extreme,Z_minus,X_plus,0,50,0.1,ZX_split,0.9622308419796256,0.037769158020374394,,,,,,,,,
extreme,Z_minus,X_plus,0,50,0.1,XYZ_split,0.7509583999487122,0.24904160005128784,,,,,,,,,
extreme,Z_minus,X_plus,0,50,0.1,RL_adaptive,0.9678568936338835,0.0321431063661165,13.0,6.0,0.0,0.0,7.0,10.0,5.0,3.0,6.0
extreme,Z_minus,X_plus,0,50,0.15,Z_only,0.4999999999999999,0.5000000000000001,,,,,,,,,
extreme,Z_minus,X_plus,0,50,0.15,ZX_split,0.9915355304712375,0.008464469528762453,,,,,,,,,
extreme,Z_minus,X_plus,0,50,0.15,XYZ_split,0.9143551660433638,0.08564483395663625,,,,,,,,,
extreme,Z_minus,X_plus,0,50,0.15,RL_adaptive,0.9747057579034387,0.02529424209656128,13.0,7.0,0.0,0.0,4.0,12.0,3.0,6.0,5.0
extreme,Z_minus,X_plus,0,100,0.0,Z_only,0.4999999999999999,0.5000000000000001,,,,,,,,,
extreme,Z_minus,X_plus,0,100,0.0,ZX_split,0.9948517298328639,0.005148270167136149,,,,,,,,,
extreme,Z_minus,X_plus,0,100,0.0,XYZ_split,0.9952635142462084,0.004736485753791597,,,,,,,,,
extreme,Z_minus,X_plus,0,100,0.0,RL_adaptive,0.9599031808434524,0.040096819156547614,20.0,4.0,0.0,2.0,13.0,8.0,0.0,27.0,26.0
extreme,Z_minus,X_plus,0,100,0.05,Z_only,0.4999999999999999,0.5000000000000001,,,,,,,,,
extreme,Z_minus,X_plus,0,100,0.05,ZX_split,0.9920441308362666,0.007955869163733365,,,,,,,,,
extreme,Z_minus,X_plus,0,100,0.05,XYZ_split,0.9553970328195716,0.04460296718042844,,,,,,,,,
extreme,Z_minus,X_plus,0,100,0.05,RL_adaptive,0.9882244896752189,0.01177551032478108,18.0,5.0,0.0,4.0,11.0,9.0,0.0,30.0,23.0
extreme,Z_minus,X_plus,0,100,0.1,Z_only,0.4999999999999999,0.5000000000000001,,,,,,,,,
extreme,Z_minus,X_plus,0,100,0.1,ZX_split,0.9812526323724354,0.01874736762756457,,,,,,,,,
extreme,Z_minus,X_plus,0,100,0.1,XYZ_split,0.9602248614389127,0.039775138561087275,,,,,,,,,
extreme,Z_minus,X_plus,0,100,0.1,RL_adaptive,0.962658755302777,0.037341244697223,23.0,0.0,0.0,1.0,14.0,8.0,0.0,31.0,23.0
extreme,Z_minus,X_plus,0,100,0.15,Z_only,0.5000000000000001,0.4999999999999999,,,,,,,,,
extreme,Z_minus,X_plus,0,100,0.15,ZX_split,0.9659974782119526,0.03400252178804741,,,,,,,,,
extreme,Z_minus,X_plus,0,100,0.15,XYZ_split,0.9119424590914932,0.08805754090850682,,,,,,,,,
extreme,Z_minus,X_plus,0,100,0.15,RL_adaptive,0.9261238189818791,0.07387618101812088,20.0,1.0,0.0,2.0,13.0,9.0,0.0,34.0,21.0
extreme,Z_minus,Y_plus,0,5,0.0,Z_only,0.5000000000000001,0.4999999999999999,,,,,,,,,
extreme,Z_minus,Y_plus,0,5,0.0,ZX_split,0.426776695296637,0.573223304703363,,,,,,,,,
extreme,Z_minus,Y_plus,0,5,0.0,XYZ_split,0.6220084679281462,0.37799153207185376,,,,,,,,,
extreme,Z_minus,Y_plus,0,5,0.0,RL_adaptive,0.6731763352100091,0.3268236647899909,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
extreme,Z_minus,Y_plus,0,5,0.05,Z_only,0.5000000000000001,0.4999999999999999,,,,,,,,,
extreme,Z_minus,Y_plus,0,5,0.05,ZX_split,0.48717082451262833,0.5128291754873717,,,,,,,,,
extreme,Z_minus,Y_plus,0,5,0.05,XYZ_split,0.6657392944802062,0.3342607055197938,,,,,,,,,
extreme,Z_minus,Y_plus,0,5,0.05,RL_adaptive,0.6220084679281462,0.37799153207185376,1.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0
extreme,Z_minus,Y_plus,0,5,0.1,Z_only,0.5000000000000001,0.4999999999999999,,,,,,,,,
extreme,Z_minus,Y_plus,0,5,0.1,ZX_split,0.48717082451262833,0.5128291754873717,,,,,,,,,
extreme,Z_minus,Y_plus,0,5,0.1,XYZ_split,0.665739294480206,0.33426070551979403,,,,,,,,,
extreme,Z_minus,Y_plus,0,5,0.1,RL_adaptive,0.42677669529663675,0.5732233047033632,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
extreme,Z_minus,Y_plus,0,5,0.15,Z_only,0.4999999999999999,0.5000000000000001,,,,,,,,,
extreme,Z_minus,Y_plus,0,5,0.15,ZX_split,0.25,0.75,,,,,,,,,
extreme,Z_minus,Y_plus,0,5,0.15,XYZ_split,0.665739294480206,0.33426070551979403,,,,,,,,,
extreme,Z_minus,Y_plus,0,5,0.15,RL_adaptive,0.6731763352100091,0.3268236647899909,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0
extreme,Z_minus,Y_plus,0,10,0.0,Z_only,0.5000000000000001,0.4999999999999999,,,,,,,,,
extreme,Z_minus,Y_plus,0,10,0.0,ZX_split,0.49514516892273014,0.5048548310772698,,,,,,,,,
extreme,Z_minus,Y_plus,0,10,0.0,XYZ_split,0.8842479442333132,0.11575205576668679,,,,,,,,,
extreme,Z_minus,Y_plus,0,10,0.0,RL_adaptive,0.7738095238095236,0.22619047619047639,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0
extreme,Z_minus,Y_plus,0,10,0.05,Z_only,0.4999999999999999,0.5000000000000001,,,,,,,,,
extreme,Z_minus,Y_plus,0,10,0.05,ZX_split,0.4643732314281362,0.5356267685718639,,,,,,,,,
extreme,Z_minus,Y_plus,0,10,0.05,XYZ_split,0.48717082451262855,0.5128291754873715,,,,,,,,,
extreme,Z_minus,Y_plus,0,10,0.05,RL_adaptive,0.7226190406148458,0.27738095938515417,1.0,0.0,2.0,4.0,1.0,0.0,0.0,1.0,1.0
extreme,Z_minus,Y_plus,0,10,0.1,Z_only,0.5000000000000001,0.4999999999999999,,,,,,,,,
extreme,Z_minus,Y_plus,0,10,0.1,ZX_split,0.4643732314281362,0.5356267685718639,,,,,,,,,
extreme,Z_minus,Y_plus,0,10,0.1,XYZ_split,0.6632653061224488,0.33673469387755117,,,,,,,,,
extreme,Z_minus,Y_plus,0,10,0.1,RL_adaptive,0.6414048254130631,0.3585951745869369,1.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0
extreme,Z_minus,Y_plus,0,10,0.15,Z_only,0.4999999999999999,0.5000000000000001,,,,,,,,,
extreme,Z_minus,Y_plus,0,10,0.15,ZX_split,0.426776695296637,0.573223304703363,,,,,,,,,
extreme,Z_minus,Y_plus,0,10,0.15,XYZ_split,0.7034363340048687,0.2965636659951313,,,,,,,,,
extreme,Z_minus,Y_plus,0,10,0.15,RL_adaptive,0.6337938003860578,0.3662061996139422,1.0,0.0,2.0,3.0,1.0,0.0,0.0,2.0,1.0
extreme,Z_minus,Y_plus,0,25,0.0,Z_only,0.4999999999999999,0.5000000000000001,,,,,,,,,
extreme,Z_minus,Y_plus,0,25,0.0,ZX_split,0.4935977989236551,0.5064022010763449,,,,,,,,,
extreme,Z_minus,Y_plus,0,25,0.0,XYZ_split,0.8378067201090382,0.16219327989096177,,,,,,,,,
extreme,Z_minus,Y_plus,0,25,0.0,RL_adaptive,0.913605234795753,0.08639476520424705,1.0,1.0,6.0,5.0,1.0,1.0,3.0,6.0,1.0
extreme,Z_minus,Y_plus,0,25,0.05,Z_only,0.5000000000000001,0.4999999999999999,,,,,,,,,
extreme,Z_minus,Y_plus,0,25,0.05,ZX_split,0.49926362137539554,0.5007363786246044,,,,,,,,,
extreme,Z_minus,Y_plus,0,25,0.05,XYZ_split,0.9382510402912903,0.06174895970870975,,,,,,,,,
extreme,Z_minus,Y_plus,0,25,0.05,RL_adaptive,0.7985130861089865,0.20148691389101347,1.0,2.0,4.0,1.0,3.0,3.0,7.0,3.0,1.0
extreme,Z_minus,Y_plus,0,25,0.1,Z_only,0.4999999999999999,0.5000000000000001,,,,,,,,,
extreme,Z_minus,Y_plus,0,25,0.1,ZX_split,0.4769898461251131,0.5230101538748869,,,,,,,,,
extreme,Z_minus,Y_plus,0,25,0.1,XYZ_split,0.8958104000742924,0.10418959992570764,,,,,,,,,
extreme,Z_minus,Y_plus,0,25,0.1,RL_adaptive,0.852885254458659,0.14711474554134096,1.0,0.0,7.0,6.0,1.0,0.0,1.0,8.0,1.0
extreme,Z_minus,Y_plus,0,25,0.15,Z_only,0.4999999999999999,0.5000000000000001,,,,,,,,,
extreme,Z_minus,Y_plus,0,25,0.15,ZX_split,0.49359779892365474,0.5064022010763453,,,,,,,,,
extreme,Z_minus,Y_plus,0,25,0.15,XYZ_split,0.865220005596147,0.13477999440385302,,,,,,,,,
extreme,Z_minus,Y_plus,0,25,0.15,RL_adaptive,0.878594216478615,0.12140578352138498,1.0,1.0,5.0,5.0,1.0,2.0,2.0,7.0,1.0
extreme,Z_minus,Y_plus,0,50,0.0,Z_only,0.4999999999999999,0.5000000000000001,,,,,,,,,
extreme,Z_minus,Y_plus,0,50,0.0,ZX_split,0.49821920962173066,0.5017807903782694,,,,,,,,,
extreme,Z_minus,Y_plus,0,50,0.0,XYZ_split,0.9704156752214652,0.029584324778534787,,,,,,,,,
extreme,Z_minus,Y_plus,0,50,0.0,RL_adaptive,0.9737631482194514,0.026236851780548576,14.0,6.0,0.0,0.0,6.0,10.0,4.0,4.0,6.0
extreme,Z_minus,Y_plus,0,50,0.05,Z_only,0.5000000000000001,0.4999999999999999,,,,,,,,,
extreme,Z_minus,Y_plus,0,50,0.05,ZX_split,0.4997640395887647,0.5002359604112353,,,,,,,,,
extreme,Z_minus,Y_plus,0,50,0.05,XYZ_split,0.9893160689160331,0.010683931083966924,,,,,,,,,
extreme,Z_minus,Y_plus,0,50,0.05,RL_adaptive,0.8915102311103982,0.10848976888960182,12.0,8.0,0.0,0.0,2.0,14.0,6.0,7.0,1.0
extreme,Z_minus,Y_plus,0,50,0.1,Z_only,0.4999999999999999,0.5000000000000001,,,,,,,,,
extreme,Z_minus,Y_plus,0,50,0.1,ZX_split,0.4891684701072147,0.5108315298927852,,,,,,,,,
extreme,Z_minus,Y_plus,0,50,0.1,XYZ_split,0.8009250243942069,0.19907497560579313,,,,,,,,,
extreme,Z_minus,Y_plus,0,50,0.1,RL_adaptive,0.9883389569190594,0.011661043080940625,12.0,8.0,0.0,0.0,4.0,12.0,6.0,5.0,3.0
extreme,Z_minus,Y_plus,0,50,0.15,Z_only,0.4999999999999999,0.5000000000000001,,,,,,,,,
extreme,Z_minus,Y_plus,0,50,0.15,ZX_split,0.4995685932937491,0.500431406706251,,,,,,,,,
extreme,Z_minus,Y_plus,0,50,0.15,XYZ_split,0.9177850589721349,0.08221494102786508,,,,,,,,,
extreme,Z_minus,Y_plus,0,50,0.15,RL_adaptive,0.9570391946800365,0.04296080531996349,12.0,7.0,0.0,0.0,4.0,13.0,7.0,6.0,1.0
extreme,Z_minus,Y_plus,0,100,0.0,Z_only,0.4999999999999999,0.5000000000000001,,,,,,,,,
extreme,Z_minus,Y_plus,0,100,0.0,ZX_split,0.49821920962173044,0.5017807903782696,,,,,,,,,
extreme,Z_minus,Y_plus,0,100,0.0,XYZ_split,0.9984509560786806,0.0015490439213193818,,,,,,,,,
extreme,Z_minus,Y_plus,0,100,0.0,RL_adaptive,0.9700884376738697,0.029911562326130348,11.0,5.0,0.0,9.0,13.0,12.0,0.0,33.0,17.0
extreme,Z_minus,Y_plus,0,100,0.05,Z_only,0.4999999999999999,0.5000000000000001,,,,,,,,,
extreme,Z_minus,Y_plus,0,100,0.05,ZX_split,0.4963029387049185,0.5036970612950815,,,,,,,,,
extreme,Z_minus,Y_plus,0,100,0.05,XYZ_split,0.9541793322385997,0.04582066776140026,,,,,,,,,
extreme,Z_minus,Y_plus,0,100,0.05,RL_adaptive,0.996249234785085,0.0037507652149150195,15.0,3.0,0.0,6.0,14.0,11.0,0.0,33.0,18.0
extreme,Z_minus,Y_plus,0,100,0.1,Z_only,0.4999999999999999,0.5000000000000001,,,,,,,,,
extreme,Z_minus,Y_plus,0,100,0.1,ZX_split,0.49087947740748505,0.509120522592515,,,,,,,,,
extreme,Z_minus,Y_plus,0,100,0.1,XYZ_split,0.9616211864681715,0.03837881353182848,,,,,,,,,
extreme,Z_minus,Y_plus,0,100,0.1,RL_adaptive,0.9928590602462056,0.007140939753794373,13.0,5.0,0.0,9.0,10.0,12.0,0.0,34.0,17.0
extreme,Z_minus,Y_plus,0,100,0.15,Z_only,0.5000000000000001,0.4999999999999999,,,,,,,,,
extreme,Z_minus,Y_plus,0,100,0.15,ZX_split,0.4957180467335804,0.5042819532664196,,,,,,,,,
extreme,Z_minus,Y_plus,0,100,0.15,XYZ_split,0.9085412855540008,0.09145871444599918,,,,,,,,,
extreme,Z_minus,Y_plus,0,100,0.15,RL_adaptive,0.8994408964635314,0.10055910353646857,12.0,4.0,0.0,10.0,10.0,11.0,0.0,36.0,17.0
extreme,X_plus,Z_plus,0,5,0.0,Z_only,0.4999999999999999,0.5000000000000001,,,,,,,,,
extreme,X_plus,Z_plus,0,5,0.0,ZX_split,0.9743416490252569,0.025658350974743116,,,,,,,,,
extreme,X_plus,Z_plus,0,5,0.0,XYZ_split,0.665739294480206,0.33426070551979403,,,,,,,,,
extreme,X_plus,Z_plus,0,5,0.0,RL_adaptive,0.6220084679281462,0.37799153207185376,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
extreme,X_plus,Z_plus,0,5,0.05,Z_only,0.4999999999999999,0.5000000000000001,,,,,,,,,
extreme,X_plus,Z_plus,0,5,0.05,ZX_split,0.32905694150420955,0.6709430584957905,,,,,,,,,
extreme,X_plus,Z_plus,0,5,0.05,XYZ_split,0.7125446534374212,0.28745534656257876,,,,,,,,,
extreme,X_plus,Z_plus,0,5,0.05,RL_adaptive,0.6731763352100089,0.32682366478999114,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
extreme,X_plus,Z_plus,0,5,0.1,Z_only,0.5000000000000001,0.4999999999999999,,,,,,,,,
extreme,X_plus,Z_plus,0,5,0.1,ZX_split,0.9743416490252569,0.025658350974743116,,,,,,,,,
extreme,X_plus,Z_plus,0,5,0.1,XYZ_split,0.0242974518257363,0.9757025481742637,,,,,,,,,
extreme,X_plus,Z_plus,0,5,0.1,RL_adaptive,0.7886751345948126,0.21132486540518736,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
extreme,X_plus,Z_plus,0,5,0.15,Z_only,0.5000000000000001,0.4999999999999999,,,,,,,,,
extreme,X_plus,Z_plus,0,5,0.15,ZX_split,0.3331138830084189,0.6668861169915812,,,,,,,,,
extreme,X_plus,Z_plus,0,5,0.15,XYZ_split,0.7125446534374212,0.28745534656257876,,,,,,,,,
extreme,X_plus,Z_plus,0,5,0.15,RL_adaptive,0.6147078669352808,0.3852921330647192,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0
extreme,X_plus,Z_plus,0,10,0.0,Z_only,0.4999999999999999,0.5000000000000001,,,,,,,,,
extreme,X_plus,Z_plus,0,10,0.0,ZX_split,0.9806749532300754,0.019325046769924636,,,,,,,,,
extreme,X_plus,Z_plus,0,10,0.0,XYZ_split,0.9047458169520244,0.09525418304797562,,,,,,,,,
extreme,X_plus,Z_plus,0,10,0.0,RL_adaptive,1.0,0.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,1.0,1.0
extreme,X_plus,Z_plus,0,10,0.05,Z_only,0.4999999999999999,0.5000000000000001,,,,,,,,,
extreme,X_plus,Z_plus,0,10,0.05,ZX_split,0.9806749532300754,0.019325046769924636,,,,,,,,,
extreme,X_plus,Z_plus,0,10,0.05,XYZ_split,0.7925852912651827,0.20741470873481727,,,,,,,,,
extreme,X_plus,Z_plus,0,10,0.05,RL_adaptive,0.7125446534374215,0.28745534656257854,1.0,0.0,2.0,4.0,1.0,0.0,0.0,1.0,1.0
