target_id,seed,N,method,theta1,phi1,theta2,phi2,fidelity,infidelity,shots_ZZ,shots_ZX,shots_ZY,shots_XZ,shots_XX,shots_XY,shots_YZ,shots_YX,shots_YY
0,2,12,Z_only,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.2767185697730169,0.7232814302269831,,,,,,,,,
0,2,12,ZX_split,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.6288927283027999,0.37110727169720015,,,,,,,,,
0,2,12,XYZ_split,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.4847365216345711,0.5152634783654289,,,,,,,,,
0,2,12,RL_adaptive,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.7860148298633627,0.21398517013663731,3.0,1.0,0.0,0.0,3.0,2.0,1.0,1.0,1.0
0,2,15,Z_only,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.6023311380513263,0.3976688619486737,,,,,,,,,
0,2,15,ZX_split,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.7067549720293803,0.2932450279706197,,,,,,,,,
0,2,15,XYZ_split,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.8804355504556474,0.11956444954435264,,,,,,,,,
0,2,15,RL_adaptive,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.88609347558163,0.11390652441837001,1.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,2.0
0,2,20,Z_only,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.6023311380513263,0.3976688619486737,,,,,,,,,
0,2,20,ZX_split,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.7044126543035901,0.2955873456964099,,,,,,,,,
0,2,20,XYZ_split,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.9495604824641359,0.050439517535864065,,,,,,,,,
0,2,20,RL_adaptive,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.9724788647641431,0.027521135235856864,2.0,2.0,2.0,0.0,6.0,0.0,5.0,0.0,3.0
0,2,25,Z_only,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.6023311380513263,0.3976688619486737,,,,,,,,,
0,2,25,ZX_split,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.6576692795488975,0.34233072045110247,,,,,,,,,
0,2,25,XYZ_split,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.9750531254886392,0.024946874511360795,,,,,,,,,
0,2,25,RL_adaptive,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.9883200047151723,0.01167999528482766,1.0,4.0,5.0,5.0,1.0,2.0,5.0,1.0,1.0
0,2,30,Z_only,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.6023311380513263,0.3976688619486737,,,,,,,,,
0,2,30,ZX_split,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.6727094438635826,0.32729055613641744,,,,,,,,,
0,2,30,XYZ_split,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.8362351776984799,0.16376482230152012,,,,,,,,,
0,2,30,RL_adaptive,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.9194681971953328,0.08053180280466721,1.0,1.0,4.0,10.0,3.0,0.0,1.0,4.0,6.0
0,2,40,Z_only,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.6023311380513263,0.3976688619486737,,,,,,,,,
0,2,40,ZX_split,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.7114085869738729,0.2885914130261271,,,,,,,,,
0,2,40,XYZ_split,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.9789916871456797,0.021008312854320255,,,,,,,,,
0,2,40,RL_adaptive,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.9836082649819768,0.016391735018023157,3.0,8.0,0.0,6.0,3.0,9.0,0.0,6.0,5.0
0,2,50,Z_only,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.6023311380513263,0.3976688619486737,,,,,,,,,
0,2,50,ZX_split,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.692331765155483,0.307668234844517,,,,,,,,,
0,2,50,XYZ_split,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.9000444891000208,0.09995551089997923,,,,,,,,,
0,2,50,RL_adaptive,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.9544784481691563,0.04552155183084372,1.0,6.0,22.0,8.0,1.0,1.0,0.0,3.0,8.0
0,2,75,Z_only,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.6023311380513263,0.3976688619486737,,,,,,,,,
0,2,75,ZX_split,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.690193888976535,0.309806111023465,,,,,,,,,
0,2,75,XYZ_split,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.9899209472817015,0.010079052718298454,,,,,,,,,
0,2,75,RL_adaptive,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.9533332571258867,0.04666674287411332,1.0,3.0,13.0,9.0,1.0,1.0,3.0,11.0,33.0
0,2,100,Z_only,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.6023311380513263,0.3976688619486737,,,,,,,,,
0,2,100,ZX_split,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.7086778676959858,0.29132213230401416,,,,,,,,,
0,2,100,XYZ_split,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.9988306258202686,0.0011693741797313972,,,,,,,,,
0,2,100,RL_adaptive,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.9753257329562712,0.02467426704372877,10.0,8.0,40.0,7.0,6.0,15.0,7.0,6.0,1.0
0,3,3,Z_only,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.6023311380513263,0.3976688619486737,,,,,,,,,
0,3,3,ZX_split,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.6522646796783231,0.34773532032167687,,,,,,,,,
0,3,3,XYZ_split,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.4167799156766012,0.5832200843233988,,,,,,,,,
0,3,3,RL_adaptive,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.6024437930523384,0.3975562069476616,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,3,6,Z_only,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.6023311380513263,0.3976688619486737,,,,,,,,,
0,3,6,ZX_split,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.6414084303541121,0.3585915696458879,,,,,,,,,
0,3,6,XYZ_split,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.5488307482984041,0.45116925170159594,,,,,,,,,
0,3,6,RL_adaptive,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.3833608076955664,0.6166391923044336,1.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0,3,9,Z_only,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.2767185697730169,0.7232814302269831,,,,,,,,,
0,3,9,ZX_split,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.6865144143930564,0.3134855856069436,,,,,,,,,
0,3,9,XYZ_split,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.9228071324246538,0.07719286757534616,,,,,,,,,
0,3,9,RL_adaptive,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.4970491498922024,0.5029508501077976,2.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0
0,3,12,Z_only,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.6023311380513263,0.3976688619486737,,,,,,,,,
0,3,12,ZX_split,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.5814689603993609,0.4185310396006391,,,,,,,,,
0,3,12,XYZ_split,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.6760897746359595,0.32391022536404046,,,,,,,,,
0,3,12,RL_adaptive,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.9378159161034573,0.06218408389654273,3.0,0.0,0.0,1.0,2.0,3.0,0.0,2.0,1.0
0,3,15,Z_only,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.6023311380513263,0.3976688619486737,,,,,,,,,
0,3,15,ZX_split,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.6907388534128898,0.30926114658711024,,,,,,,,,
0,3,15,XYZ_split,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.9616376667564289,0.03836233324357108,,,,,,,,,
0,3,15,RL_adaptive,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.8825100894347037,0.11748991056529634,1.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,2.0
0,3,20,Z_only,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.6023311380513263,0.3976688619486737,,,,,,,,,
0,3,20,ZX_split,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.7064977610866925,0.2935022389133075,,,,,,,,,
0,3,20,XYZ_split,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.8834609413471977,0.11653905865280234,,,,,,,,,
0,3,20,RL_adaptive,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.6898729035835676,0.31012709641643244,3.0,2.0,0.0,0.0,7.0,1.0,4.0,0.0,3.0
0,3,25,Z_only,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.6023311380513263,0.3976688619486737,,,,,,,,,
0,3,25,ZX_split,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.7104730754558691,0.28952692454413087,,,,,,,,,
0,3,25,XYZ_split,2.431190098653054,1.760787156790011,1.9502513182361134,5.26629580425935,0.9387332686605157,0.06126673133948435,,,,,,,,,
