target_id,seed,theta1,theta2,N,method,l1,kl
7,3,4.658774888358886,3.958031037879585,1000,Dirichlet(alpha=0.5),0.02824791698573681,0.0008872534974636668
7,4,4.658774888358886,3.958031037879585,10,MLE,0.4875539054479189,0.16850157937814209
7,4,4.658774888358886,3.958031037879585,10,Dirichlet(alpha=0.5),0.47088723878125216,0.16504211689381537
7,4,4.658774888358886,3.958031037879585,25,MLE,0.3227329702119075,0.06441979465344166
7,4,4.658774888358886,3.958031037879585,25,Dirichlet(alpha=0.5),0.2768070442859816,0.03950141614937686
7,4,4.658774888358886,3.958031037879585,50,MLE,0.1633015346997463,0.015561375113338147
7,4,4.658774888358886,3.958031037879585,50,Dirichlet(alpha=0.5),0.15560922700743857,0.014534071645648898
7,4,4.658774888358886,3.958031037879585,100,MLE,0.16273297021190747,0.039611653068942904
7,4,4.658774888358886,3.958031037879585,100,Dirichlet(alpha=0.5),0.15371336236877017,0.03208934496442466
7,4,4.658774888358886,3.958031037879585,250,MLE,0.03155390544791885,0.001376324740094802
7,4,4.658774888358886,3.958031037879585,250,Dirichlet(alpha=0.5),0.03437930227331569,0.0016581098751366646
7,4,4.658774888358886,3.958031037879585,500,MLE,0.05555390544791887,0.0023716565928475764
7,4,4.658774888358886,3.958031037879585,500,Dirichlet(alpha=0.5),0.05687661461126538,0.0025483400964012703
7,4,4.658774888358886,3.958031037879585,1000,MLE,0.03958841035957257,0.001977465213586601
7,4,4.658774888358886,3.958031037879585,1000,Dirichlet(alpha=0.5),0.03961635447134908,0.0019056329920160188
8,0,5.82707166053703,1.457122123266483,10,MLE,0.5587461249186144,1.3098970713152664
8,0,5.82707166053703,1.457122123266483,10,Dirichlet(alpha=0.5),0.4731838571191246,0.12254728197383798
8,0,5.82707166053703,1.457122123266483,25,MLE,0.10222893446615652,1.1754816388311218
8,0,5.82707166053703,1.457122123266483,25,Dirichlet(alpha=0.5),0.02815486039208245,0.0028238281800407466
8,0,5.82707166053703,1.457122123266483,50,MLE,0.02308764182008973,0.0020891117806326777
8,0,5.82707166053703,1.457122123266483,50,Dirichlet(alpha=0.5),0.05161721937999744,0.005812933042177337
8,0,5.82707166053703,1.457122123266483,100,MLE,0.0987461249186144,0.01494516151665697
8,0,5.82707166053703,1.457122123266483,100,Dirichlet(alpha=0.5),0.09382170549511332,0.008446282159870233
8,0,5.82707166053703,1.457122123266483,250,MLE,0.14525387508138557,0.014147765758527248
8,0,5.82707166053703,1.457122123266483,250,Dirichlet(alpha=0.5),0.14680943063694107,0.015056364654242855
8,0,5.82707166053703,1.457122123266483,500,MLE,0.054746124918614414,0.007219826370946223
8,0,5.82707166053703,1.457122123266483,500,Dirichlet(alpha=0.5),0.05316843567558654,0.005933969908632756
8,0,5.82707166053703,1.457122123266483,1000,MLE,0.026570451367631837,0.0005984967784209202
8,0,5.82707166053703,1.457122123266483,1000,Dirichlet(alpha=0.5),0.02629101024986735,0.0005924513915803119
8,1,5.82707166053703,1.457122123266483,10,MLE,0.35468342371375383,0.8068408189335035
8,1,5.82707166053703,1.457122123266483,10,Dirichlet(alpha=0.5),0.39777106553384356,0.16789178354336937
8,1,5.82707166053703,1.457122123266483,25,MLE,0.28125387508138555,0.06563335076102417
8,1,5.82707166053703,1.457122123266483,25,Dirichlet(alpha=0.5),0.28569831952582997,0.07965858729525638
8,1,5.82707166053703,1.457122123266483,50,MLE,0.06308764182008972,0.5279830177034892
8,1,5.82707166053703,1.457122123266483,50,Dirichlet(alpha=0.5),0.07770302643547441,0.0211308926123043
8,1,5.82707166053703,1.457122123266483,100,MLE,0.07874612491861444,0.013530342679604051
8,1,5.82707166053703,1.457122123266483,100,Dirichlet(alpha=0.5),0.07421386235785843,0.007037785557427427
8,1,5.82707166053703,1.457122123266483,250,MLE,0.09725387508138564,0.00714532622051404
8,1,5.82707166053703,1.457122123266483,250,Dirichlet(alpha=0.5),0.09919038301789351,0.007896283252114868
8,1,5.82707166053703,1.457122123266483,500,MLE,0.03383376673870411,0.0006772961656970064
8,1,5.82707166053703,1.457122123266483,500,Dirichlet(alpha=0.5),0.034604839854848385,0.0007876523250621428
8,1,5.82707166053703,1.457122123266483,1000,MLE,0.013253875081385626,0.0003206371052662945
8,1,5.82707166053703,1.457122123266483,1000,Dirichlet(alpha=0.5),0.013908565700148007,0.0004108602331208604
8,2,5.82707166053703,1.457122123266483,10,MLE,0.1430876418200897,0.5546880084406851
8,2,5.82707166053703,1.457122123266483,10,Dirichlet(alpha=0.5),0.23110439886717687,0.0673869651474149
8,2,5.82707166053703,1.457122123266483,25,MLE,0.17651719045245792,0.018464438583682942
8,2,5.82707166053703,1.457122123266483,25,Dirichlet(alpha=0.5),0.20466533860060607,0.034047490546903564
8,2,5.82707166053703,1.457122123266483,50,MLE,0.06348280954754214,0.6576173168880615
8,2,5.82707166053703,1.457122123266483,50,Dirichlet(alpha=0.5),0.05201238710744979,0.013175632229762493
8,2,5.82707166053703,1.457122123266483,100,MLE,0.06308764182008975,0.01094497412936268
8,2,5.82707166053703,1.457122123266483,100,Dirichlet(alpha=0.5),0.07424165376913766,0.013161486887215627
8,2,5.82707166053703,1.457122123266483,250,MLE,0.11342954863236822,0.006622387005339841
8,2,5.82707166053703,1.457122123266483,250,Dirichlet(alpha=0.5),0.11604099997626743,0.006816359977971232
8,2,5.82707166053703,1.457122123266483,500,MLE,0.06525387508138561,0.0031557533884707797
8,2,5.82707166053703,1.457122123266483,500,Dirichlet(alpha=0.5),0.06635347667501104,0.003534146378427699
8,2,5.82707166053703,1.457122123266483,1000,MLE,0.010912358179910282,0.000652894884021064
8,2,5.82707166053703,1.457122123266483,1000,Dirichlet(alpha=0.5),0.010006170555159781,0.0005762043718031675
8,3,5.82707166053703,1.457122123266483,10,MLE,0.343482809547542,1.2187009980483836
8,3,5.82707166053703,1.457122123266483,10,Dirichlet(alpha=0.5),0.25792054174805223,0.040516884783489686
8,3,5.82707166053703,1.457122123266483,25,MLE,0.06183376673870411,0.519953433723693
8,3,5.82707166053703,1.457122123266483,25,Dirichlet(alpha=0.5),0.06479672970166708,0.009310332072805148
8,3,5.82707166053703,1.457122123266483,50,MLE,0.14348280954754206,0.011059109824589155
8,3,5.82707166053703,1.457122123266483,50,Dirichlet(alpha=0.5),0.12971541354292407,0.009298197561999344
8,3,5.82707166053703,1.457122123266483,100,MLE,0.20348280954754208,0.6759428728490157
8,3,5.82707166053703,1.457122123266483,100,Dirichlet(alpha=0.5),0.18858084876322834,0.04107711556993791
8,3,5.82707166053703,1.457122123266483,250,MLE,0.010166233261295916,0.0004421132184187389
8,3,5.82707166053703,1.457122123266483,250,Dirichlet(alpha=0.5),0.009277344372406977,0.00033850008085525114
8,3,5.82707166053703,1.457122123266483,500,MLE,0.06142954863236823,0.0019148718097407177
8,3,5.82707166053703,1.457122123266483,500,Dirichlet(alpha=0.5),0.061636719947109245,0.0019188394741039216
8,3,5.82707166053703,1.457122123266483,1000,MLE,0.039253875081385586,0.0031723990335812517
8,3,5.82707166053703,1.457122123266483,1000,Dirichlet(alpha=0.5),0.03985666949256318,0.003402163948903268
8,4,5.82707166053703,1.457122123266483,10,MLE,0.2981662332612959,0.7262334180047906
8,4,5.82707166053703,1.457122123266483,10,Dirichlet(alpha=0.5),0.2579205417480522,0.09121846162658208
8,4,5.82707166053703,1.457122123266483,25,MLE,0.27874612491861445,1.2014383107771769
8,4,5.82707166053703,1.457122123266483,25,Dirichlet(alpha=0.5),0.23282019899268855,0.027773020155213504
8,4,5.82707166053703,1.457122123266483,50,MLE,0.10348280954754205,1.176511919233836
8,4,5.82707166053703,1.457122123266483,50,Dirichlet(alpha=0.5),0.0780981941629267,0.01985068709790022
8,4,5.82707166053703,1.457122123266483,100,MLE,0.02657045136763183,0.00604432025441464
8,4,5.82707166053703,1.457122123266483,100,Dirichlet(alpha=0.5),0.023825353328416066,0.0024265939911686145
8,4,5.82707166053703,1.457122123266483,250,MLE,0.08051719045245795,0.003267773345379324
8,4,5.82707166053703,1.457122123266483,250,Dirichlet(alpha=0.5),0.0842949682302357,0.0036957762557532498
8,4,5.82707166053703,1.457122123266483,500,MLE,0.10525387508138562,0.010106517735467413
8,4,5.82707166053703,1.457122123266483,500,Dirichlet(alpha=0.5),0.10619411412521024,0.010740651336807502
8,4,5.82707166053703,1.457122123266483,1000,MLE,0.0145171904524579,0.0003697359119393829
8,4,5.82707166053703,1.457122123266483,1000,Dirichlet(alpha=0.5),0.015599026779803179,0.0004730539816682716
9,0,5.021051266743702,3.2557269462471425,10,MLE,0.500456959988978,0.2891381231788456
9,0,5.021051266743702,3.2557269462471425,10,Dirichlet(alpha=0.5),0.44395070909203144,0.2155002547200531
9,0,5.021051266743702,3.2557269462471425,25,MLE,0.4260492909079685,0.15637009093341978
9,0,5.021051266743702,3.2557269462471425,25,Dirichlet(alpha=0.5),0.44769118815917025,0.11511094323841342
9,0,5.021051266743702,3.2557269462471425,50,MLE,0.14045695998897786,0.07687788537181288
9,0,5.021051266743702,3.2557269462471425,50,Dirichlet(alpha=0.5),0.13625840139972376,0.020054285871297872
9,0,5.021051266743702,3.2557269462471425,100,MLE,0.10604929090796854,0.07158782532876995
9,0,5.021051266743702,3.2557269462471425,100,Dirichlet(alpha=0.5),0.11326853020710047,0.009036731724642108
9,0,5.021051266743702,3.2557269462471425,250,MLE,0.04204929090796848,0.06675723010891677
9,0,5.021051266743702,3.2557269462471425,250,Dirichlet(alpha=0.5),0.04187965236363943,0.0011214994315716937
9,0,5.021051266743702,3.2557269462471425,500,MLE,0.007784414268401301,0.044863524634544155
9,0,5.021051266743702,3.2557269462471425,500,Dirichlet(alpha=0.5),0.008963697136927285,0.0026576997592681383
9,0,5.021051266743702,3.2557269462471425,1000,MLE,0.024049290907968462,0.022773746755148903
9,0,5.021051266743702,3.2557269462471425,1000,Dirichlet(alpha=0.5),0.02436280687015004,0.0006245118687344393
9,1,5.021051266743702,3.2557269462471425,10,MLE,0.1004569599889779,0.07124369287301875
9,1,5.021051266743702,3.2557269462471425,10,Dirichlet(alpha=0.5),0.16016041576972032,0.07510747484116298
9,1,5.021051266743702,3.2557269462471425,25,MLE,0.18604929090796843,0.08334714487494112
9,1,5.021051266743702,3.2557269462471425,25,Dirichlet(alpha=0.5),0.22546896593694793,0.044922303354533684
9,1,5.021051266743702,3.2557269462471425,50,MLE,0.1460492909079685,0.07668710358057584
9,1,5.021051266743702,3.2557269462471425,50,Dirichlet(alpha=0.5),0.16492765539563745,0.021729856471865767
9,1,5.021051266743702,3.2557269462471425,100,MLE,0.026049290907968464,0.06621003462582781
9,1,5.021051266743702,3.2557269462471425,100,Dirichlet(alpha=0.5),0.03483715765808093,0.0035190189605197736
9,1,5.021051266743702,3.2557269462471425,250,MLE,0.029807916650589194,0.02339639087049021
9,1,5.021051266743702,3.2557269462471425,250,Dirichlet(alpha=0.5),0.033670024138006224,0.002289522420530735
9,1,5.021051266743702,3.2557269462471425,500,MLE,0.00754304001102203,0.000769580224658369
9,1,5.021051266743702,3.2557269462471425,500,Dirichlet(alpha=0.5),0.010698418497077892,0.0018285332513691115
9,1,5.021051266743702,3.2557269462471425,1000,MLE,0.026049290907968464,0.02282623853476654
9,1,5.021051266743702,3.2557269462471425,1000,Dirichlet(alpha=0.5),0.02635881485418203,0.0006775478660460354
9,2,5.021051266743702,3.2557269462471425,10,MLE,0.10604929090796854,0.07158782532876995
9,2,5.021051266743702,3.2557269462471425,10,Dirichlet(alpha=0.5),0.21620970667768877,0.08089041467233768
9,2,5.021051266743702,3.2557269462471425,25,MLE,0.2660492909079684,0.10130959120527734
9,2,5.021051266743702,3.2557269462471425,25,Dirichlet(alpha=0.5),0.29954304001102205,0.062422939674986654
9,2,5.021051266743702,3.2557269462471425,50,MLE,0.1460492909079685,0.07668710358057584
9,2,5.021051266743702,3.2557269462471425,50,Dirichlet(alpha=0.5),0.16492765539563745,0.021729856471865767
9,2,5.021051266743702,3.2557269462471425,100,MLE,0.14045695998897786,0.07687788537181288
9,2,5.021051266743702,3.2557269462471425,100,Dirichlet(alpha=0.5),0.13512717968026683,0.013391402062060636
9,2,5.021051266743702,3.2557269462471425,250,MLE,0.018049290907968456,0.06603846078037076
9,2,5.021051266743702,3.2557269462471425,250,Dirichlet(alpha=0.5),0.018070128554115595,0.0003777105968330956
9,2,5.021051266743702,3.2557269462471425,500,MLE,0.01954304001102204,0.002007470610495756
9,2,5.021051266743702,3.2557269462471425,500,Dirichlet(alpha=0.5),0.02265060973213764,0.0032146187374583277
9,2,5.021051266743702,3.2557269462471425,1000,MLE,0.01980791665058919,0.0003416981526669451
9,2,5.021051266743702,3.2557269462471425,1000,Dirichlet(alpha=0.5),0.021099926238567043,0.0005592123846152337
9,3,5.021051266743702,3.2557269462471425,10,MLE,0.1004569599889779,0.07124369287301875
9,3,5.021051266743702,3.2557269462471425,10,Dirichlet(alpha=0.5),0.16016041576972032,0.07510747484116298
9,3,5.021051266743702,3.2557269462471425,25,MLE,0.4604569599889779,0.24047925807473852
9,3,5.021051266743702,3.2557269462471425,25,Dirichlet(alpha=0.5),0.43469144983277225,0.17219071435288086
9,3,5.021051266743702,3.2557269462471425,50,MLE,0.020456959988977935,0.06604804810824458
9,3,5.021051266743702,3.2557269462471425,50,Dirichlet(alpha=0.5),0.031955287564592066,0.010533634311759677
9,3,5.021051266743702,3.2557269462471425,100,MLE,0.1562155857315986,0.040665935907754525
9,3,5.021051266743702,3.2557269462471425,100,Dirichlet(alpha=0.5),0.15473502281752177,0.023454883496622253
9,3,5.021051266743702,3.2557269462471425,250,MLE,0.02845695998897794,0.06622818939777113
9,3,5.021051266743702,3.2557269462471425,250,Dirichlet(alpha=0.5),0.023588908746236193,0.0005126723503859211
9,3,5.021051266743702,3.2557269462471425,500,MLE,0.08619208334941074,0.05011131417875061
9,3,5.021051266743702,3.2557269462471425,500,Dirichlet(alpha=0.5),0.084646266616343,0.00790539891040412
9,3,5.021051266743702,3.2557269462471425,1000,MLE,0.010192083349410783,0.0007336265866888777
9,3,5.021051266743702,3.2557269462471425,1000,Dirichlet(alpha=0.5),0.009569328858392805,0.000617064206892564
9,4,5.021051266743702,3.2557269462471425,10,MLE,0.1004569599889779,0.07124369287301875
9,4,5.021051266743702,3.2557269462471425,10,Dirichlet(alpha=0.5),0.16016041576972032,0.07510747484116298
9,4,5.021051266743702,3.2557269462471425,25,MLE,0.060456959988977974,0.0676856925147833
9,4,5.021051266743702,3.2557269462471425,25,Dirichlet(alpha=0.5),0.06756782317712774,0.027615331741030386
9,4,5.021051266743702,3.2557269462471425,50,MLE,0.035758625742620787,0.03574202153487979
9,4,5.021051266743702,3.2557269462471425,50,Dirichlet(alpha=0.5),0.07041682602613057,0.027895374377639188
9,4,5.021051266743702,3.2557269462471425,100,MLE,0.0381920833494108,0.050330934642665574
9,4,5.021051266743702,3.2557269462471425,100,Dirichlet(alpha=0.5),0.037087963993992314,0.012191988215260506
9,4,5.021051266743702,3.2557269462471425,250,MLE,0.016215585731598654,0.025614781206168287
9,4,5.021051266743702,3.2557269462471425,250,Dirichlet(alpha=0.5),0.017303272912577442,0.00483180111471689
9,4,5.021051266743702,3.2557269462471425,500,MLE,0.01004929090796845,0.065935762050996
9,4,5.021051266743702,3.2557269462471425,500,Dirichlet(alpha=0.5),0.009236541903984465,0.0005261110359233811
9,4,5.021051266743702,3.2557269462471425,1000,MLE,0.006049290907968448,3.10115121780812e-05
9,4,5.021051266743702,3.2557269462471425,1000,Dirichlet(alpha=0.5),0.0071278703503433695,9.935903696654851e-05
10,0,1.454906899645387,1.0424055327326676,10,MLE,0.3234041780922513,0.0920712373217615
10,0,1.454906899645387,1.0424055327326676,10,Dirichlet(alpha=0.5),0.3374775863261815,0.08500345446692235
10,0,1.454906899645387,1.0424055327326676,25,MLE,0.5417057016267648,0.198846325245554
10,0,1.454906899645387,1.0424055327326676,25,Dirichlet(alpha=0.5),0.4972612571823203,0.15635831296288
10,0,1.454906899645387,1.0424055327326676,50,MLE,0.26170570162676476,0.07065054295607164
10,0,1.454906899645387,1.0424055327326676,50,Dirichlet(alpha=0.5),0.26150930566982766,0.06967210181846689
10,0,1.454906899645387,1.0424055327326676,100,MLE,0.12170570162676475,0.02389662992105623
10,0,1.454906899645387,1.0424055327326676,100,Dirichlet(alpha=0.5),0.11817628986205889,0.021978973586600625
10,0,1.454906899645387,1.0424055327326676,250,MLE,0.10414425299284814,0.00770154690168216
10,0,1.454906899645387,1.0424055327326676,250,Dirichlet(alpha=0.5),0.10731885616745138,0.008035303413421437
10,0,1.454906899645387,1.0424055327326676,500,MLE,0.06510987971901606,0.0026620257993912946
10,0,1.454906899645387,1.0424055327326676,500,Dirichlet(alpha=0.5),0.06550828609351801,0.002700879342838733
10,0,1.454906899645387,1.0424055327326676,1000,MLE,0.06740417809225133,0.004667031598865842
10,0,1.454906899645387,1.0424055327326676,1000,Dirichlet(alpha=0.5),0.06771555533776034,0.004713024456295833
10,1,1.454906899645387,1.0424055327326676,10,MLE,0.3417057016267648,3.4424351325417497
10,1,1.454906899645387,1.0424055327326676,10,Dirichlet(alpha=0.5),0.27503903496009807,0.1020366589676043
10,1,1.454906899645387,1.0424055327326676,25,MLE,0.20096562672616797,0.02129372802271068
10,1,1.454906899645387,1.0424055327326676,25,Dirichlet(alpha=0.5),0.160965626726168,0.01369619654662907
10,1,1.454906899645387,1.0424055327326676,50,MLE,0.21489012028098398,0.03410715386632525
10,1,1.454906899645387,1.0424055327326676,50,Dirichlet(alpha=0.5),0.20027473566559936,0.02698797230101732
10,1,1.454906899645387,1.0424055327326676,100,MLE,0.08096562672616799,0.0033462130449314273
10,1,1.454906899645387,1.0424055327326676,100,Dirichlet(alpha=0.5),0.0727303326085209,0.0027242102884752206
10,1,1.454906899645387,1.0424055327326676,250,MLE,0.06496562672616797,0.0040640617349244025
10,1,1.454906899645387,1.0424055327326676,250,Dirichlet(alpha=0.5),0.06175927751981877,0.0035748274415142054
10,1,1.454906899645387,1.0424055327326676,500,MLE,0.05236980481841924,0.0015035349551126773
10,1,1.454906899645387,1.0424055327326676,500,Dirichlet(alpha=0.5),0.0517004821092559,0.0015027317994506066
10,1,1.454906899645387,1.0424055327326676,1000,MLE,0.04414425299284812,0.0013112570570905204
10,1,1.454906899645387,1.0424055327326676,1000,Dirichlet(alpha=0.5),0.0450624166655029,0.001364915206162839
10,2,1.454906899645387,1.0424055327326676,10,MLE,0.1807400749005969,0.03317789770455822
10,2,1.454906899645387,1.0424055327326676,10,Dirichlet(alpha=0.5),0.19740674156726357,0.03428568009730495
10,2,1.454906899645387,1.0424055327326676,25,MLE,0.07563019518158072,0.0033330669262842394
10,2,1.454906899645387,1.0424055327326676,25,Dirichlet(alpha=0.5),0.07859315814454372,0.00362722388788915
10,2,1.454906899645387,1.0424055327326676,50,MLE,0.08096562672616799,0.0038577658446502707
10,2,1.454906899645387,1.0424055327326676,50,Dirichlet(alpha=0.5),0.06481178057232184,0.0023043984902020743
10,2,1.454906899645387,1.0424055327326676,100,MLE,0.2417057016267648,0.03967883523104829
10,2,1.454906899645387,1.0424055327326676,100,Dirichlet(alpha=0.5),0.2358233486855883,0.038048804496404284
10,2,1.454906899645387,1.0424055327326676,250,MLE,0.08014425299284815,0.006667409252060731
10,2,1.454906899645387,1.0424055327326676,250,Dirichlet(alpha=0.5),0.08350933235792755,0.0069953560779018546
10,2,1.454906899645387,1.0424055327326676,500,MLE,0.007855747007151831,7.977731298957746e-05
10,2,1.454906899645387,1.0424055327326676,500,Dirichlet(alpha=0.5),0.0065014696879762135,5.791634446792237e-05
10,2,1.454906899645387,1.0424055327326676,1000,MLE,0.019630195181580795,0.0004598919770202863
10,2,1.454906899645387,1.0424055327326676,1000,Dirichlet(alpha=0.5),0.019821811948047788,0.00043954840868274184
10,3,1.454906899645387,1.0424055327326676,10,MLE,0.36096562672616794,3.441937805418505
10,3,1.454906899645387,1.0424055327326676,10,Dirichlet(alpha=0.5),0.27503903496009807,0.08795639335640118
10,3,1.454906899645387,1.0424055327326676,25,MLE,0.25829429837323525,0.03487688570695681
10,3,1.454906899645387,1.0424055327326676,25,Dirichlet(alpha=0.5),0.24347948355842042,0.03086983587846688
10,3,1.454906899645387,1.0424055327326676,50,MLE,0.21585574700715188,0.04172704697625568
10,3,1.454906899645387,1.0424055327326676,50,Dirichlet(alpha=0.5),0.18816343931484414,0.030525206091480205
10,3,1.454906899645387,1.0424055327326676,100,MLE,0.13903437327383206,0.011774978150112202
10,3,1.454906899645387,1.0424055327326676,100,Dirichlet(alpha=0.5),0.14295594190128302,0.012763350307673423
10,3,1.454906899645387,1.0424055327326676,250,MLE,0.07429429837323519,0.0031232066871362957
10,3,1.454906899645387,1.0424055327326676,250,Dirichlet(alpha=0.5),0.07416731424625111,0.0029876324303386714
10,3,1.454906899645387,1.0424055327326676,500,MLE,0.10763019518158073,0.007078111057650122
10,3,1.454906899645387,1.0424055327326676,500,Dirichlet(alpha=0.5),0.10766206769154094,0.007077543003466708
10,3,1.454906899645387,1.0424055327326676,1000,MLE,0.05303437327383202,0.0018163919908339796
10,3,1.454906899645387,1.0424055327326676,1000,Dirichlet(alpha=0.5),0.05360523155726518,0.001862278493599854
10,4,1.454906899645387,1.0424055327326676,10,MLE,0.48436980481841924,2.7752141750950763
10,4,1.454906899645387,1.0424055327326676,10,Dirichlet(alpha=0.5),0.3843698048184192,0.12125947292949421
10,4,1.454906899645387,1.0424055327326676,25,MLE,0.12340417809225135,0.01630740525402557
10,4,1.454906899645387,1.0424055327326676,25,Dirichlet(alpha=0.5),0.13081158549965877,0.014994698586710091
10,4,1.454906899645387,1.0424055327326676,50,MLE,0.22510987971901603,0.045913393757693724
10,4,1.454906899645387,1.0424055327326676,50,Dirichlet(alpha=0.5),0.23491348376207893,0.04676873378981565
10,4,1.454906899645387,1.0424055327326676,100,MLE,0.07659582190774865,0.008441230703523511
10,4,1.454906899645387,1.0424055327326676,100,Dirichlet(alpha=0.5),0.07071346896657217,0.007653942924170362
10,4,1.454906899645387,1.0424055327326676,250,MLE,0.1097057016267648,0.0073805568126111415
10,4,1.454906899645387,1.0424055327326676,250,Dirichlet(alpha=0.5),0.10837236829343147,0.007219438029570223
10,4,1.454906899645387,1.0424055327326676,500,MLE,0.04096562672616795,0.0010650726294347442
10,4,1.454906899645387,1.0424055327326676,500,Dirichlet(alpha=0.5),0.03945168250306043,0.0009758737034116765
10,4,1.454906899645387,1.0424055327326676,1000,MLE,0.009705701626764734,0.00012873348849401587
10,4,1.454906899645387,1.0424055327326676,1000,Dirichlet(alpha=0.5),0.009569973083850561,0.00013458809557319123
11,0,3.12770033294142,3.661366900045683,10,MLE,0.26793770211245055,0.07221870645157735
11,0,3.12770033294142,3.661366900045683,10,Dirichlet(alpha=0.5),0.4511745387112619,0.18199864236461707
11,0,3.12770033294142,3.661366900045683,25,MLE,0.05215879462207143,0.0082178827590711
11,0,3.12770033294142,3.661366900045683,25,Dirichlet(alpha=0.5),0.07397757733955199,0.03800441688691087
11,0,3.12770033294142,3.661366900045683,50,MLE,0.05215879462207143,0.0082178827590711
11,0,3.12770033294142,3.661366900045683,50,Dirichlet(alpha=0.5),0.038365041727016394,0.021915190813740538
11,0,3.12770033294142,3.661366900045683,100,MLE,0.1279377021124506,0.022325151272809943
11,0,3.12770033294142,3.661366900045683,100,Dirichlet(alpha=0.5),0.15215493086812465,0.03320622968030593
11,0,3.12770033294142,3.661366900045683,250,MLE,0.027937702112450537,0.00219587878777152
11,0,3.12770033294142,3.661366900045683,250,Dirichlet(alpha=0.5),0.0384761260128492,0.005472201330393884
11,0,3.12770033294142,3.661366900045683,500,MLE,0.039937702112450534,0.0035311969889273258
11,0,3.12770033294142,3.661366900045683,500,Dirichlet(alpha=0.5),0.04513204203131503,0.004738743722946404
11,0,3.12770033294142,3.661366900045683,1000,MLE,0.007937702112450533,0.0009165727791622703
11,0,3.12770033294142,3.661366900045683,1000,Dirichlet(alpha=0.5),0.01055577623621202,0.0009762074222338076
11,1,3.12770033294142,3.661366900045683,10,MLE,0.06793770211245057,0.007988007524343359
11,1,3.12770033294142,3.661366900045683,10,Dirichlet(alpha=0.5),0.28450787204459527,0.11185313303520222
11,1,3.12770033294142,3.661366900045683,25,MLE,0.05215879462207143,0.0082178827590711
11,1,3.12770033294142,3.661366900045683,25,Dirichlet(alpha=0.5),0.07397757733955199,0.03800441688691087
11,1,3.12770033294142,3.661366900045683,50,MLE,0.027937702112450537,0.00219587878777152
11,1,3.12770033294142,3.661366900045683,50,Dirichlet(alpha=0.5),0.07937966691639003,0.02243174577474203
11,1,3.12770033294142,3.661366900045683,100,MLE,0.012158794622071416,0.0011067684207741136
11,1,3.12770033294142,3.661366900045683,100,Dirichlet(alpha=0.5),0.019511346402732818,0.009592069696616292
11,1,3.12770033294142,3.661366900045683,250,MLE,0.05215879462207143,0.0082178827590711
11,1,3.12770033294142,3.661366900045683,250,Dirichlet(alpha=0.5),0.048728964554216145,0.009987430854930798
11,1,3.12770033294142,3.661366900045683,500,MLE,0.06793770211245057,0.007988007524343359
11,1,3.12770033294142,3.661366900045683,500,Dirichlet(alpha=0.5),0.07302048824645443,0.009286019783305392
11,1,3.12770033294142,3.661366900045683,1000,MLE,0.020158794622071416,0.0016967484547902832
11,1,3.12770033294142,3.661366900045683,1000,Dirichlet(alpha=0.5),0.019287846789745017,0.001646852804390581
11,2,3.12770033294142,3.661366900045683,10,MLE,0.13215879462207147,1.5820553827848232
11,2,3.12770033294142,3.661366900045683,10,Dirichlet(alpha=0.5),0.16657016993214463,0.09092576076497429
11,2,3.12770033294142,3.661366900045683,25,MLE,0.10793770211245057,0.01693696873351762
11,2,3.12770033294142,3.661366900045683,25,Dirichlet(alpha=0.5),0.2011745387112618,0.06158699735679238
11,2,3.12770033294142,3.661366900045683,50,MLE,0.027937702112450537,0.00219587878777152
11,2,3.12770033294142,3.661366900045683,50,Dirichlet(alpha=0.5),0.07937966691639003,0.02243174577474203
11,2,3.12770033294142,3.661366900045683,100,MLE,0.05215879462207143,0.0082178827590711
11,2,3.12770033294142,3.661366900045683,100,Dirichlet(alpha=0.5),0.04382700376990233,0.014314097883618692
11,2,3.12770033294142,3.661366900045683,250,MLE,0.012158794622071416,0.0011067684207741136
11,2,3.12770033294142,3.661366900045683,250,Dirichlet(alpha=0.5),0.009046424871676423,0.003891527227893185
11,2,3.12770033294142,3.661366900045683,500,MLE,0.03615879462207142,0.003994261662489212
11,2,3.12770033294142,3.661366900045683,500,Dirichlet(alpha=0.5),0.03445273613456143,0.004644409805554545
11,2,3.12770033294142,3.661366900045683,1000,MLE,0.017937702112450528,0.0013955188120373038
11,2,3.12770033294142,3.661366900045683,1000,Dirichlet(alpha=0.5),0.020535816156371615,0.0014836686053932274
11,3,3.12770033294142,3.661366900045683,10,MLE,0.13215879462207147,1.5820553827848232
11,3,3.12770033294142,3.661366900045683,10,Dirichlet(alpha=0.5),0.16657016993214463,0.09092576076497429
11,3,3.12770033294142,3.661366900045683,25,MLE,0.13215879462207147,1.5820553827848232
11,3,3.12770033294142,3.661366900045683,25,Dirichlet(alpha=0.5),0.09502526085051236,0.07318524233821641
11,3,3.12770033294142,3.661366900045683,50,MLE,0.13215879462207147,1.5820553827848232
11,3,3.12770033294142,3.661366900045683,50,Dirichlet(alpha=0.5),0.11283152865678019,0.09044892492654193
11,3,3.12770033294142,3.661366900045683,100,MLE,0.03215879462207142,0.0032628203694010406
11,3,3.12770033294142,3.661366900045683,100,Dirichlet(alpha=0.5),0.024219160632647466,0.010792008881715493
11,3,3.12770033294142,3.661366900045683,250,MLE,0.00415879462207152,0.0008278256036826689
11,3,3.12770033294142,3.661366900045683,250,Dirichlet(alpha=0.5),0.00784001120198586,0.0037373724451420344
