target_id,seed,N,method,plane,alpha1,alpha2,fidelity,infidelity,shots_X,shots_Y,shots_Z
10,1,100,Z_only,XZ,0.8023019606670332,2.3943192741163704,0.7218081572341017,0.27819184276589826,0,0,100
10,1,100,ZX_split,XZ,0.8023019606670332,2.3943192741163704,0.9965758397877484,0.003424160212251559,50,0,50
10,1,100,XYZ_split,XZ,0.8023019606670332,2.3943192741163704,0.9947251330018481,0.005274866998151939,34,33,33
10,1,100,ORACLE_plane,XZ,0.8023019606670332,2.3943192741163704,0.9854063422950468,0.014593657704953245,50,0,50
10,1,250,Z_only,XZ,0.8023019606670332,2.3943192741163704,0.7218081572341017,0.27819184276589826,0,0,250
10,1,250,ZX_split,XZ,0.8023019606670332,2.3943192741163704,0.9969214068491211,0.0030785931508788833,125,0,125
10,1,250,XYZ_split,XZ,0.8023019606670332,2.3943192741163704,0.9871056532418971,0.01289434675810286,84,83,83
10,1,250,ORACLE_plane,XZ,0.8023019606670332,2.3943192741163704,0.9986116651640915,0.0013883348359085002,125,0,125
10,1,500,Z_only,XZ,0.8023019606670332,2.3943192741163704,0.7218081572341017,0.27819184276589826,0,0,500
10,1,500,ZX_split,XZ,0.8023019606670332,2.3943192741163704,0.9987286779883711,0.0012713220116289392,250,0,250
10,1,500,XYZ_split,XZ,0.8023019606670332,2.3943192741163704,0.993677529192523,0.006322470807477054,167,167,166
10,1,500,ORACLE_plane,XZ,0.8023019606670332,2.3943192741163704,0.999157749322892,0.0008422506771079696,250,0,250
10,2,10,Z_only,XZ,0.8023019606670332,2.3943192741163704,0.7218081572341017,0.27819184276589826,0,0,10
10,2,10,ZX_split,XZ,0.8023019606670332,2.3943192741163704,0.9995652622884845,0.000434737711515476,5,0,5
10,2,10,XYZ_split,XZ,0.8023019606670332,2.3943192741163704,0.7870419263680358,0.21295807363196417,4,3,3
10,2,10,ORACLE_plane,XZ,0.8023019606670332,2.3943192741163704,0.9892702851968316,0.010729714803168422,5,0,5
10,2,25,Z_only,XZ,0.8023019606670332,2.3943192741163704,0.7218081572341017,0.27819184276589826,0,0,25
10,2,25,ZX_split,XZ,0.8023019606670332,2.3943192741163704,0.9528651027254242,0.04713489727457576,12,0,13
10,2,25,XYZ_split,XZ,0.8023019606670332,2.3943192741163704,0.7711055462344196,0.22889445376558037,9,8,8
10,2,25,ORACLE_plane,XZ,0.8023019606670332,2.3943192741163704,0.99561161752247,0.0043883824775300395,13,0,12
10,2,50,Z_only,XZ,0.8023019606670332,2.3943192741163704,0.7218081572341017,0.27819184276589826,0,0,50
10,2,50,ZX_split,XZ,0.8023019606670332,2.3943192741163704,0.9870068481828173,0.012993151817182746,25,0,25
10,2,50,XYZ_split,XZ,0.8023019606670332,2.3943192741163704,0.9377173561946208,0.06228264380537918,17,17,16
10,2,50,ORACLE_plane,XZ,0.8023019606670332,2.3943192741163704,0.9999152511116681,8.474888833187588e-05,25,0,25
10,2,100,Z_only,XZ,0.8023019606670332,2.3943192741163704,0.7218081572341017,0.27819184276589826,0,0,100
10,2,100,ZX_split,XZ,0.8023019606670332,2.3943192741163704,0.9936315214104106,0.006368478589589444,50,0,50
10,2,100,XYZ_split,XZ,0.8023019606670332,2.3943192741163704,0.9588045553756339,0.041195444624366084,34,33,33
10,2,100,ORACLE_plane,XZ,0.8023019606670332,2.3943192741163704,0.9934378022630386,0.006562197736961428,50,0,50
10,2,250,Z_only,XZ,0.8023019606670332,2.3943192741163704,0.7218081572341017,0.27819184276589826,0,0,250
10,2,250,ZX_split,XZ,0.8023019606670332,2.3943192741163704,0.9985196345372621,0.001480365462737887,125,0,125
10,2,250,XYZ_split,XZ,0.8023019606670332,2.3943192741163704,0.9990265481945213,0.0009734518054786978,84,83,83
10,2,250,ORACLE_plane,XZ,0.8023019606670332,2.3943192741163704,0.9996179876467661,0.0003820123532338737,125,0,125
10,2,500,Z_only,XZ,0.8023019606670332,2.3943192741163704,0.7218081572341017,0.27819184276589826,0,0,500
10,2,500,ZX_split,XZ,0.8023019606670332,2.3943192741163704,0.999564793103807,0.00043520689619303,250,0,250
10,2,500,XYZ_split,XZ,0.8023019606670332,2.3943192741163704,0.9977104904295739,0.0022895095704260626,167,167,166
10,2,500,ORACLE_plane,XZ,0.8023019606670332,2.3943192741163704,0.9999660253386784,3.397466132160076e-05,250,0,250
10,3,10,Z_only,XZ,0.8023019606670332,2.3943192741163704,0.7218081572341017,0.27819184276589826,0,0,10
10,3,10,ZX_split,XZ,0.8023019606670332,2.3943192741163704,0.9892702851968316,0.010729714803168422,5,0,5
10,3,10,XYZ_split,XZ,0.8023019606670332,2.3943192741163704,0.6723234478768244,0.3276765521231756,4,3,3
10,3,10,ORACLE_plane,XZ,0.8023019606670332,2.3943192741163704,0.9825950243217496,0.01740497567825039,5,0,5
10,3,25,Z_only,XZ,0.8023019606670332,2.3943192741163704,0.7218081572341017,0.27819184276589826,0,0,25
10,3,25,ZX_split,XZ,0.8023019606670332,2.3943192741163704,0.9962945733522451,0.0037054266477548614,12,0,13
10,3,25,XYZ_split,XZ,0.8023019606670332,2.3943192741163704,0.9639242008732979,0.03607579912670211,9,8,8
10,3,25,ORACLE_plane,XZ,0.8023019606670332,2.3943192741163704,0.9848135135557566,0.015186486444243363,13,0,12
10,3,50,Z_only,XZ,0.8023019606670332,2.3943192741163704,0.7218081572341017,0.27819184276589826,0,0,50
10,3,50,ZX_split,XZ,0.8023019606670332,2.3943192741163704,0.9861422568885525,0.013857743111447496,25,0,25
10,3,50,XYZ_split,XZ,0.8023019606670332,2.3943192741163704,0.9881150105421536,0.01188498945784644,17,17,16
10,3,50,ORACLE_plane,XZ,0.8023019606670332,2.3943192741163704,0.9679199453539195,0.03208005464608055,25,0,25
10,3,100,Z_only,XZ,0.8023019606670332,2.3943192741163704,0.7218081572341017,0.27819184276589826,0,0,100
10,3,100,ZX_split,XZ,0.8023019606670332,2.3943192741163704,0.9977847396902702,0.0022152603097298496,50,0,50
10,3,100,XYZ_split,XZ,0.8023019606670332,2.3943192741163704,0.9789091696955223,0.02109083030447767,34,33,33
10,3,100,ORACLE_plane,XZ,0.8023019606670332,2.3943192741163704,0.9837439487737991,0.016256051226200885,50,0,50
10,3,250,Z_only,XZ,0.8023019606670332,2.3943192741163704,0.7218081572341017,0.27819184276589826,0,0,250
10,3,250,ZX_split,XZ,0.8023019606670332,2.3943192741163704,0.998716687324083,0.00128331267591697,125,0,125
10,3,250,XYZ_split,XZ,0.8023019606670332,2.3943192741163704,0.9985636920108105,0.001436307989189478,84,83,83
10,3,250,ORACLE_plane,XZ,0.8023019606670332,2.3943192741163704,0.9976412072456233,0.0023587927543766707,125,0,125
10,3,500,Z_only,XZ,0.8023019606670332,2.3943192741163704,0.7218081572341017,0.27819184276589826,0,0,500
10,3,500,ZX_split,XZ,0.8023019606670332,2.3943192741163704,0.9985742797246632,0.001425720275336828,250,0,250
10,3,500,XYZ_split,XZ,0.8023019606670332,2.3943192741163704,0.9973876539165363,0.0026123460834637235,167,167,166
10,3,500,ORACLE_plane,XZ,0.8023019606670332,2.3943192741163704,0.9995704870525812,0.0004295129474187753,250,0,250
10,4,10,Z_only,XZ,0.8023019606670332,2.3943192741163704,0.7218081572341017,0.27819184276589826,0,0,10
10,4,10,ZX_split,XZ,0.8023019606670332,2.3943192741163704,0.9866931126142859,0.013306887385714061,5,0,5
10,4,10,XYZ_split,XZ,0.8023019606670332,2.3943192741163704,0.7699675508008933,0.2300324491991067,4,3,3
10,4,10,ORACLE_plane,XZ,0.8023019606670332,2.3943192741163704,0.8931401211170887,0.10685987888291126,5,0,5
10,4,25,Z_only,XZ,0.8023019606670332,2.3943192741163704,0.7218081572341017,0.27819184276589826,0,0,25
10,4,25,ZX_split,XZ,0.8023019606670332,2.3943192741163704,0.9666545322089904,0.03334546779100955,12,0,13
10,4,25,XYZ_split,XZ,0.8023019606670332,2.3943192741163704,0.9677041785553802,0.03229582144461984,9,8,8
10,4,25,ORACLE_plane,XZ,0.8023019606670332,2.3943192741163704,0.9931456508341117,0.00685434916588834,13,0,12
10,4,50,Z_only,XZ,0.8023019606670332,2.3943192741163704,0.7218081572341017,0.27819184276589826,0,0,50
10,4,50,ZX_split,XZ,0.8023019606670332,2.3943192741163704,0.9986661701895836,0.0013338298104164092,25,0,25
10,4,50,XYZ_split,XZ,0.8023019606670332,2.3943192741163704,0.9799034765026674,0.020096523497332597,17,17,16
10,4,50,ORACLE_plane,XZ,0.8023019606670332,2.3943192741163704,0.9897336796318126,0.01026632036818742,25,0,25
10,4,100,Z_only,XZ,0.8023019606670332,2.3943192741163704,0.7218081572341017,0.27819184276589826,0,0,100
10,4,100,ZX_split,XZ,0.8023019606670332,2.3943192741163704,0.9970505275376953,0.002949472462304703,50,0,50
10,4,100,XYZ_split,XZ,0.8023019606670332,2.3943192741163704,0.9819292690840755,0.018070730915924482,34,33,33
10,4,100,ORACLE_plane,XZ,0.8023019606670332,2.3943192741163704,0.9999132370496726,8.676295032739034e-05,50,0,50
10,4,250,Z_only,XZ,0.8023019606670332,2.3943192741163704,0.7218081572341017,0.27819184276589826,0,0,250
10,4,250,ZX_split,XZ,0.8023019606670332,2.3943192741163704,0.9983881368733967,0.00161186312660333,125,0,125
10,4,250,XYZ_split,XZ,0.8023019606670332,2.3943192741163704,0.9835990465239476,0.016400953476052416,84,83,83
10,4,250,ORACLE_plane,XZ,0.8023019606670332,2.3943192741163704,0.9990405505075138,0.0009594494924861641,125,0,125
10,4,500,Z_only,XZ,0.8023019606670332,2.3943192741163704,0.7218081572341017,0.27819184276589826,0,0,500
10,4,500,ZX_split,XZ,0.8023019606670332,2.3943192741163704,0.9965224764799833,0.0034775235200167343,250,0,250
10,4,500,XYZ_split,XZ,0.8023019606670332,2.3943192741163704,0.9907153272876121,0.009284672712387865,167,167,166
10,4,500,ORACLE_plane,XZ,0.8023019606670332,2.3943192741163704,0.9990926212089026,0.0009073787910973685,250,0,250
11,0,10,Z_only,XY,3.6183173004212636,2.6847973615009226,0.2500000000000001,0.7499999999999999,0,0,10
11,0,10,ZX_split,XY,3.6183173004212636,2.6847973615009226,0.8795066189912946,0.12049338100870544,5,0,5
11,0,10,XYZ_split,XY,3.6183173004212636,2.6847973615009226,0.853950760835776,0.14604923916422397,4,3,3
11,0,10,ORACLE_plane,XY,3.6183173004212636,2.6847973615009226,0.9722602844188053,0.0277397155811947,5,5,0
11,0,25,Z_only,XY,3.6183173004212636,2.6847973615009226,0.24999999999999994,0.75,0,0,25
11,0,25,ZX_split,XY,3.6183173004212636,2.6847973615009226,0.8442880172032255,0.15571198279677445,12,0,13
11,0,25,XYZ_split,XY,3.6183173004212636,2.6847973615009226,0.9072393550518397,0.09276064494816028,9,8,8
11,0,25,ORACLE_plane,XY,3.6183173004212636,2.6847973615009226,0.9926231189244364,0.007376881075563557,13,12,0
11,0,50,Z_only,XY,3.6183173004212636,2.6847973615009226,0.2500000000000001,0.7499999999999999,0,0,50
11,0,50,ZX_split,XY,3.6183173004212636,2.6847973615009226,0.8871435665042273,0.11285643349577268,25,0,25
11,0,50,XYZ_split,XY,3.6183173004212636,2.6847973615009226,0.9097022508891472,0.09029774911085275,17,17,16
11,0,50,ORACLE_plane,XY,3.6183173004212636,2.6847973615009226,0.9994177527793686,0.0005822472206313822,25,25,0
11,0,100,Z_only,XY,3.6183173004212636,2.6847973615009226,0.2500000000000001,0.7499999999999999,0,0,100
11,0,100,ZX_split,XY,3.6183173004212636,2.6847973615009226,0.8927983452393141,0.10720165476068588,50,0,50
11,0,100,XYZ_split,XY,3.6183173004212636,2.6847973615009226,0.9785093424846948,0.02149065751530521,34,33,33
11,0,100,ORACLE_plane,XY,3.6183173004212636,2.6847973615009226,0.9866218514257193,0.013378148574280657,50,50,0
11,0,250,Z_only,XY,3.6183173004212636,2.6847973615009226,0.24999999999999994,0.75,0,0,250
11,0,250,ZX_split,XY,3.6183173004212636,2.6847973615009226,0.8910200082041019,0.10897999179589812,125,0,125
11,0,250,XYZ_split,XY,3.6183173004212636,2.6847973615009226,0.995517576840347,0.004482423159652971,84,83,83
11,0,250,ORACLE_plane,XY,3.6183173004212636,2.6847973615009226,0.9985077199982014,0.0014922800017985738,125,125,0
11,0,500,Z_only,XY,3.6183173004212636,2.6847973615009226,0.2500000000000001,0.7499999999999999,0,0,500
11,0,500,ZX_split,XY,3.6183173004212636,2.6847973615009226,0.8922641755973351,0.10773582440266494,250,0,250
11,0,500,XYZ_split,XY,3.6183173004212636,2.6847973615009226,0.9974080093123957,0.0025919906876042953,167,167,166
11,0,500,ORACLE_plane,XY,3.6183173004212636,2.6847973615009226,0.9999981319222241,1.868077775912802e-06,250,250,0
11,1,10,Z_only,XY,3.6183173004212636,2.6847973615009226,0.2500000000000001,0.7499999999999999,0,0,10
11,1,10,ZX_split,XY,3.6183173004212636,2.6847973615009226,0.8661860937924715,0.13381390620752853,5,0,5
11,1,10,XYZ_split,XY,3.6183173004212636,2.6847973615009226,0.8521248267062602,0.14787517329373978,4,3,3
11,1,10,ORACLE_plane,XY,3.6183173004212636,2.6847973615009226,0.9722602844188053,0.0277397155811947,5,5,0
11,1,25,Z_only,XY,3.6183173004212636,2.6847973615009226,0.2500000000000001,0.7499999999999999,0,0,25
11,1,25,ZX_split,XY,3.6183173004212636,2.6847973615009226,0.8263650888115881,0.1736349111884119,12,0,13
11,1,25,XYZ_split,XY,3.6183173004212636,2.6847973615009226,0.8827186399159083,0.11728136008409173,9,8,8
11,1,25,ORACLE_plane,XY,3.6183173004212636,2.6847973615009226,0.9667246465370706,0.033275353462929425,13,12,0
11,1,50,Z_only,XY,3.6183173004212636,2.6847973615009226,0.2500000000000001,0.7499999999999999,0,0,50
11,1,50,ZX_split,XY,3.6183173004212636,2.6847973615009226,0.8784633189653446,0.12153668103465542,25,0,25
11,1,50,XYZ_split,XY,3.6183173004212636,2.6847973615009226,0.9075125959318374,0.09248740406816258,17,17,16
11,1,50,ORACLE_plane,XY,3.6183173004212636,2.6847973615009226,0.97883099487475,0.021169005125249996,25,25,0
11,1,100,Z_only,XY,3.6183173004212636,2.6847973615009226,0.24999999999999994,0.75,0,0,100
11,1,100,ZX_split,XY,3.6183173004212636,2.6847973615009226,0.8901881548903244,0.10981184510967557,50,0,50
11,1,100,XYZ_split,XY,3.6183173004212636,2.6847973615009226,0.9798575482672996,0.02014245173270035,34,33,33
11,1,100,ORACLE_plane,XY,3.6183173004212636,2.6847973615009226,0.9776167805075852,0.02238321949241484,50,50,0
11,1,250,Z_only,XY,3.6183173004212636,2.6847973615009226,0.24999999999999994,0.75,0,0,250
11,1,250,ZX_split,XY,3.6183173004212636,2.6847973615009226,0.8896371599196218,0.11036284008037822,125,0,125
11,1,250,XYZ_split,XY,3.6183173004212636,2.6847973615009226,0.9919564579050205,0.008043542094979483,84,83,83
11,1,250,ORACLE_plane,XY,3.6183173004212636,2.6847973615009226,0.9994714161017854,0.0005285838982146407,125,125,0
11,1,500,Z_only,XY,3.6183173004212636,2.6847973615009226,0.24999999999999994,0.75,0,0,500
11,1,500,ZX_split,XY,3.6183173004212636,2.6847973615009226,0.8954747900147864,0.10452520998521364,250,0,250
11,1,500,XYZ_split,XY,3.6183173004212636,2.6847973615009226,0.9981309829136489,0.0018690170863511213,167,167,166
11,1,500,ORACLE_plane,XY,3.6183173004212636,2.6847973615009226,0.9970120260909053,0.0029879739090946655,250,250,0
11,2,10,Z_only,XY,3.6183173004212636,2.6847973615009226,0.2500000000000001,0.7499999999999999,0,0,10
11,2,10,ZX_split,XY,3.6183173004212636,2.6847973615009226,0.8795066189912948,0.12049338100870521,5,0,5
11,2,10,XYZ_split,XY,3.6183173004212636,2.6847973615009226,0.6922913351593448,0.3077086648406552,4,3,3
11,2,10,ORACLE_plane,XY,3.6183173004212636,2.6847973615009226,0.9543858544622841,0.04561414553771592,5,5,0
11,2,25,Z_only,XY,3.6183173004212636,2.6847973615009226,0.24999999999999994,0.75,0,0,25
11,2,25,ZX_split,XY,3.6183173004212636,2.6847973615009226,0.8272190736294152,0.17278092637058484,12,0,13
11,2,25,XYZ_split,XY,3.6183173004212636,2.6847973615009226,0.8827579792263548,0.1172420207736452,9,8,8
11,2,25,ORACLE_plane,XY,3.6183173004212636,2.6847973615009226,0.9984791419476866,0.0015208580523133897,13,12,0
11,2,50,Z_only,XY,3.6183173004212636,2.6847973615009226,0.2500000000000001,0.7499999999999999,0,0,50
11,2,50,ZX_split,XY,3.6183173004212636,2.6847973615009226,0.8839882137953676,0.11601178620463237,25,0,25
11,2,50,XYZ_split,XY,3.6183173004212636,2.6847973615009226,0.9408659415808032,0.05913405841919683,17,17,16
11,2,50,ORACLE_plane,XY,3.6183173004212636,2.6847973615009226,0.9758996798111872,0.024100320188812807,25,25,0
11,2,100,Z_only,XY,3.6183173004212636,2.6847973615009226,0.24999999999999994,0.75,0,0,100
11,2,100,ZX_split,XY,3.6183173004212636,2.6847973615009226,0.891921570865937,0.10807842913406296,50,0,50
11,2,100,XYZ_split,XY,3.6183173004212636,2.6847973615009226,0.9958605602602972,0.004139439739702766,34,33,33
11,2,100,ORACLE_plane,XY,3.6183173004212636,2.6847973615009226,0.9970428970507753,0.002957102949224688,50,50,0
11,2,250,Z_only,XY,3.6183173004212636,2.6847973615009226,0.24999999999999994,0.75,0,0,250
11,2,250,ZX_split,XY,3.6183173004212636,2.6847973615009226,0.8864145824180338,0.11358541758196616,125,0,125
11,2,250,XYZ_split,XY,3.6183173004212636,2.6847973615009226,0.9991910143998142,0.0008089856001858298,84,83,83
11,2,250,ORACLE_plane,XY,3.6183173004212636,2.6847973615009226,0.9958078664198061,0.00419213358019388,125,125,0
11,2,500,Z_only,XY,3.6183173004212636,2.6847973615009226,0.2500000000000001,0.7499999999999999,0,0,500
11,2,500,ZX_split,XY,3.6183173004212636,2.6847973615009226,0.8944627835880739,0.10553721641192615,250,0,250
11,2,500,XYZ_split,XY,3.6183173004212636,2.6847973615009226,0.9845133327579785,0.015486667242021523,167,167,166
11,2,500,ORACLE_plane,XY,3.6183173004212636,2.6847973615009226,0.9991398641502313,0.0008601358497687395,250,250,0
11,3,10,Z_only,XY,3.6183173004212636,2.6847973615009226,0.24999999999999994,0.75,0,0,10
11,3,10,ZX_split,XY,3.6183173004212636,2.6847973615009226,0.6020690887344294,0.39793091126557056,5,0,5
11,3,10,XYZ_split,XY,3.6183173004212636,2.6847973615009226,0.9327839738229055,0.06721602617709455,4,3,3
11,3,10,ORACLE_plane,XY,3.6183173004212636,2.6847973615009226,0.9543858544622841,0.04561414553771592,5,5,0
11,3,25,Z_only,XY,3.6183173004212636,2.6847973615009226,0.24999999999999994,0.75,0,0,25
11,3,25,ZX_split,XY,3.6183173004212636,2.6847973615009226,0.8551386518405322,0.14486134815946783,12,0,13
11,3,25,XYZ_split,XY,3.6183173004212636,2.6847973615009226,0.9635536187608906,0.03644638123910937,9,8,8
11,3,25,ORACLE_plane,XY,3.6183173004212636,2.6847973615009226,0.98652351911829,0.013476480881710051,13,12,0
11,3,50,Z_only,XY,3.6183173004212636,2.6847973615009226,0.24999999999999994,0.75,0,0,50
11,3,50,ZX_split,XY,3.6183173004212636,2.6847973615009226,0.8490883801848018,0.15091161981519818,25,0,25
11,3,50,XYZ_split,XY,3.6183173004212636,2.6847973615009226,0.9848037872306743,0.015196212769325701,17,17,16
11,3,50,ORACLE_plane,XY,3.6183173004212636,2.6847973615009226,0.9957622927968398,0.00423770720316019,25,25,0
11,3,100,Z_only,XY,3.6183173004212636,2.6847973615009226,0.24999999999999994,0.75,0,0,100
11,3,100,ZX_split,XY,3.6183173004212636,2.6847973615009226,0.8918266445297597,0.10817335547024032,50,0,50
11,3,100,XYZ_split,XY,3.6183173004212636,2.6847973615009226,0.9678831761520053,0.03211682384799475,34,33,33
11,3,100,ORACLE_plane,XY,3.6183173004212636,2.6847973615009226,0.996493986198194,0.0035060138018060405,50,50,0
11,3,250,Z_only,XY,3.6183173004212636,2.6847973615009226,0.24999999999999994,0.75,0,0,250
11,3,250,ZX_split,XY,3.6183173004212636,2.6847973615009226,0.8958101496383798,0.1041898503616202,125,0,125
11,3,250,XYZ_split,XY,3.6183173004212636,2.6847973615009226,0.9938983619972007,0.006101638002799281,84,83,83
11,3,250,ORACLE_plane,XY,3.6183173004212636,2.6847973615009226,0.9991682980963039,0.0008317019036960804,125,125,0
11,3,500,Z_only,XY,3.6183173004212636,2.6847973615009226,0.2500000000000001,0.7499999999999999,0,0,500
11,3,500,ZX_split,XY,3.6183173004212636,2.6847973615009226,0.895421974786571,0.10457802521342896,250,0,250
11,3,500,XYZ_split,XY,3.6183173004212636,2.6847973615009226,0.9972662319453209,0.0027337680546790644,167,167,166
11,3,500,ORACLE_plane,XY,3.6183173004212636,2.6847973615009226,0.9994965831435729,0.0005034168564270747,250,250,0
11,4,10,Z_only,XY,3.6183173004212636,2.6847973615009226,0.2500000000000001,0.7499999999999999,0,0,10
11,4,10,ZX_split,XY,3.6183173004212636,2.6847973615009226,0.8661860937924719,0.1338139062075281,5,0,5
11,4,10,XYZ_split,XY,3.6183173004212636,2.6847973615009226,0.897735650174412,0.10226434982558796,4,3,3
11,4,10,ORACLE_plane,XY,3.6183173004212636,2.6847973615009226,0.7530945941957958,0.24690540580420417,5,5,0
11,4,25,Z_only,XY,3.6183173004212636,2.6847973615009226,0.24999999999999994,0.75,0,0,25
11,4,25,ZX_split,XY,3.6183173004212636,2.6847973615009226,0.7670354840696753,0.23296451593032474,12,0,13
11,4,25,XYZ_split,XY,3.6183173004212636,2.6847973615009226,0.9270372490395848,0.07296275096041516,9,8,8
11,4,25,ORACLE_plane,XY,3.6183173004212636,2.6847973615009226,0.9673002623967731,0.032699737603226864,13,12,0
11,4,50,Z_only,XY,3.6183173004212636,2.6847973615009226,0.2500000000000001,0.7499999999999999,0,0,50
11,4,50,ZX_split,XY,3.6183173004212636,2.6847973615009226,0.8745457527526985,0.12545424724730148,25,0,25
11,4,50,XYZ_split,XY,3.6183173004212636,2.6847973615009226,0.9317249230068139,0.06827507699318613,17,17,16
11,4,50,ORACLE_plane,XY,3.6183173004212636,2.6847973615009226,0.9850880661955447,0.014911933804455324,25,25,0
11,4,100,Z_only,XY,3.6183173004212636,2.6847973615009226,0.24999999999999994,0.75,0,0,100
11,4,100,ZX_split,XY,3.6183173004212636,2.6847973615009226,0.890393639402602,0.10960636059739803,50,0,50
11,4,100,XYZ_split,XY,3.6183173004212636,2.6847973615009226,0.9490840474554626,0.0509159525445374,34,33,33
11,4,100,ORACLE_plane,XY,3.6183173004212636,2.6847973615009226,0.9941724557994654,0.005827544200534551,50,50,0
11,4,250,Z_only,XY,3.6183173004212636,2.6847973615009226,0.2500000000000001,0.7499999999999999,0,0,250
11,4,250,ZX_split,XY,3.6183173004212636,2.6847973615009226,0.895096303802939,0.10490369619706097,125,0,125
11,4,250,XYZ_split,XY,3.6183173004212636,2.6847973615009226,0.9936909788823913,0.006309021117608671,84,83,83
11,4,250,ORACLE_plane,XY,3.6183173004212636,2.6847973615009226,0.9937840618643214,0.006215938135678556,125,125,0
11,4,500,Z_only,XY,3.6183173004212636,2.6847973615009226,0.2500000000000001,0.7499999999999999,0,0,500
11,4,500,ZX_split,XY,3.6183173004212636,2.6847973615009226,0.8953826905740292,0.1046173094259708,250,0,250
11,4,500,XYZ_split,XY,3.6183173004212636,2.6847973615009226,0.9976157633859879,0.002384236614012103,167,167,166
11,4,500,ORACLE_plane,XY,3.6183173004212636,2.6847973615009226,0.9991602487464664,0.0008397512535336382,250,250,0
12,0,10,Z_only,XZ,3.873528772865261,5.095802213631546,0.8038728782144032,0.19612712178559677,0,0,10
12,0,10,ZX_split,XZ,3.873528772865261,5.095802213631546,0.9526284118039078,0.04737158819609222,5,0,5
12,0,10,XYZ_split,XZ,3.873528772865261,5.095802213631546,0.6807182373918012,0.31928176260819885,4,3,3
12,0,10,ORACLE_plane,XZ,3.873528772865261,5.095802213631546,0.8973745706712609,0.10262542932873908,5,0,5
12,0,25,Z_only,XZ,3.873528772865261,5.095802213631546,0.8038728782144032,0.19612712178559677,0,0,25
12,0,25,ZX_split,XZ,3.873528772865261,5.095802213631546,0.9970063140127717,0.0029936859872282673,12,0,13
12,0,25,XYZ_split,XZ,3.873528772865261,5.095802213631546,0.9596806706994128,0.04031932930058724,9,8,8
12,0,25,ORACLE_plane,XZ,3.873528772865261,5.095802213631546,0.9928430000530416,0.007156999946958398,13,0,12
12,0,50,Z_only,XZ,3.873528772865261,5.095802213631546,0.8038728782144032,0.19612712178559677,0,0,50
12,0,50,ZX_split,XZ,3.873528772865261,5.095802213631546,0.9833680376458559,0.016631962354144103,25,0,25
12,0,50,XYZ_split,XZ,3.873528772865261,5.095802213631546,0.9572210188385613,0.042778981161438745,17,17,16
12,0,50,ORACLE_plane,XZ,3.873528772865261,5.095802213631546,0.9938500516556641,0.006149948344335909,25,0,25
12,0,100,Z_only,XZ,3.873528772865261,5.095802213631546,0.8038728782144032,0.19612712178559677,0,0,100
12,0,100,ZX_split,XZ,3.873528772865261,5.095802213631546,0.999437422756052,0.000562577243948037,50,0,50
12,0,100,XYZ_split,XZ,3.873528772865261,5.095802213631546,0.9866360289554584,0.013363971044541567,34,33,33
12,0,100,ORACLE_plane,XZ,3.873528772865261,5.095802213631546,0.997889636560836,0.0021103634391640425,50,0,50
12,0,250,Z_only,XZ,3.873528772865261,5.095802213631546,0.8038728782144032,0.19612712178559677,0,0,250
12,0,250,ZX_split,XZ,3.873528772865261,5.095802213631546,0.999116453448979,0.0008835465510209639,125,0,125
12,0,250,XYZ_split,XZ,3.873528772865261,5.095802213631546,0.9923192624816645,0.007680737518335534,84,83,83
12,0,250,ORACLE_plane,XZ,3.873528772865261,5.095802213631546,0.9995577519456772,0.00044224805432280245,125,0,125
12,0,500,Z_only,XZ,3.873528772865261,5.095802213631546,0.8038728782144032,0.19612712178559677,0,0,500
12,0,500,ZX_split,XZ,3.873528772865261,5.095802213631546,0.9996502801781306,0.00034971982186937645,250,0,250
12,0,500,XYZ_split,XZ,3.873528772865261,5.095802213631546,0.9970732058653146,0.00292679413468544,167,167,166
12,0,500,ORACLE_plane,XZ,3.873528772865261,5.095802213631546,0.9992769160912274,0.000723083908772626,250,0,250
12,1,10,Z_only,XZ,3.873528772865261,5.095802213631546,0.8038728782144032,0.19612712178559677,0,0,10
12,1,10,ZX_split,XZ,3.873528772865261,5.095802213631546,0.9823114649982827,0.017688535001717298,5,0,5
12,1,10,XYZ_split,XZ,3.873528772865261,5.095802213631546,0.9267134044450848,0.07328659555491523,4,3,3
12,1,10,ORACLE_plane,XZ,3.873528772865261,5.095802213631546,0.9222272946849746,0.07777270531502545,5,0,5
12,1,25,Z_only,XZ,3.873528772865261,5.095802213631546,0.8038728782144032,0.19612712178559677,0,0,25
12,1,25,ZX_split,XZ,3.873528772865261,5.095802213631546,0.9983608950284171,0.0016391049715829276,12,0,13
12,1,25,XYZ_split,XZ,3.873528772865261,5.095802213631546,0.967950567782011,0.03204943221798895,9,8,8
12,1,25,ORACLE_plane,XZ,3.873528772865261,5.095802213631546,0.9928430000530416,0.007156999946958398,13,0,12
12,1,50,Z_only,XZ,3.873528772865261,5.095802213631546,0.8038728782144032,0.19612712178559677,0,0,50
12,1,50,ZX_split,XZ,3.873528772865261,5.095802213631546,0.9647297673923595,0.035270232607640506,25,0,25
12,1,50,XYZ_split,XZ,3.873528772865261,5.095802213631546,0.9333513803948701,0.06664861960512991,17,17,16
12,1,50,ORACLE_plane,XZ,3.873528772865261,5.095802213631546,0.9705087378140438,0.029491262185956213,25,0,25
12,1,100,Z_only,XZ,3.873528772865261,5.095802213631546,0.8038728782144032,0.19612712178559677,0,0,100
