state_group,target_id,seed,N,noise,theta1,phi1,theta2,phi2,method,fidelity,infidelity,shots_ZZ,shots_ZX,shots_ZY,shots_XZ,shots_XX,shots_XY,shots_YZ,shots_YX,shots_YY
uniform,51,1,100,0.1,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,Z_only,0.5982525608292372,0.40174743917076283,,,,,,,,,
uniform,51,1,100,0.1,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,ZX_split,0.8798237470464949,0.12017625295350509,,,,,,,,,
uniform,51,1,100,0.1,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,XYZ_split,0.9417559892223363,0.058244010777663724,,,,,,,,,
uniform,51,1,100,0.1,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,RL_adaptive,0.9478442750207616,0.05215572497923837,16.0,4.0,0.0,8.0,10.0,9.0,0.0,34.0,19.0
uniform,51,1,100,0.15,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,Z_only,0.5982525608292372,0.40174743917076283,,,,,,,,,
uniform,51,1,100,0.15,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,ZX_split,0.8590626291645898,0.14093737083541025,,,,,,,,,
uniform,51,1,100,0.15,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,XYZ_split,0.9123797688446348,0.08762023115536521,,,,,,,,,
uniform,51,1,100,0.15,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,RL_adaptive,0.9515129416303115,0.048487058369688474,19.0,1.0,0.0,3.0,12.0,9.0,0.0,37.0,19.0
uniform,51,2,5,0.0,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,Z_only,0.2604298682153786,0.7395701317846214,,,,,,,,,
uniform,51,2,5,0.0,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,ZX_split,0.317619277746667,0.682380722253333,,,,,,,,,
uniform,51,2,5,0.0,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,XYZ_split,0.6799226844496348,0.3200773155503652,,,,,,,,,
uniform,51,2,5,0.0,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,RL_adaptive,0.8010679665993066,0.19893203340069343,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
uniform,51,2,5,0.05,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,Z_only,0.5982525608292372,0.40174743917076283,,,,,,,,,
uniform,51,2,5,0.05,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,ZX_split,0.8475903742357639,0.1524096257642361,,,,,,,,,
uniform,51,2,5,0.05,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,XYZ_split,0.6818380307669357,0.3181619692330643,,,,,,,,,
uniform,51,2,5,0.05,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,RL_adaptive,0.5808985224714757,0.41910147752852434,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
uniform,51,2,5,0.1,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,Z_only,0.5982525608292372,0.40174743917076283,,,,,,,,,
uniform,51,2,5,0.1,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,ZX_split,0.2013658491537973,0.7986341508462027,,,,,,,,,
uniform,51,2,5,0.1,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,XYZ_split,0.14371062368484444,0.8562893763151556,,,,,,,,,
uniform,51,2,5,0.1,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,RL_adaptive,0.6092089782739888,0.3907910217260112,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0
uniform,51,2,5,0.15,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,Z_only,0.5982525608292372,0.40174743917076283,,,,,,,,,
uniform,51,2,5,0.15,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,ZX_split,0.6368794426194145,0.36312055738058546,,,,,,,,,
uniform,51,2,5,0.15,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,XYZ_split,0.17854265596500143,0.8214573440349986,,,,,,,,,
uniform,51,2,5,0.15,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,RL_adaptive,0.6825044320712076,0.3174955679287924,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
uniform,51,2,10,0.0,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,Z_only,0.5982525608292372,0.40174743917076283,,,,,,,,,
uniform,51,2,10,0.0,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,ZX_split,0.8542154022977004,0.14578459770229957,,,,,,,,,
uniform,51,2,10,0.0,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,XYZ_split,0.7268053919730137,0.27319460802698625,,,,,,,,,
uniform,51,2,10,0.0,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,RL_adaptive,0.4168500128993671,0.5831499871006329,1.0,2.0,1.0,3.0,1.0,0.0,0.0,0.0,2.0
uniform,51,2,10,0.05,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,Z_only,0.5982525608292372,0.40174743917076283,,,,,,,,,
uniform,51,2,10,0.05,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,ZX_split,0.8054587274887813,0.19454127251121867,,,,,,,,,
uniform,51,2,10,0.05,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,XYZ_split,0.8210049678682533,0.17899503213174672,,,,,,,,,
uniform,51,2,10,0.05,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,RL_adaptive,0.9317432381519553,0.06825676184804474,1.0,3.0,0.0,2.0,1.0,0.0,0.0,0.0,3.0
uniform,51,2,10,0.1,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,Z_only,0.5982525608292372,0.40174743917076283,,,,,,,,,
uniform,51,2,10,0.1,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,ZX_split,0.8054587274887813,0.19454127251121867,,,,,,,,,
uniform,51,2,10,0.1,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,XYZ_split,0.7454321487865273,0.2545678512134727,,,,,,,,,
uniform,51,2,10,0.1,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,RL_adaptive,0.849697054818685,0.15030294518131504,1.0,2.0,1.0,3.0,1.0,0.0,0.0,1.0,1.0
uniform,51,2,10,0.15,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,Z_only,0.5982525608292372,0.40174743917076283,,,,,,,,,
uniform,51,2,10,0.15,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,ZX_split,0.7617305205731912,0.23826947942680876,,,,,,,,,
uniform,51,2,10,0.15,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,XYZ_split,0.6649513670792192,0.3350486329207808,,,,,,,,,
uniform,51,2,10,0.15,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,RL_adaptive,0.7599846910537109,0.24001530894628909,1.0,2.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0
uniform,51,2,25,0.0,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,Z_only,0.5982525608292372,0.40174743917076283,,,,,,,,,
uniform,51,2,25,0.0,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,ZX_split,0.8677460955393533,0.13225390446064667,,,,,,,,,
uniform,51,2,25,0.0,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,XYZ_split,0.9276041475698559,0.07239585243014413,,,,,,,,,
uniform,51,2,25,0.0,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,RL_adaptive,0.9439281637217808,0.05607183627821921,1.0,1.0,6.0,0.0,7.0,0.0,9.0,0.0,1.0
uniform,51,2,25,0.05,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,Z_only,0.5982525608292372,0.40174743917076283,,,,,,,,,
uniform,51,2,25,0.05,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,ZX_split,0.8840796103784475,0.11592038962155249,,,,,,,,,
uniform,51,2,25,0.05,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,XYZ_split,0.9330350740984692,0.0669649259015308,,,,,,,,,
uniform,51,2,25,0.05,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,RL_adaptive,0.7942471875717642,0.20575281242823584,1.0,3.0,4.0,2.0,2.0,3.0,6.0,3.0,1.0
uniform,51,2,25,0.1,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,Z_only,0.5982525608292372,0.40174743917076283,,,,,,,,,
uniform,51,2,25,0.1,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,ZX_split,0.8810071578012896,0.11899284219871042,,,,,,,,,
uniform,51,2,25,0.1,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,XYZ_split,0.4326833465181749,0.567316653481825,,,,,,,,,
uniform,51,2,25,0.1,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,RL_adaptive,0.6820840668181374,0.3179159331818626,1.0,2.0,5.0,7.0,1.0,0.0,1.0,5.0,3.0
uniform,51,2,25,0.15,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,Z_only,0.5982525608292372,0.40174743917076283,,,,,,,,,
uniform,51,2,25,0.15,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,ZX_split,0.8845065184070318,0.11549348159296824,,,,,,,,,
uniform,51,2,25,0.15,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,XYZ_split,0.555882308706788,0.444117691293212,,,,,,,,,
uniform,51,2,25,0.15,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,RL_adaptive,0.6491464296126216,0.3508535703873784,1.0,1.0,6.0,0.0,7.0,0.0,9.0,0.0,1.0
uniform,51,2,50,0.0,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,Z_only,0.5982525608292372,0.40174743917076283,,,,,,,,,
uniform,51,2,50,0.0,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,ZX_split,0.8848884324420325,0.11511156755796748,,,,,,,,,
uniform,51,2,50,0.0,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,XYZ_split,0.9755167900536134,0.02448320994638664,,,,,,,,,
uniform,51,2,50,0.0,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,RL_adaptive,0.8625093911995465,0.1374906088004535,13.0,9.0,0.0,0.0,4.0,10.0,4.0,4.0,6.0
uniform,51,2,50,0.05,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,Z_only,0.5982525608292372,0.40174743917076283,,,,,,,,,
uniform,51,2,50,0.05,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,ZX_split,0.8640807143262473,0.13591928567375267,,,,,,,,,
uniform,51,2,50,0.05,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,XYZ_split,0.9739282801959412,0.026071719804058757,,,,,,,,,
uniform,51,2,50,0.05,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,RL_adaptive,0.9456996371844398,0.054300362815560166,16.0,2.0,0.0,0.0,6.0,7.0,2.0,6.0,11.0
uniform,51,2,50,0.1,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,Z_only,0.5982525608292372,0.40174743917076283,,,,,,,,,
uniform,51,2,50,0.1,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,ZX_split,0.7901275854485367,0.20987241455146333,,,,,,,,,
uniform,51,2,50,0.1,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,XYZ_split,0.9397572904198019,0.06024270958019806,,,,,,,,,
uniform,51,2,50,0.1,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,RL_adaptive,0.8820262150567079,0.11797378494329214,15.0,3.0,0.0,1.0,4.0,9.0,0.0,10.0,8.0
uniform,51,2,50,0.15,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,Z_only,0.5982525608292372,0.40174743917076283,,,,,,,,,
uniform,51,2,50,0.15,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,ZX_split,0.8779305458935762,0.12206945410642378,,,,,,,,,
uniform,51,2,50,0.15,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,XYZ_split,0.9227551701073956,0.0772448298926044,,,,,,,,,
uniform,51,2,50,0.15,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,RL_adaptive,0.931332660958572,0.06866733904142797,13.0,6.0,0.0,0.0,6.0,10.0,5.0,4.0,6.0
uniform,51,2,100,0.0,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,Z_only,0.5982525608292372,0.40174743917076283,,,,,,,,,
uniform,51,2,100,0.0,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,ZX_split,0.8592127381298439,0.1407872618701561,,,,,,,,,
uniform,51,2,100,0.0,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,XYZ_split,0.9826167384139121,0.01738326158608794,,,,,,,,,
uniform,51,2,100,0.0,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,RL_adaptive,0.9648565261564431,0.03514347384355687,20.0,0.0,0.0,2.0,15.0,8.0,0.0,33.0,22.0
uniform,51,2,100,0.05,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,Z_only,0.5982525608292372,0.40174743917076283,,,,,,,,,
uniform,51,2,100,0.05,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,ZX_split,0.8849877286594632,0.11501227134053682,,,,,,,,,
uniform,51,2,100,0.05,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,XYZ_split,0.9772417351868983,0.022758264813101725,,,,,,,,,
uniform,51,2,100,0.05,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,RL_adaptive,0.9594611406774297,0.040538859322570286,23.0,1.0,0.0,1.0,12.0,8.0,0.0,35.0,20.0
uniform,51,2,100,0.1,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,Z_only,0.5982525608292372,0.40174743917076283,,,,,,,,,
uniform,51,2,100,0.1,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,ZX_split,0.8852882054214702,0.11471179457852976,,,,,,,,,
uniform,51,2,100,0.1,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,XYZ_split,0.9500150551609816,0.049984944839018386,,,,,,,,,
uniform,51,2,100,0.1,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,RL_adaptive,0.982951217999047,0.017048782000952944,20.0,2.0,0.0,2.0,12.0,8.0,0.0,35.0,21.0
uniform,51,2,100,0.15,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,Z_only,0.5982525608292372,0.40174743917076283,,,,,,,,,
uniform,51,2,100,0.15,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,ZX_split,0.871454874167583,0.12854512583241695,,,,,,,,,
uniform,51,2,100,0.15,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,XYZ_split,0.9758107322013461,0.024189267798653935,,,,,,,,,
uniform,51,2,100,0.15,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,RL_adaptive,0.9217971418832941,0.07820285811670591,16.0,4.0,0.0,5.0,12.0,8.0,0.0,35.0,20.0
uniform,51,3,5,0.0,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,Z_only,0.2604298682153786,0.7395701317846214,,,,,,,,,
uniform,51,3,5,0.0,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,ZX_split,0.7481934330236556,0.2518065669763444,,,,,,,,,
uniform,51,3,5,0.0,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,XYZ_split,0.6489692149532021,0.35103078504679786,,,,,,,,,
uniform,51,3,5,0.0,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,RL_adaptive,0.8332045352110172,0.16679546478898277,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
uniform,51,3,5,0.05,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,Z_only,0.5982525608292372,0.40174743917076283,,,,,,,,,
uniform,51,3,5,0.05,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,ZX_split,0.7397797309567149,0.2602202690432851,,,,,,,,,
uniform,51,3,5,0.05,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,XYZ_split,0.9039711579917414,0.09602884200825856,,,,,,,,,
uniform,51,3,5,0.05,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,RL_adaptive,0.9374690771564695,0.06253092284353046,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0
uniform,51,3,5,0.1,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,Z_only,0.5982525608292372,0.40174743917076283,,,,,,,,,
uniform,51,3,5,0.1,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,ZX_split,0.6044841435709472,0.39551585642905285,,,,,,,,,
uniform,51,3,5,0.1,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,XYZ_split,0.14721194825412096,0.852788051745879,,,,,,,,,
uniform,51,3,5,0.1,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,RL_adaptive,0.3403287533926705,0.6596712466073296,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
uniform,51,3,5,0.15,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,Z_only,0.2604298682153786,0.7395701317846214,,,,,,,,,
uniform,51,3,5,0.15,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,ZX_split,0.7481934330236556,0.2518065669763444,,,,,,,,,
uniform,51,3,5,0.15,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,XYZ_split,0.6463858816317638,0.3536141183682362,,,,,,,,,
uniform,51,3,5,0.15,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,RL_adaptive,0.9381518127838206,0.06184818721617935,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0
uniform,51,3,10,0.0,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,Z_only,0.5982525608292372,0.40174743917076283,,,,,,,,,
uniform,51,3,10,0.0,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,ZX_split,0.8543175136211454,0.14568248637885461,,,,,,,,,
uniform,51,3,10,0.0,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,XYZ_split,0.7215836020192777,0.27841639798072226,,,,,,,,,
uniform,51,3,10,0.0,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,RL_adaptive,0.9252855914978381,0.07471440850216193,1.0,3.0,0.0,3.0,1.0,0.0,0.0,0.0,2.0
uniform,51,3,10,0.05,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,Z_only,0.5982525608292372,0.40174743917076283,,,,,,,,,
uniform,51,3,10,0.05,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,ZX_split,0.8543175136211454,0.14568248637885461,,,,,,,,,
uniform,51,3,10,0.05,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,XYZ_split,0.8605171255869447,0.1394828744130553,,,,,,,,,
uniform,51,3,10,0.05,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,RL_adaptive,0.8332045352110172,0.16679546478898277,1.0,3.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0
uniform,51,3,10,0.1,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,Z_only,0.5982525608292372,0.40174743917076283,,,,,,,,,
uniform,51,3,10,0.1,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,ZX_split,0.8608159121945557,0.13918408780544433,,,,,,,,,
uniform,51,3,10,0.1,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,XYZ_split,0.8260550011104799,0.17394499888952009,,,,,,,,,
uniform,51,3,10,0.1,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,RL_adaptive,0.48914164261530274,0.5108583573846972,1.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0
uniform,51,3,10,0.15,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,Z_only,0.5982525608292372,0.40174743917076283,,,,,,,,,
uniform,51,3,10,0.15,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,ZX_split,0.7215836020192777,0.27841639798072226,,,,,,,,,
uniform,51,3,10,0.15,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,XYZ_split,0.36464858699424485,0.6353514130057552,,,,,,,,,
uniform,51,3,10,0.15,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,RL_adaptive,0.3130278741229691,0.6869721258770309,1.0,1.0,1.0,4.0,1.0,0.0,0.0,0.0,2.0
uniform,51,3,25,0.0,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,Z_only,0.5982525608292372,0.40174743917076283,,,,,,,,,
uniform,51,3,25,0.0,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,ZX_split,0.8453343966874636,0.15466560331253643,,,,,,,,,
uniform,51,3,25,0.0,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,XYZ_split,0.8232544330058587,0.17674556699414135,,,,,,,,,
uniform,51,3,25,0.0,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,RL_adaptive,0.7628004600150908,0.23719953998490917,1.0,4.0,3.0,0.0,2.0,4.0,8.0,2.0,1.0
uniform,51,3,25,0.05,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,Z_only,0.5982525608292372,0.40174743917076283,,,,,,,,,
uniform,51,3,25,0.05,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,ZX_split,0.881291999583306,0.11870800041669405,,,,,,,,,
uniform,51,3,25,0.05,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,XYZ_split,0.8197322700332592,0.1802677299667408,,,,,,,,,
uniform,51,3,25,0.05,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,RL_adaptive,0.6511289416465569,0.3488710583534431,1.0,0.0,7.0,5.0,2.0,0.0,4.0,5.0,1.0
uniform,51,3,25,0.1,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,Z_only,0.5982525608292372,0.40174743917076283,,,,,,,,,
uniform,51,3,25,0.1,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,ZX_split,0.8357964581648143,0.1642035418351857,,,,,,,,,
uniform,51,3,25,0.1,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,XYZ_split,0.8707481689885651,0.1292518310114349,,,,,,,,,
uniform,51,3,25,0.1,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,RL_adaptive,0.533724226576761,0.466275773423239,1.0,0.0,6.0,0.0,8.0,0.0,9.0,0.0,1.0
uniform,51,3,25,0.15,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,Z_only,0.5982525608292372,0.40174743917076283,,,,,,,,,
uniform,51,3,25,0.15,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,ZX_split,0.8764752464135931,0.12352475358640691,,,,,,,,,
uniform,51,3,25,0.15,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,XYZ_split,0.4920833721474366,0.5079166278525634,,,,,,,,,
uniform,51,3,25,0.15,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,RL_adaptive,0.5837425644627314,0.41625743553726857,1.0,0.0,7.0,6.0,1.0,0.0,2.0,7.0,1.0
uniform,51,3,50,0.0,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,Z_only,0.5982525608292372,0.40174743917076283,,,,,,,,,
uniform,51,3,50,0.0,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,ZX_split,0.8808289253044163,0.11917107469558375,,,,,,,,,
uniform,51,3,50,0.0,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,XYZ_split,0.9538648353909461,0.04613516460905387,,,,,,,,,
uniform,51,3,50,0.0,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,RL_adaptive,0.9940403629252513,0.005959637074748669,15.0,3.0,0.0,0.0,7.0,9.0,1.0,5.0,10.0
uniform,51,3,50,0.05,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,Z_only,0.5982525608292372,0.40174743917076283,,,,,,,,,
uniform,51,3,50,0.05,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,ZX_split,0.8499564656793972,0.1500435343206028,,,,,,,,,
uniform,51,3,50,0.05,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,XYZ_split,0.9803216817564124,0.019678318243587567,,,,,,,,,
uniform,51,3,50,0.05,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,RL_adaptive,0.9659001821264982,0.0340998178735018,13.0,6.0,0.0,0.0,3.0,10.0,3.0,6.0,9.0
uniform,51,3,50,0.1,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,Z_only,0.5982525608292372,0.40174743917076283,,,,,,,,,
uniform,51,3,50,0.1,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,ZX_split,0.8712051234899181,0.12879487651008192,,,,,,,,,
uniform,51,3,50,0.1,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,XYZ_split,0.9944589226919041,0.005541077308095943,,,,,,,,,
uniform,51,3,50,0.1,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,RL_adaptive,0.9314611945312306,0.06853880546876945,13.0,6.0,0.0,0.0,3.0,11.0,2.0,7.0,8.0
uniform,51,3,50,0.15,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,Z_only,0.5982525608292372,0.40174743917076283,,,,,,,,,
uniform,51,3,50,0.15,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,ZX_split,0.7821752655823401,0.21782473441765993,,,,,,,,,
uniform,51,3,50,0.15,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,XYZ_split,0.9745209596091206,0.02547904039087945,,,,,,,,,
uniform,51,3,50,0.15,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,RL_adaptive,0.8483566113331332,0.15164338866686677,14.0,3.0,0.0,0.0,6.0,11.0,0.0,7.0,9.0
uniform,51,3,100,0.0,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,Z_only,0.5982525608292372,0.40174743917076283,,,,,,,,,
uniform,51,3,100,0.0,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,ZX_split,0.8834774414359767,0.11652255856402327,,,,,,,,,
uniform,51,3,100,0.0,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,XYZ_split,0.974862263677074,0.02513773632292604,,,,,,,,,
uniform,51,3,100,0.0,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,RL_adaptive,0.9314336965746541,0.06856630342534586,18.0,2.0,0.0,3.0,12.0,8.0,0.0,37.0,20.0
uniform,51,3,100,0.05,2.370808910635972,4.217284526612056,1.1664478862498637,0.21022367477526513,Z_only,0.5982525608292372,0.40174743917076283,,,,,,,,,
